nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
12	0	61461	0	1464	2018-06-09 19:16:59	40012	1528543019037	1
17	0	61461	0	3574	2018-06-09 19:16:59	40017	1528543019189	2
21	0	61461	0	1586	2018-06-09 19:16:59	40021	1528543019341	3
20	0	61461	0	1612	2018-06-09 19:16:59	40020	1528543019372	4
13	0	61461	0	3530	2018-06-09 19:16:59	40013	1528543019405	5
16	0	61461	0	1481	2018-06-09 19:16:59	40016	1528543019457	6
11	0	61461	0	4568	2018-06-09 19:16:59	40011	1528543019501	7
10	0	61461	0	2531	2018-06-09 19:16:59	40010	1528543019530	8
3	0	61463	0	2882	2018-06-09 19:16:59	40003	1528543019597	9
9	0	61461	0	553	2018-06-09 19:16:59	40009	1528543019631	10
8	0	61461	0	676	2018-06-09 19:16:59	40008	1528543019689	11
115	0	61461	0	635	2018-06-09 19:17:00	40115	1528543020281	12
70	0	61461	0	1369	2018-06-09 19:17:00	40070	1528543020314	13
39	0	61461	0	549	2018-06-09 19:17:00	40039	1528543020581	14
40	0	61461	0	674	2018-06-09 19:17:00	40040	1528543020655	15
24	0	61461	0	547	2018-06-09 19:17:00	40024	1528543020690	16
38	0	61461	0	1670	2018-06-09 19:17:00	40038	1528543020723	17
33	0	61461	0	561	2018-06-09 19:17:00	40033	1528543020757	18
32	0	61461	0	540	2018-06-09 19:17:00	40032	1528543020790	19
72	0	61461	0	1078	2018-06-09 19:17:00	40072	1528543020824	20
52	0	61461	0	538	2018-06-09 19:17:00	40052	1528543020857	21
26	0	61461	0	1596	2018-06-09 19:17:00	40026	1528543020924	22
120	0	61461	0	717	2018-06-09 19:17:00	40120	1528543020982	23
127	0	61461	0	927	2018-06-09 19:17:01	40127	1528543021016	24
71	0	61461	0	1493	2018-06-09 19:17:01	40071	1528543021049	25
118	0	61461	0	608	2018-06-09 19:17:01	40118	1528543021082	26
132	0	61461	0	1534	2018-06-09 19:17:01	40132	1528543021116	27
119	0	61461	0	1007	2018-06-09 19:17:01	40119	1528543021174	28
135	0	61461	0	955	2018-06-09 19:17:01	40135	1528543021208	29
117	0	61461	0	635	2018-06-09 19:17:01	40117	1528543021341	30
75	0	61461	0	1513	2018-06-09 19:17:01	40075	1528543021508	31
37	0	61461	0	2672	2018-06-09 19:17:01	40037	1528543021591	32
43	0	61461	0	2008	2018-06-09 19:17:01	40043	1528543021633	33
77	0	61461	0	2531	2018-06-09 19:17:01	40077	1528543021675	34
66	0	61461	0	573	2018-06-09 19:17:01	40066	1528543021750	35
131	0	61461	0	587	2018-06-09 19:17:01	40131	1528543021792	36
129	0	61461	0	602	2018-06-09 19:17:01	40129	1528543021917	37
123	0	61461	0	880	2018-06-09 19:17:01	40123	1528543021961	38
53	0	61461	0	573	2018-06-09 19:17:02	40053	1528543022000	39
48	0	61461	0	1522	2018-06-09 19:17:02	40048	1528543022042	40
