nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	35	10	11779	2018-07-23 10:21:21	40003	1532312481757	1
10	142	10	32834	2018-07-23 10:21:42	40010	1532312502247	2
21	0	11	52345	2018-07-23 10:23:04	40021	1532312584933	3
17	0	11	52305	2018-07-23 10:23:05	40017	1532312585492	4
50	0	11	51145	2018-07-23 10:23:05	40050	1532312585526	5
4	0	11	52157	2018-07-23 10:23:05	40004	1532312585593	6
12	0	11	52300	2018-07-23 10:23:05	40012	1532312585693	7
78	0	11	50357	2018-07-23 10:23:05	40078	1532312585762	8
80	0	11	50190	2018-07-23 10:23:05	40080	1532312585846	9
43	0	11	50726	2018-07-23 10:23:05	40043	1532312585913	10
48	0	11	50975	2018-07-23 10:23:06	40048	1532312586029	11
67	0	11	50449	2018-07-23 10:23:06	40067	1532312586063	12
44	0	11	50480	2018-07-23 10:23:06	40044	1532312586096	13
66	0	11	50508	2018-07-23 10:23:06	40066	1532312586130	14
26	0	11	51556	2018-07-23 10:23:06	40026	1532312586173	15
11	0	11	52210	2018-07-23 10:23:06	40011	1532312586238	16
10	0	11	52310	2018-07-23 10:23:06	40010	1532312586305	17
70	0	11	50159	2018-07-23 10:23:06	40070	1532312586338	18
52	0	11	50913	2018-07-23 10:23:06	40052	1532312586372	19
13	0	11	52246	2018-07-23 10:23:06	40013	1532312586539	20
38	0	11	51202	2018-07-23 10:23:06	40038	1532312586572	21
9	0	11	52831	2018-07-23 10:23:06	40009	1532312586605	22
40	0	11	51009	2018-07-23 10:23:06	40040	1532312586639	23
39	0	11	51368	2018-07-23 10:23:06	40039	1532312586672	24
77	0	11	51488	2018-07-23 10:23:06	40077	1532312586705	25
32	0	11	51526	2018-07-23 10:23:06	40032	1532312586739	26
53	0	11	50729	2018-07-23 10:23:06	40053	1532312586806	27
47	0	11	51131	2018-07-23 10:23:06	40047	1532312586839	28
64	0	11	50655	2018-07-23 10:23:06	40064	1532312586872	29
56	0	11	50767	2018-07-23 10:23:06	40056	1532312586906	30
