nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	parent_ETD	local_ETD	delta_ETD	long_link_sender	MPD	shortcut_sender	tree_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
38	0	37	11	51658	11	51691	19	29	10	0	403	0	0	2018-07-23 11:04:18	40038	1532315058956	25
39	0	9	11	51565	11	53166	10	16	6	0	18	1	0	2018-07-23 11:04:18	40039	1532315058990	26
33	0	13	11	51534	11	53269	14	23	9	0	438	0	0	2018-07-23 11:04:19	40033	1532315059056	27
56	0	37	11	50815	11	51643	19	25	6	0	355	0	1	2018-07-23 11:04:19	40056	1532315059240	28
9	0	8	11	53147	11	53150	5	10	5	0	309	0	1	2018-07-23 11:04:19	40009	1532315059374	29
10	1	3	12	7279	12	7423	0	14	14	0	25	1	0	2018-07-23 11:04:38	40010	1532315078108	30
12	1	3	12	7415	12	7453	0	10	10	0	55	1	0	2018-07-23 11:04:38	40012	1532315078158	31
80	1	3	12	5141	12	7438	0	10	10	0	40	1	0	2018-07-23 11:04:38	40080	1532315078191	32
8	1	3	12	7463	12	7494	0	5	5	0	96	1	1	2018-07-23 11:04:38	40008	1532315078291	33
67	1	8	12	4976	12	7530	5	10	5	0	67	1	0	2018-07-23 11:04:38	40067	1532315078325	34
13	1	8	12	7715	12	7663	5	14	9	0	200	1	1	2018-07-23 11:04:38	40013	1532315078392	35
17	1	3	12	7784	12	7693	0	9	9	0	295	0	1	2018-07-23 11:04:38	40017	1532315078425	36
64	1	8	12	5420	12	7689	5	12	7	0	226	1	0	2018-07-23 11:04:38	40064	1532315078458	37
33	1	13	12	6090	12	7824	14	23	9	0	109	1	0	2018-07-23 11:04:38	40033	1532315078492	38
20	1	3	12	8125	12	7803	0	5	5	0	405	0	0	2018-07-23 11:04:38	40020	1532315078559	39
9	1	8	12	7870	12	7872	5	10	5	0	409	0	1	2018-07-23 11:04:38	40009	1532315078625	40
21	1	13	12	7892	12	7804	14	7	65535	0	89	1	0	2018-07-23 11:04:38	40021	1532315078659	41
38	1	13	12	6165	12	7835	14	29	15	0	120	1	0	2018-07-23 11:04:38	40038	1532315078725	42
11	1	3	12	7862	12	7881	0	7	7	0	483	0	0	2018-07-23 11:04:38	40011	1532315078859	43
16	1	13	12	8186	12	8219	14	6	65535	0	504	0	0	2018-07-23 11:04:38	40016	1532315078893	44
37	1	13	12	6613	12	8243	14	19	5	0	528	0	1	2018-07-23 11:04:38	40037	1532315078993	45
26	1	13	12	6984	12	8243	14	19	5	0	528	0	0	2018-07-23 11:04:39	40026	1532315079026	46
4	1	17	12	8108	12	7929	9	5	65535	0	145	0	1	2018-07-23 11:04:39	40004	1532315079093	47
70	1	4	12	5778	12	8617	5	11	6	0	509	0	1	2018-07-23 11:04:39	40070	1532315079160	48
72	1	70	12	6157	12	6137	11	16	5	0	359	0	0	2018-07-23 11:04:39	40072	1532315079368	49
66	1	70	12	6166	12	6137	11	20	9	0	359	0	0	2018-07-23 11:04:39	40066	1532315079418	50
71	1	69	12	6228	12	6255	20	31	11	0	94	0	0	2018-07-23 11:04:39	40071	1532315079460	51
56	1	37	12	5989	12	6817	19	25	6	0	204	1	1	2018-07-23 11:04:39	40056	1532315079502	52
24	1	37	12	6901	12	6928	19	30	11	0	315	0	0	2018-07-23 11:04:39	40024	1532315079544	53
75	1	69	12	6205	12	6255	20	26	6	0	94	1	1	2018-07-23 11:04:39	40075	1532315079627	54
53	1	50	12	6454	12	7096	22	35	13	0	230	0	0	2018-07-23 11:04:39	40053	1532315079710	55
43	1	50	12	6774	12	7251	22	26	4	0	385	0	1	2018-07-23 11:04:39	40043	1532315079836	56
52	1	43	12	6701	12	6806	26	24	65535	0	32	1	0	2018-07-23 11:04:39	40052	1532315079877	57
69	1	70	12	6161	12	6116	11	20	9	0	338	0	1	2018-07-23 11:04:39	40069	1532315079961	58
44	1	43	12	6985	12	6822	26	31	5	0	48	0	0	2018-07-23 11:04:40	40044	1532315080002	59
50	1	63	12	6866	12	6230	17	22	5	0	38	0	1	2018-07-23 11:04:40	40050	1532315080044	60
63	1	70	12	6192	12	6163	11	17	6	0	385	0	1	2018-07-23 11:04:40	40063	1532315080128	61
77	1	43	12	6700	12	6869	26	31	5	0	95	1	0	2018-07-23 11:04:40	40077	1532315080278	62
40	1	50	12	6587	12	7236	22	24	2	0	370	0	0	2018-07-23 11:04:40	40040	1532315080529	63
47	1	50	12	6416	12	7043	22	31	9	0	177	1	0	2018-07-23 11:04:40	40047	1532315080596	64
39	1	37	12	6682	12	6700	19	16	65535	0	87	1	0	2018-07-23 11:04:40	40039	1532315080630	65
41	1	50	12	7535	12	7251	22	31	9	0	385	0	0	2018-07-23 11:04:40	40041	1532315080663	66
48	1	43	12	6986	12	7149	26	31	5	0	375	0	0	2018-07-23 11:04:40	40048	1532315080746	67
9	2	8	12	27891	12	27887	5	10	5	0	65535	0	1	2018-07-23 11:04:58	40009	1532315098173	68
10	2	3	12	27744	12	27888	0	14	14	0	10	1	0	2018-07-23 11:04:58	40010	1532315098206	69
4	2	3	12	28145	12	27878	0	5	5	0	65535	0	1	2018-07-23 11:04:58	40004	1532315098239	70
50	2	63	12	26071	12	25429	17	22	5	0	65535	0	1	2018-07-23 11:04:58	40050	1532315098289	71
70	2	4	12	25344	12	28183	5	11	6	0	38	1	1	2018-07-23 11:04:58	40070	1532315098323	72
40	2	63	12	25462	12	25483	17	24	7	0	54	1	0	2018-07-23 11:04:58	40040	1532315098356	73
8	2	3	12	27887	12	27918	0	5	5	0	40	1	1	2018-07-23 11:04:58	40008	1532315098423	74
16	2	4	12	28234	12	28516	5	6	1	0	371	0	0	2018-07-23 11:04:58	40016	1532315098456	75
64	2	63	12	26002	12	25741	17	12	65535	0	312	0	0	2018-07-23 11:04:58	40064	1532315098506	76
43	2	63	12	25721	12	25569	17	26	9	0	140	1	1	2018-07-23 11:04:58	40043	1532315098540	77
53	2	50	12	25780	12	26422	22	35	13	0	351	0	0	2018-07-23 11:04:58	40053	1532315098573	78
67	2	9	12	25530	12	28075	10	10	65535	0	184	0	0	2018-07-23 11:04:58	40067	1532315098606	79
13	2	37	12	28354	12	26710	19	14	65535	0	183	0	1	2018-07-23 11:04:58	40013	1532315098640	80
52	2	50	12	25574	12	26163	22	24	2	0	92	1	0	2018-07-23 11:04:58	40052	1532315098673	81
66	2	70	12	25901	12	25872	11	20	9	0	527	0	0	2018-07-23 11:04:58	40066	1532315098773	82
26	2	13	12	27383	12	28642	14	19	5	0	288	0	0	2018-07-23 11:04:58	40026	1532315098840	83
38	2	37	12	26975	12	27008	19	29	10	0	481	0	0	2018-07-23 11:04:58	40038	1532315098874	84
48	2	43	12	25970	12	26133	26	31	5	0	412	0	0	2018-07-23 11:04:58	40048	1532315098907	85
20	2	4	12	28581	12	28516	5	5	65535	0	371	0	0	2018-07-23 11:04:58	40020	1532315098940	86
56	2	37	12	25828	12	26657	19	25	6	0	130	0	1	2018-07-23 11:04:58	40056	1532315098974	87
33	2	13	12	26908	12	28642	14	23	9	0	288	0	0	2018-07-23 11:04:59	40033	1532315099141	88
63	2	70	12	25429	12	25400	11	17	6	0	55	1	1	2018-07-23 11:04:59	40063	1532315099207	89
78	2	70	12	25787	12	25424	11	17	6	0	79	1	0	2018-07-23 11:04:59	40078	1532315099241	90
47	2	43	12	26049	12	26192	26	31	5	0	471	0	0	2018-07-23 11:04:59	40047	1532315099341	91
44	2	50	12	25865	12	26186	22	31	9	0	115	0	0	2018-07-23 11:04:59	40044	1532315099408	92
24	2	37	12	26829	12	26857	19	30	11	0	330	0	0	2018-07-23 11:04:59	40024	1532315099441	93
21	2	4	12	28295	12	28456	5	7	2	0	311	0	0	2018-07-23 11:04:59	40021	1532315099558	94
39	2	50	12	26432	12	26140	22	16	65535	0	69	1	0	2018-07-23 11:04:59	40039	1532315099625	95
72	2	70	12	25811	12	25791	11	16	5	0	446	0	0	2018-07-23 11:04:59	40072	1532315099658	96
77	2	43	12	25630	12	25799	26	31	5	0	78	1	0	2018-07-23 11:04:59	40077	1532315099725	97
12	2	3	12	28226	12	28264	0	10	10	0	386	0	0	2018-07-23 11:04:59	40012	1532315099842	98
80	2	3	12	25585	12	27878	0	10	10	0	65535	0	0	2018-07-23 11:04:59	40080	1532315099875	99
41	2	50	12	26791	12	26507	22	31	9	0	436	0	0	2018-07-23 11:04:59	40041	1532315099909	100
37	2	4	12	26527	12	28406	5	19	14	0	261	0	1	2018-07-23 11:04:59	40037	1532315099942	101
69	2	70	12	25669	12	25624	11	20	9	0	279	0	1	2018-07-23 11:05:00	40069	1532315100101	102
11	2	3	12	28292	12	28311	0	7	7	0	433	0	0	2018-07-23 11:05:00	40011	1532315100142	103
75	2	69	12	26076	12	26127	20	26	6	0	457	0	1	2018-07-23 11:05:00	40075	1532315100309	104
71	2	70	12	25635	12	25624	11	31	20	1	279	0	0	2018-07-23 11:05:00	40071	1532315100351	105
4	3	3	12	48637	12	48374	0	5	5	0	15	1	1	2018-07-23 11:05:18	40004	1532315118087	106
10	3	3	12	48220	12	48359	0	14	14	0	65535	0	0	2018-07-23 11:05:18	40010	1532315118120	107
80	3	3	12	46077	12	48374	0	10	10	0	15	1	0	2018-07-23 11:05:18	40080	1532315118187	108
21	3	4	12	48596	12	48757	5	7	2	0	120	1	0	2018-07-23 11:05:18	40021	1532315118220	109
12	3	4	12	48493	12	48787	5	10	5	0	150	1	0	2018-07-23 11:05:18	40012	1532315118287	110
17	3	3	12	48729	12	48638	0	9	9	0	279	0	1	2018-07-23 11:05:18	40017	1532315118354	111
37	3	4	12	46997	12	48875	5	19	14	0	238	0	1	2018-07-23 11:05:18	40037	1532315118387	112
39	3	37	12	47032	12	47050	19	16	65535	0	53	1	0	2018-07-23 11:05:18	40039	1532315118454	113
8	3	3	12	48750	12	48781	0	5	5	0	422	0	1	2018-07-23 11:05:18	40008	1532315118487	114
16	3	4	12	48704	12	48986	5	6	1	0	349	0	0	2018-07-23 11:05:18	40016	1532315118521	115
33	3	13	12	47214	12	48948	14	23	9	0	92	1	0	2018-07-23 11:05:18	40033	1532315118671	116
56	3	37	12	46352	12	47181	19	25	6	0	184	0	1	2018-07-23 11:05:18	40056	1532315118704	117
13	3	37	12	48856	12	47213	19	14	65535	0	216	1	1	2018-07-23 11:05:18	40013	1532315118738	118
20	3	3	12	49059	12	48737	0	5	5	0	378	0	0	2018-07-23 11:05:18	40020	1532315118773	119
67	3	9	12	46502	12	49047	10	10	65535	0	98	0	0	2018-07-23 11:05:18	40067	1532315118805	120
26	3	13	12	47726	12	48985	14	19	5	0	129	1	0	2018-07-23 11:05:18	40026	1532315118855	121
38	3	37	12	47569	12	47602	19	29	10	0	605	0	0	2018-07-23 11:05:18	40038	1532315118955	122
11	3	3	12	48908	12	48927	0	7	7	0	568	0	0	2018-07-23 11:05:19	40011	1532315119055	123
64	3	8	12	47026	12	49295	5	12	7	0	545	0	0	2018-07-23 11:05:19	40064	1532315119155	124
9	3	8	12	48949	12	48951	5	10	5	0	201	1	1	2018-07-23 11:05:19	40009	1532315119222	125
10	4	3	13	3225	13	3369	0	14	14	0	67	1	0	2018-07-23 11:05:38	40010	1532315138135	126
13	4	3	13	3402	13	3388	0	14	14	0	86	0	1	2018-07-23 11:05:38	40013	1532315138165	127
80	4	3	13	1102	13	3399	0	10	10	0	97	1	0	2018-07-23 11:05:38	40080	1532315138207	128
21	4	3	13	3557	13	3462	0	7	7	0	160	0	0	2018-07-23 11:05:38	40021	1532315138248	129
37	4	13	13	1979	13	3608	14	19	5	0	206	0	1	2018-07-23 11:05:38	40037	1532315138373	130
20	4	3	13	3961	13	3639	0	5	5	0	337	0	0	2018-07-23 11:05:38	40020	1532315138415	131
4	4	3	13	3937	13	3674	0	5	5	0	372	0	1	2018-07-23 11:05:38	40004	1532315138457	132
39	4	37	13	2114	13	2132	19	16	65535	0	152	0	0	2018-07-23 11:05:38	40039	1532315138540	133
12	4	17	13	3766	13	3888	9	10	1	0	52	1	0	2018-07-23 11:05:38	40012	1532315138624	134
8	4	3	13	3755	13	3786	0	5	5	0	484	0	1	2018-07-23 11:05:38	40008	1532315138665	135
33	4	13	13	2128	13	3862	14	23	9	0	460	0	0	2018-07-23 11:05:38	40033	1532315138707	136
11	4	13	13	3850	13	3876	14	7	65535	0	474	0	0	2018-07-23 11:05:38	40011	1532315138749	137
17	4	4	13	3836	13	4001	5	9	4	0	64	1	1	2018-07-23 11:05:38	40017	1532315138791	138
26	4	13	13	2623	13	3882	14	19	5	0	480	0	0	2018-07-23 11:05:38	40026	1532315138832	139
56	4	37	13	1622	13	2451	19	25	6	0	471	0	1	2018-07-23 11:05:38	40056	1532315138874	140
16	4	3	13	3656	13	3682	0	6	6	0	380	0	0	2018-07-23 11:05:38	40016	1532315138974	141
38	4	37	13	2381	13	2415	19	29	10	0	435	0	0	2018-07-23 11:05:39	40038	1532315139016	142
72	4	70	13	1802	13	1777	11	16	5	0	65535	0	0	2018-07-23 11:05:39	40072	1532315139125	143
24	4	37	13	2358	13	2387	19	30	11	0	407	0	0	2018-07-23 11:05:39	40024	1532315139241	144
53	4	50	13	2048	13	2691	22	35	13	0	150	0	0	2018-07-23 11:05:39	40053	1532315139375	145
71	4	69	13	2062	13	2084	20	31	11	0	65535	0	0	2018-07-23 11:05:39	40071	1532315139408	146
9	4	8	13	4078	13	4080	5	10	5	0	325	0	1	2018-07-23 11:05:39	40009	1532315139442	147
66	4	63	13	2038	13	2025	17	20	3	0	65535	0	0	2018-07-23 11:05:39	40066	1532315139508	148
40	4	50	13	2108	13	2758	22	24	2	0	217	0	0	2018-07-23 11:05:39	40040	1532315139542	149
63	4	70	13	2025	13	1997	11	17	6	0	220	0	1	2018-07-23 11:05:39	40063	1532315139776	150
75	4	69	13	2389	13	2441	20	26	6	0	357	0	1	2018-07-23 11:05:39	40075	1532315139809	151
43	4	50	13	2577	13	3054	22	26	4	0	513	0	1	2018-07-23 11:05:39	40043	1532315139842	152
78	4	70	13	2776	13	2414	11	17	6	0	637	0	0	2018-07-23 11:05:39	40078	1532315139942	153
69	4	70	13	2084	13	2038	11	20	9	0	261	0	1	2018-07-23 11:05:39	40069	1532315139976	154
52	4	50	13	2353	13	2941	22	24	2	0	400	0	0	2018-07-23 11:05:40	40052	1532315140109	155
47	4	43	13	2901	13	3044	26	31	5	0	467	0	0	2018-07-23 11:05:40	40047	1532315140210	156
64	4	8	13	1701	13	3970	5	12	7	0	215	1	0	2018-07-23 11:05:40	40064	1532315140301	157
50	4	70	13	2540	13	1884	11	22	11	0	107	0	1	2018-07-23 11:05:40	40050	1532315140402	158
48	4	43	13	2689	13	2852	26	31	5	0	275	0	0	2018-07-23 11:05:40	40048	1532315140452	159
41	4	50	13	3022	13	2737	22	31	9	0	196	1	0	2018-07-23 11:05:40	40041	1532315140586	160
77	4	50	13	2038	13	2691	22	31	9	0	150	1	0	2018-07-23 11:05:40	40077	1532315140620	161
44	4	50	13	2329	13	2650	22	31	9	0	109	1	0	2018-07-23 11:05:40	40044	1532315140820	162
70	4	4	13	1777	13	4615	5	11	6	0	678	0	1	2018-07-23 11:05:40	40070	1532315140856	163
8	5	3	13	23754	13	23782	0	5	5	0	65535	0	1	2018-07-23 11:05:58	40008	1532315158154	164
11	5	3	13	23806	13	23825	0	7	7	0	43	0	0	2018-07-23 11:05:58	40011	1532315158187	165
67	5	8	13	21354	13	23908	5	10	5	0	154	0	0	2018-07-23 11:05:58	40067	1532315158237	166
10	5	3	13	23714	13	23858	0	14	14	0	76	1	0	2018-07-23 11:05:58	40010	1532315158304	167
4	5	3	13	24158	13	23895	0	5	5	0	113	0	1	2018-07-23 11:05:58	40004	1532315158338	168
21	5	3	13	24028	13	23933	0	7	7	0	151	1	0	2018-07-23 11:05:58	40021	1532315158371	169
33	5	13	13	22374	13	24108	14	23	9	0	124	0	0	2018-07-23 11:05:58	40033	1532315158404	170
56	5	37	13	21676	13	22506	19	25	6	0	198	0	1	2018-07-23 11:05:58	40056	1532315158438	171
12	5	3	13	23994	13	24032	0	10	10	0	250	0	0	2018-07-23 11:05:58	40012	1532315158471	172
13	5	37	13	23984	13	22342	19	14	65535	0	34	1	1	2018-07-23 11:05:58	40013	1532315158505	173
17	5	3	13	24348	13	24257	0	9	9	0	475	0	1	2018-07-23 11:05:58	40017	1532315158538	174
16	5	3	13	24264	13	24290	0	6	6	0	508	0	0	2018-07-23 11:05:58	40016	1532315158571	175
26	5	13	13	22758	13	24017	14	19	5	0	33	1	0	2018-07-23 11:05:58	40026	1532315158605	176
39	5	37	13	22753	13	22771	19	16	65535	0	463	0	0	2018-07-23 11:05:58	40039	1532315158705	177
9	5	8	13	24236	13	24238	5	10	5	0	484	0	1	2018-07-23 11:05:58	40009	1532315158738	178
80	5	3	13	22177	13	24474	0	10	10	0	692	0	0	2018-07-23 11:05:58	40080	1532315158772	179
70	5	4	13	22004	13	24842	5	11	6	0	684	0	1	2018-07-23 11:05:58	40070	1532315158872	180
20	5	4	13	24922	13	24857	5	5	65535	0	699	0	0	2018-07-23 11:05:59	40020	1532315159014	181
63	5	70	13	22256	13	22229	11	17	6	0	224	0	1	2018-07-23 11:05:59	40063	1532315159097	182
64	5	8	13	21969	13	24238	5	12	7	0	484	0	0	2018-07-23 11:05:59	40064	1532315159223	183
72	5	70	13	22385	13	22367	11	16	5	0	362	0	0	2018-07-23 11:05:59	40072	1532315159323	184
71	5	70	13	22484	13	22474	11	31	20	1	469	0	0	2018-07-23 11:05:59	40071	1532315159364	185
53	5	50	13	22576	13	23219	22	35	13	0	57	0	0	2018-07-23 11:05:59	40053	1532315159448	186
77	5	50	13	22552	13	23205	22	31	9	0	43	1	0	2018-07-23 11:05:59	40077	1532315159490	187
43	5	50	13	22846	13	23323	22	26	4	0	161	0	1	2018-07-23 11:05:59	40043	1532315159539	188
66	5	63	13	22285	13	22278	17	20	3	0	21	1	0	2018-07-23 11:05:59	40066	1532315159581	189
37	5	4	13	22308	13	24186	5	19	14	0	28	1	1	2018-07-23 11:05:59	40037	1532315159706	190
38	5	37	13	22395	13	22429	19	29	10	0	121	1	0	2018-07-23 11:05:59	40038	1532315159790	191
44	5	50	13	23297	13	23619	22	31	9	0	457	0	0	2018-07-23 11:05:59	40044	1532315159832	192
50	5	63	13	23162	13	22526	17	22	5	0	269	0	1	2018-07-23 11:05:59	40050	1532315159998	193
78	5	70	13	22729	13	22367	11	17	6	0	362	0	0	2018-07-23 11:06:00	40078	1532315160099	194
40	5	50	13	22653	13	23303	22	24	2	0	141	0	0	2018-07-23 11:06:00	40040	1532315160431	195
52	5	63	13	22503	13	22462	17	24	7	0	205	0	0	2018-07-23 11:06:00	40052	1532315160524	196
41	5	63	13	23366	13	22452	17	31	14	0	195	1	0	2018-07-23 11:06:00	40041	1532315160741	197
47	5	43	13	23246	13	23389	26	31	5	0	543	0	0	2018-07-23 11:06:00	40047	1532315160825	198
17	6	3	13	44376	13	44285	0	9	9	0	22	1	1	2018-07-23 11:06:18	40017	1532315178109	199
8	6	3	13	44282	13	44314	0	5	5	0	51	1	1	2018-07-23 11:06:18	40008	1532315178142	200
21	6	17	13	44467	13	44456	9	7	65535	0	80	1	0	2018-07-23 11:06:18	40021	1532315178209	201
12	6	17	13	44374	13	44496	9	10	1	0	120	1	0	2018-07-23 11:06:18	40012	1532315178242	202
67	6	8	13	41849	13	44403	5	10	5	0	120	0	0	2018-07-23 11:06:18	40067	1532315178276	203
9	6	8	13	44531	13	44533	5	10	5	0	250	0	1	2018-07-23 11:06:18	40009	1532315178394	204
10	6	17	13	44446	13	44674	9	14	5	0	298	0	0	2018-07-23 11:06:18	40010	1532315178427	205
13	6	9	13	44678	13	44617	10	14	4	0	86	1	1	2018-07-23 11:06:18	40013	1532315178494	206
64	6	8	13	42095	13	44364	5	12	7	0	81	1	0	2018-07-23 11:06:18	40064	1532315178527	207
33	6	13	13	43049	13	44783	14	23	9	0	105	0	0	2018-07-23 11:06:18	40033	1532315178577	208
37	6	13	13	43179	13	44807	14	19	5	0	129	1	1	2018-07-23 11:06:18	40037	1532315178611	209
4	6	3	13	44847	13	44584	0	5	5	0	321	0	1	2018-07-23 11:06:18	40004	1532315178644	210
20	6	3	13	44853	13	44531	0	5	5	0	268	0	0	2018-07-23 11:06:18	40020	1532315178677	211
26	6	13	13	43462	13	44721	14	19	5	0	43	1	0	2018-07-23 11:06:18	40026	1532315178711	212
80	6	3	13	42149	13	44446	0	10	10	0	183	0	0	2018-07-23 11:06:18	40080	1532315178744	213
70	6	4	13	42475	13	45312	5	11	6	0	465	0	1	2018-07-23 11:06:18	40070	1532315178844	214
38	6	13	13	43396	13	45065	14	29	15	0	387	0	0	2018-07-23 11:06:18	40038	1532315178911	215
16	6	13	13	44717	13	44749	14	6	65535	0	71	1	0	2018-07-23 11:06:19	40016	1532315179078	216
56	6	37	13	42853	13	43683	19	25	6	0	504	0	1	2018-07-23 11:06:19	40056	1532315179145	217
39	6	9	13	43365	13	44964	10	16	6	0	433	0	0	2018-07-23 11:06:19	40039	1532315179178	218
63	6	70	13	42754	13	42727	11	17	6	0	252	0	1	2018-07-23 11:06:19	40063	1532315179212	219
44	6	43	13	43211	13	43049	26	31	5	0	79	0	0	2018-07-23 11:06:19	40044	1532315179278	220
71	6	70	13	43005	13	42995	11	31	20	1	520	0	0	2018-07-23 11:06:19	40071	1532315179379	221
77	6	50	13	43000	13	43653	22	31	9	0	158	0	0	2018-07-23 11:06:19	40077	1532315179412	222
11	6	4	13	44792	13	45067	5	7	2	0	220	0	0	2018-07-23 11:06:19	40011	1532315179445	223
40	6	43	13	43101	13	43267	26	24	65535	0	297	0	0	2018-07-23 11:06:19	40040	1532315179479	224
41	6	63	13	43743	13	42828	17	31	14	0	74	1	0	2018-07-23 11:06:19	40041	1532315179512	225
66	6	63	13	42940	13	42933	17	20	3	0	179	0	0	2018-07-23 11:06:19	40066	1532315179546	226
69	6	70	13	43093	13	43047	11	20	9	0	572	0	1	2018-07-23 11:06:19	40069	1532315179662	227
75	6	69	13	43315	13	43367	20	26	6	0	274	0	1	2018-07-23 11:06:19	40075	1532315179696	228
43	6	63	13	42970	13	42818	17	26	9	0	64	1	1	2018-07-23 11:06:19	40043	1532315179729	229
53	6	50	13	43064	13	43707	22	35	13	0	212	0	0	2018-07-23 11:06:19	40053	1532315179888	230
52	6	50	13	42934	13	43521	22	24	2	0	26	1	0	2018-07-23 11:06:19	40052	1532315179971	231
50	6	43	13	43495	13	43004	26	22	65535	0	34	1	1	2018-07-23 11:06:20	40050	1532315180013	232
47	6	43	13	43183	13	43326	26	31	5	0	356	0	0	2018-07-23 11:06:20	40047	1532315180096	233
72	6	70	13	42795	13	42777	11	16	5	0	302	0	0	2018-07-23 11:06:20	40072	1532315180138	234
13	7	3	13	64877	13	64863	0	14	14	0	121	0	1	2018-07-23 11:06:38	40013	1532315198188	235
38	7	13	13	63215	13	64877	14	29	15	0	65535	0	0	2018-07-23 11:06:38	40038	1532315198223	236
37	7	13	13	63307	13	64934	14	19	5	0	57	1	1	2018-07-23 11:06:38	40037	1532315198256	237
20	7	3	13	65293	13	64971	0	5	5	0	229	0	0	2018-07-23 11:06:38	40020	1532315198323	238
8	7	13	13	64994	13	65032	14	5	65535	0	155	0	1	2018-07-23 11:06:38	40008	1532315198357	239
4	7	13	13	65356	13	65099	14	5	65535	0	222	0	1	2018-07-23 11:06:38	40004	1532315198423	240
56	7	37	13	62653	13	63483	19	25	6	0	176	0	1	2018-07-23 11:06:38	40056	1532315198457	241
12	7	3	13	65073	13	65111	0	10	10	0	369	0	0	2018-07-23 11:06:38	40012	1532315198490	242
11	7	3	13	65163	13	65182	0	7	7	0	440	0	0	2018-07-23 11:06:38	40011	1532315198524	243
26	7	13	13	63911	13	65170	14	19	5	0	293	0	0	2018-07-23 11:06:38	40026	1532315198557	244
39	7	37	13	63524	13	63542	19	16	65535	0	235	1	0	2018-07-23 11:06:38	40039	1532315198590	245
21	7	4	13	65360	13	65521	5	7	2	0	165	0	0	2018-07-23 11:06:38	40021	1532315198657	246
17	7	4	13	65401	14	30	5	9	4	0	210	0	1	2018-07-23 11:06:38	40017	1532315198716	247
80	7	17	13	63136	13	65517	9	10	1	0	116	1	0	2018-07-23 11:06:38	40080	1532315198749	248
67	7	8	13	62893	13	65447	5	10	5	0	453	0	0	2018-07-23 11:06:38	40067	1532315198816	249
64	7	8	13	63109	13	65378	5	12	7	0	384	0	0	2018-07-23 11:06:38	40064	1532315198849	250
33	7	13	13	63521	13	65255	14	23	9	0	378	0	0	2018-07-23 11:06:39	40033	1532315199166	251
16	7	13	13	65189	13	65221	14	6	65535	0	344	0	0	2018-07-23 11:06:39	40016	1532315199200	252
9	7	13	13	65302	13	65349	14	10	65535	0	472	0	1	2018-07-23 11:06:39	40009	1532315199233	253
10	7	3	13	64945	13	65089	0	14	14	0	347	0	0	2018-07-23 11:06:39	40010	1532315199367	254
