nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	56545	9	64107	2018-07-23 11:03:18	40003	1532314998060	1
8	11	9429	10	16256	2018-07-23 11:03:36	40008	1532315016082	2
16	11	10460	10	16129	2018-07-23 11:03:37	40016	1532315017086	3
10	11	13545	10	20741	2018-07-23 11:03:40	40010	1532315020214	4
17	11	14560	10	20395	2018-07-23 11:03:40	40017	1532315020974	5
4	11	20680	10	27607	2018-07-23 11:03:46	40004	1532315026786	6
12	11	20690	10	26568	2018-07-23 11:03:47	40012	1532315027086	7
20	11	21717	10	27068	2018-07-23 11:03:47	40020	1532315027738	8
11	11	23755	10	30301	2018-07-23 11:03:50	40011	1532315030062	9
21	11	29910	10	35908	2018-07-23 11:03:55	40021	1532315035962	10
9	11	36022	10	42152	2018-07-23 11:04:02	40009	1532315042062	11
80	11	34008	10	39334	2018-07-23 11:04:02	40080	1532315042299	12
50	11	35011	10	44428	2018-07-23 11:04:02	40050	1532315042924	13
67	11	39115	10	44458	2018-07-23 11:04:07	40067	1532315047586	14
64	11	41166	10	48038	2018-07-23 11:04:09	40064	1532315049312	15
44	11	44230	10	49574	2018-07-23 11:04:12	40044	1532315052247	16
63	11	45267	10	50827	2018-07-23 11:04:13	40063	1532315053552	17
66	11	46263	10	52204	2018-07-23 11:04:14	40066	1532315054522	18
3	11	52449	10	1275	2018-07-23 11:04:18	40003	1532315058188	19
52	11	55520	10	62525	2018-07-23 11:04:23	40052	1532315063535	20
40	11	55520	10	61218	2018-07-23 11:04:23	40040	1532315063596	21
13	11	58559	11	2359	2018-07-23 11:04:24	40013	1532315064019	22
77	11	56547	10	62272	2018-07-23 11:04:24	40077	1532315064600	23
48	11	59601	10	65224	2018-07-23 11:04:27	40048	1532315067580	24
70	11	61655	11	1692	2018-07-23 11:04:29	40070	1532315069580	25
47	11	63692	11	3889	2018-07-23 11:04:31	40047	1532315071555	26
43	11	64704	11	4790	2018-07-23 11:04:32	40043	1532315072392	27
8	12	5333	10	18141	2018-07-23 11:04:36	40008	1532315076083	28
16	12	6364	10	17387	2018-07-23 11:04:37	40016	1532315077083	29
41	12	5329	11	11789	2018-07-23 11:04:37	40041	1532315077674	30
10	12	9454	10	24323	2018-07-23 11:04:40	40010	1532315080413	31
38	12	8407	11	14211	2018-07-23 11:04:40	40038	1532315080913	32
39	12	7363	11	13112	2018-07-23 11:04:40	40039	1532315080982	33
17	12	10464	10	22788	2018-07-23 11:04:41	40017	1532315081014	34
53	12	9438	11	16069	2018-07-23 11:04:42	40053	1532315082585	35
72	12	12492	11	17877	2018-07-23 11:04:45	40072	1532315085565	36
4	12	16584	10	30757	2018-07-23 11:04:46	40004	1532315086783	37
12	12	16594	10	28788	2018-07-23 11:04:47	40012	1532315087087	38
20	12	17621	10	28366	2018-07-23 11:04:47	40020	1532315087739	39
11	12	19659	10	33050	2018-07-23 11:04:50	40011	1532315090059	40
26	12	18640	11	25353	2018-07-23 11:04:50	40026	1532315090272	41
69	12	22752	11	30439	2018-07-23 11:04:55	40069	1532315095549	42
21	12	25814	10	37935	2018-07-23 11:04:55	40021	1532315095959	43
37	12	29881	11	39507	2018-07-23 11:05:01	40037	1532315101616	44
9	12	31926	10	46063	2018-07-23 11:05:02	40009	1532315102063	45
78	12	29921	11	35366	2018-07-23 11:05:02	40078	1532315102245	46
80	12	29912	10	40561	2018-07-23 11:05:02	40080	1532315102310	47
33	12	30910	11	37001	2018-07-23 11:05:02	40033	1532315102719	48
50	12	30915	10	50189	2018-07-23 11:05:02	40050	1532315102921	49
56	12	35012	11	41926	2018-07-23 11:05:07	40056	1532315107435	50
67	12	35019	10	45770	2018-07-23 11:05:07	40067	1532315107585	51
64	12	37070	10	50624	2018-07-23 11:05:09	40064	1532315109302	52
44	12	40134	10	50805	2018-07-23 11:05:12	40044	1532315112253	53
63	12	41171	10	55518	2018-07-23 11:05:13	40063	1532315113552	54
66	12	42167	10	55099	2018-07-23 11:05:14	40066	1532315114522	55
3	12	48353	10	6009	2018-07-23 11:05:18	40003	1532315118154	56
71	12	50396	11	57297	2018-07-23 11:05:22	40071	1532315122588	57
52	12	51424	10	65171	2018-07-23 11:05:23	40052	1532315123543	58
40	12	51424	10	62734	2018-07-23 11:05:23	40040	1532315123602	59
75	12	51428	11	59253	2018-07-23 11:05:23	40075	1532315123631	60
13	12	54463	11	8537	2018-07-23 11:05:24	40013	1532315124015	61
77	12	52451	10	63679	2018-07-23 11:05:24	40077	1532315124601	62
48	12	55505	11	1558	2018-07-23 11:05:27	40048	1532315127571	63
24	12	57543	11	63567	2018-07-23 11:05:28	40024	1532315128669	64
70	12	57559	11	5107	2018-07-23 11:05:29	40070	1532315129573	65
47	12	59596	11	5901	2018-07-23 11:05:31	40047	1532315131556	66
43	12	60608	11	7819	2018-07-23 11:05:32	40043	1532315132391	67
32	12	61644	12	2976	2018-07-23 11:05:32	40032	1532315132670	68
8	13	1237	10	21922	2018-07-23 11:05:36	40008	1532315136083	69
16	13	2268	10	18777	2018-07-23 11:05:37	40016	1532315137083	70
41	13	1233	11	14246	2018-07-23 11:05:37	40041	1532315137674	71
39	13	3267	11	15015	2018-07-23 11:05:39	40039	1532315139909	72
10	13	5353	10	28181	2018-07-23 11:05:40	40010	1532315140520	73
38	13	4311	11	16353	2018-07-23 11:05:40	40038	1532315140954	74
17	13	6368	10	25239	2018-07-23 11:05:40	40017	1532315140987	75
53	13	5342	11	18686	2018-07-23 11:05:42	40053	1532315142588	76
72	13	8396	11	19419	2018-07-23 11:05:45	40072	1532315145552	77
4	13	12488	10	34949	2018-07-23 11:05:46	40004	1532315146783	78
12	13	12498	10	31094	2018-07-23 11:05:47	40012	1532315147083	79
20	13	13525	10	29583	2018-07-23 11:05:47	40020	1532315147739	80
