id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	0	3	10	9	1	2018-07-23 15:55:15	40003	1532332515690	1
8	25	10	3	10	4	1	2018-07-23 15:55:28	40008	1532332528058	2
16	125	10	3	12	0	0	2018-07-23 15:55:29	40016	1532332529122	3
63	23	80	70	14	4	1	2018-07-23 15:55:30	40063	1532332530041	4
64	47	35	8	14	1	1	2018-07-23 15:55:31	40064	1532332531105	5
9	111	35	8	11	0	0	2018-07-23 15:55:32	40009	1532332532235	6
80	33	10	3	10	2	1	2018-07-23 15:55:32	40080	1532332532288	7
70	37	43	80	11	4	1	2018-07-23 15:55:37	40070	1532332537283	8
10	111	10	3	11	0	0	2018-07-23 15:55:37	40010	1532332537791	9
11	100	10	3	10	0	0	2018-07-23 15:55:38	40011	1532332538171	10
12	111	10	3	11	0	0	2018-07-23 15:55:39	40012	1532332539251	11
4	33	10	3	10	1	1	2018-07-23 15:55:39	40004	1532332539355	12
20	1000	10	3	10	0	0	2018-07-23 15:55:40	40020	1532332540087	13
44	35	109	38	14	0	0	2018-07-23 15:55:42	40044	1532332542504	14
21	62	10	3	12	0	0	2018-07-23 15:55:43	40021	1532332543083	15
17	1000	10	3	10	0	0	2018-07-23 15:55:43	40017	1532332543251	16
13	62	35	8	12	1	1	2018-07-23 15:55:48	40013	1532332548855	17
50	27	103	63	11	0	0	2018-07-23 15:55:49	40050	1532332549034	18
47	1000	121	43	10	0	0	2018-07-23 15:55:51	40047	1532332551477	19
56	1000	68	37	0	0	0	2018-07-23 15:55:52	40056	1532332552337	20
72	1000	80	70	0	0	0	2018-07-23 15:55:53	40072	1532332553005	21
48	1000	121	43	10	0	0	2018-07-23 15:55:53	40048	1532332553449	22
26	1000	68	37	12	0	0	2018-07-23 15:55:53	40026	1532332553926	23
53	1000	121	43	0	0	0	2018-07-23 15:55:56	40053	1532332556058	24
37	25	43	4	12	4	1	2018-07-23 15:55:58	40037	1532332558263	25
52	1000	121	43	10	0	0	2018-07-23 15:55:58	40052	1532332558423	26
66	125	82	64	12	0	0	2018-07-23 15:55:59	40066	1532332559091	27
43	18	103	63	11	5	1	2018-07-23 15:56:01	40043	1532332561834	28
40	23	103	63	14	0	0	2018-07-23 15:56:05	40040	1532332565444	29
77	1000	121	43	10	0	0	2018-07-23 15:56:08	40077	1532332568245	30
41	31	103	63	12	0	0	2018-07-23 15:56:08	40041	1532332568454	31
78	100	43	80	10	0	0	2018-07-23 15:56:10	40078	1532332570277	32
38	41	68	37	12	1	1	2018-07-23 15:56:10	40038	1532332570339	33
67	1000	35	8	10	0	0	2018-07-23 15:56:11	40067	1532332571136	34
39	1000	68	37	14	0	0	2018-07-23 15:56:12	40039	1532332572217	35
69	111	80	70	11	1	1	2018-07-23 15:56:20	40069	1532332580074	36
71	111	80	70	11	0	0	2018-07-23 15:56:22	40071	1532332582325	37
33	71	97	13	14	0	0	2018-07-23 15:56:33	40033	1532332593003	38
75	1000	191	69	0	0	0	2018-07-23 15:56:45	40075	1532332605283	39
24	1000	168	33	0	0	0	2018-07-23 15:57:20	40024	1532332640318	40
