id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	20	0	3	14	8	1	2018-07-20 22:47:22	40003	1532098042883	1
21	47	20	3	14	0	0	2018-07-20 22:47:31	40021	1532098051147	2
8	25	20	3	10	4	1	2018-07-20 22:47:32	40008	1532098052212	3
4	35	20	3	14	3	1	2018-07-20 22:47:34	40004	1532098054252	4
17	1000	55	4	11	0	0	2018-07-20 22:47:36	40017	1532098056112	5
10	100	20	3	10	0	0	2018-07-20 22:47:36	40010	1532098056894	6
20	1000	55	4	12	0	0	2018-07-20 22:47:44	40020	1532098064017	7
80	50	20	3	10	0	0	2018-07-20 22:47:45	40080	1532098065220	8
11	100	20	3	10	0	0	2018-07-20 22:47:46	40011	1532098066721	9
16	62	20	3	12	0	0	2018-07-20 22:47:47	40016	1532098067240	10
12	100	20	3	10	0	0	2018-07-20 22:47:49	40012	1532098069150	11
64	37	45	8	11	3	1	2018-07-20 22:47:56	40064	1532098076490	12
13	47	45	8	14	0	0	2018-07-20 22:47:57	40013	1532098077051	13
70	47	82	64	14	4	1	2018-07-20 22:47:58	40070	1532098078457	14
37	35	55	4	14	5	1	2018-07-20 22:47:58	40037	1532098078830	15
47	1000	139	40	10	0	0	2018-07-20 22:47:59	40047	1532098079064	16
63	35	82	64	14	4	1	2018-07-20 22:48:01	40063	1532098081133	17
9	100	45	8	10	0	0	2018-07-20 22:48:03	40009	1532098083208	18
67	1000	45	8	10	0	0	2018-07-20 22:48:05	40067	1532098085502	19
44	33	127	38	10	0	0	2018-07-20 22:48:11	40044	1532098091970	20
50	28	117	63	14	0	0	2018-07-20 22:48:13	40050	1532098093031	21
66	100	82	64	10	0	0	2018-07-20 22:48:13	40066	1532098093545	22
32	1000	161	33	10	0	0	2018-07-20 22:48:14	40032	1532098094332	23
72	1000	129	70	0	0	0	2018-07-20 22:48:14	40072	1532098094495	24
38	37	90	37	11	1	1	2018-07-20 22:48:18	40038	1532098098587	25
69	100	129	70	10	1	1	2018-07-20 22:48:20	40069	1532098100443	26
77	1000	139	40	10	0	0	2018-07-20 22:48:20	40077	1532098100501	27
71	100	129	70	10	0	0	2018-07-20 22:48:21	40071	1532098101460	28
53	1000	139	40	0	0	0	2018-07-20 22:48:21	40053	1532098101518	29
43	22	117	63	11	0	0	2018-07-20 22:48:23	40043	1532098103371	30
56	62	90	37	12	0	0	2018-07-20 22:48:25	40056	1532098105422	31
41	28	117	63	14	0	0	2018-07-20 22:48:25	40041	1532098105510	32
39	100	90	37	10	0	0	2018-07-20 22:48:25	40039	1532098105567	33
26	1000	90	37	14	0	0	2018-07-20 22:48:25	40026	1532098105760	34
24	142	152	56	14	0	0	2018-07-20 22:48:25	40024	1532098105804	35
52	142	139	40	14	0	0	2018-07-20 22:48:26	40052	1532098106352	36
33	71	90	37	14	1	1	2018-07-20 22:48:28	40033	1532098108639	37
48	1000	139	40	10	0	0	2018-07-20 22:48:30	40048	1532098110388	38
78	1000	129	70	10	0	0	2018-07-20 22:48:31	40078	1532098111486	39
40	22	117	63	11	5	1	2018-07-20 22:48:32	40040	1532098112491	40
75	1000	229	69	0	0	0	2018-07-20 22:48:48	40075	1532098128482	41
