addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	4	8	10	11	12	13	16	17	21	80	0	0	0	0	8	9	8	9	8	6	6	2	8	8	0	0	0	0	2018-07-20 21:51:19	40003	1532094679111	1
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	2	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-20 21:51:19	40017	1532094679242	2
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	5	10	8	10	9	10	10	0	0	0	0	0	0	0	2018-07-20 21:51:19	40020	1532094679313	3
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	9	10	8	7	8	10	10	10	8	9	0	0	2018-07-20 21:51:19	40004	1532094679352	4
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	6	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:19	40008	1532094679394	5
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	9	7	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:19	40009	1532094679435	6
21	9	3	4	10	12	13	17	20	37	80	0	0	0	0	0	7	10	1	9	8	9	10	10	5	0	0	0	0	0	2018-07-20 21:51:19	40021	1532094679510	7
12	8	3	4	10	11	17	20	21	80	0	0	0	0	0	0	10	10	10	4	10	8	5	10	0	0	0	0	0	0	2018-07-20 21:51:19	40012	1532094679562	8
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	9	8	8	8	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:19	40011	1532094679602	9
16	5	3	4	11	13	20	0	0	0	0	0	0	0	0	0	9	10	10	6	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:19	40016	1532094679644	10
13	13	3	4	8	9	11	16	21	26	33	37	38	39	67	0	7	8	7	7	10	6	9	8	7	10	4	5	7	0	2018-07-20 21:51:19	40013	1532094679686	11
10	8	3	4	12	13	17	20	70	80	0	0	0	0	0	0	6	8	8	1	10	5	7	5	0	0	0	0	0	0	2018-07-20 21:51:19	40010	1532094679727	12
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	10	6	9	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:20	40026	1532094680406	13
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	9	5	9	10	1	10	10	5	9	3	6	0	0	0	2018-07-20 21:51:20	40063	1532094680621	14
37	9	3	4	13	21	26	33	38	39	56	0	0	0	0	0	7	6	10	9	7	6	9	7	8	0	0	0	0	0	2018-07-20 21:51:20	40037	1532094680779	15
24	6	32	33	40	41	44	56	0	0	0	0	0	0	0	0	9	8	4	9	7	9	0	0	0	0	0	0	0	0	2018-07-20 21:51:20	40024	1532094680820	16
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	9	10	10	10	8	0	0	0	0	0	0	0	0	2018-07-20 21:51:20	40039	1532094680861	17
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	8	9	4	4	8	6	0	0	0	0	0	0	0	0	2018-07-20 21:51:20	40033	1532094680903	18
52	10	32	33	40	41	43	47	48	50	56	77	0	0	0	0	9	8	10	10	9	10	9	9	9	9	0	0	0	0	2018-07-20 21:51:20	40052	1532094680968	19
32	4	33	41	52	56	0	0	0	0	0	0	0	0	0	0	8	9	8	1	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:21	40032	1532094681003	20
38	10	13	26	33	37	39	40	43	44	50	56	0	0	0	0	3	9	4	10	10	10	4	10	7	2	0	0	0	0	2018-07-20 21:51:21	40038	1532094681044	21
43	11	38	40	41	44	47	48	50	52	53	63	77	0	0	0	1	10	10	10	9	10	10	10	8	9	10	0	0	0	2018-07-20 21:51:21	40043	1532094681210	22
56	7	33	37	38	40	41	47	52	0	0	0	0	0	0	0	8	4	3	7	7	9	7	0	0	0	0	0	0	0	2018-07-20 21:51:21	40056	1532094681293	23
41	12	24	32	40	43	44	47	48	50	52	53	56	63	0	0	5	9	10	10	9	10	10	10	10	7	9	9	0	0	2018-07-20 21:51:21	40041	1532094681360	24
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	8	10	10	7	10	10	10	10	7	2	8	10	0	0	2018-07-20 21:51:21	40040	1532094681395	25
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	9	7	8	3	9	8	0	0	0	0	0	0	0	0	2018-07-20 21:51:21	40053	1532094681442	26
50	12	38	39	40	41	43	44	47	52	53	63	70	77	0	0	9	7	10	10	10	6	9	9	10	9	5	10	0	0	2018-07-20 21:51:21	40050	1532094681653	27
44	9	38	40	41	43	47	48	50	53	77	0	0	0	0	0	10	10	10	10	10	9	10	8	10	0	0	0	0	0	2018-07-20 21:51:21	40044	1532094681687	28
48	7	40	41	43	44	47	50	52	0	0	0	0	0	0	0	9	9	9	2	10	1	10	0	0	0	0	0	0	0	2018-07-20 21:51:21	40048	1532094681720	29
47	7	40	41	44	48	50	52	56	0	0	0	0	0	0	0	10	10	7	10	8	8	5	0	0	0	0	0	0	0	2018-07-20 21:51:21	40047	1532094681753	30
64	6	8	9	63	66	67	70	0	0	0	0	0	0	0	0	10	5	9	10	10	9	0	0	0	0	0	0	0	0	2018-07-20 21:51:21	40064	1532094681835	31
67	4	8	9	13	64	0	0	0	0	0	0	0	0	0	0	10	9	1	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:21	40067	1532094681876	32
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	7	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:21	40069	1532094681913	33
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:21	40075	1532094681945	34
70	10	4	10	63	64	66	69	71	72	78	80	0	0	0	0	3	10	4	8	1	7	7	10	8	7	0	0	0	0	2018-07-20 21:51:21	40070	1532094681979	35
77	7	40	43	44	50	53	63	66	0	0	0	0	0	0	0	10	10	2	10	10	3	10	0	0	0	0	0	0	0	2018-07-20 21:51:22	40077	1532094682033	36
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	9	9	7	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:22	40066	1532094682062	37
80	8	3	4	10	12	17	21	70	72	0	0	0	0	0	0	10	8	10	10	10	3	10	7	0	0	0	0	0	0	2018-07-20 21:51:22	40080	1532094682096	38
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:22	40078	1532094682129	39
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	8	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:22	40071	1532094682162	40
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	4	10	10	7	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:51:22	40072	1532094682197	41
