id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	17	0	3	14	8	1	2018-07-20 21:33:26	40003	1532093606804	1
72	100	64	80	10	0	0	2018-07-20 21:33:29	40072	1532093609354	2
21	27	17	3	11	4	1	2018-07-20 21:33:29	40021	1532093609656	3
8	27	17	3	11	3	1	2018-07-20 21:33:30	40008	1532093610900	4
63	28	81	64	14	4	1	2018-07-20 21:33:31	40063	1532093611159	5
13	142	44	21	14	0	0	2018-07-20 21:33:31	40013	1532093611876	6
10	100	17	3	10	0	0	2018-07-20 21:33:32	40010	1532093612144	7
64	37	44	8	11	2	1	2018-07-20 21:33:33	40064	1532093613320	8
17	1000	44	21	12	0	0	2018-07-20 21:33:34	40017	1532093614868	9
4	28	17	3	14	0	0	2018-07-20 21:33:39	40004	1532093619284	10
9	111	44	8	11	0	0	2018-07-20 21:33:40	40009	1532093620184	11
70	47	64	80	14	3	1	2018-07-20 21:33:42	40070	1532093622371	12
20	1000	44	21	12	0	0	2018-07-20 21:33:43	40020	1532093623060	13
11	55	17	3	11	0	0	2018-07-20 21:33:43	40011	1532093623192	14
80	47	17	3	14	2	1	2018-07-20 21:33:44	40080	1532093624314	15
50	28	109	63	14	0	0	2018-07-20 21:33:45	40050	1532093625202	16
16	100	17	3	10	0	0	2018-07-20 21:33:45	40016	1532093625928	17
12	100	17	3	10	0	0	2018-07-20 21:33:48	40012	1532093628104	18
44	35	116	38	14	0	0	2018-07-20 21:33:48	40044	1532093628823	19
40	20	109	63	12	5	1	2018-07-20 21:33:51	40040	1532093631511	20
38	31	85	37	12	2	1	2018-07-20 21:33:53	40038	1532093633402	21
69	100	111	70	10	1	1	2018-07-20 21:33:54	40069	1532093634372	22
32	125	132	41	12	0	0	2018-07-20 21:33:56	40032	1532093636380	23
77	1000	129	40	11	0	0	2018-07-20 21:33:57	40077	1532093637356	24
47	1000	129	40	10	0	0	2018-07-20 21:33:57	40047	1532093637551	25
48	1000	129	40	10	0	0	2018-07-20 21:33:58	40048	1532093638881	26
43	22	109	63	11	0	0	2018-07-20 21:33:59	40043	1532093639359	27
41	23	109	63	14	2	1	2018-07-20 21:34:01	40041	1532093641387	28
24	1000	132	41	14	0	0	2018-07-20 21:34:01	40024	1532093641965	29
39	62	85	37	12	0	0	2018-07-20 21:34:02	40039	1532093642203	30
26	1000	116	38	11	0	0	2018-07-20 21:34:02	40026	1532093642270	31
67	1000	44	8	0	0	0	2018-07-20 21:34:04	40067	1532093644365	32
33	1000	156	56	11	0	0	2018-07-20 21:34:05	40033	1532093645355	33
37	41	44	21	12	3	1	2018-07-20 21:34:07	40037	1532093647147	34
53	1000	129	40	12	0	0	2018-07-20 21:34:07	40053	1532093647442	35
78	1000	111	70	0	0	0	2018-07-20 21:34:08	40078	1532093648402	36
56	71	85	37	14	1	1	2018-07-20 21:34:09	40056	1532093649009	37
71	100	111	70	10	0	0	2018-07-20 21:34:09	40071	1532093649355	38
66	100	81	64	10	0	0	2018-07-20 21:34:12	40066	1532093652192	39
52	142	129	40	14	0	0	2018-07-20 21:34:12	40052	1532093652257	40
75	1000	211	69	0	0	0	2018-07-20 21:34:29	40075	1532093669372	41
