nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
12	0	0	20432	2018-06-11 20:10:19	40012	1528719019736	1
39	0	0	19893	2018-06-11 20:10:20	40039	1528719020103	2
20	0	0	20967	2018-06-11 20:10:20	40020	1528719020446	3
66	0	0	18847	2018-06-11 20:10:20	40066	1528719020479	4
33	0	0	20018	2018-06-11 20:10:20	40033	1528719020546	5
123	0	0	19277	2018-06-11 20:10:20	40123	1528719020613	6
38	0	0	19978	2018-06-11 20:10:20	40038	1528719020680	7
10	0	0	20939	2018-06-11 20:10:20	40010	1528719020930	8
26	0	0	19518	2018-06-11 20:10:21	40026	1528719021130	9
64	0	0	18757	2018-06-11 20:10:21	40064	1528719021164	10
135	0	0	18813	2018-06-11 20:10:21	40135	1528719021197	11
40	0	0	20659	2018-06-11 20:10:21	40040	1528719021230	12
21	0	0	20781	2018-06-11 20:10:21	40021	1528719021264	13
121	0	0	18866	2018-06-11 20:10:21	40121	1528719021330	14
41	0	0	19431	2018-06-11 20:10:21	40041	1528719021467	15
48	0	0	19456	2018-06-11 20:10:21	40048	1528719021498	16
47	0	0	19446	2018-06-11 20:10:21	40047	1528719021564	17
127	0	0	18876	2018-06-11 20:10:21	40127	1528719021598	18
9	0	0	20374	2018-06-11 20:10:21	40009	1528719021631	19
52	0	0	19713	2018-06-11 20:10:21	40052	1528719021664	20
56	0	0	18801	2018-06-11 20:10:21	40056	1528719021698	21
120	0	0	18898	2018-06-11 20:10:21	40120	1528719021765	22
50	0	0	19414	2018-06-11 20:10:21	40050	1528719021831	23
80	0	0	18847	2018-06-11 20:10:21	40080	1528719021867	24
63	0	0	19293	2018-06-11 20:10:21	40063	1528719021898	25
37	0	0	19971	2018-06-11 20:10:21	40037	1528719021990	26
44	0	0	19413	2018-06-11 20:10:22	40044	1528719022057	27
8	0	0	20351	2018-06-11 20:10:22	40008	1528719022090	28
77	0	0	19370	2018-06-11 20:10:22	40077	1528719022123	29
139	0	0	18865	2018-06-11 20:10:22	40139	1528719022157	30
17	0	0	20939	2018-06-11 20:10:22	40017	1528719022224	31
124	0	0	19945	2018-06-11 20:10:22	40124	1528719022265	32
13	0	0	20530	2018-06-11 20:10:22	40013	1528719022390	33
118	0	0	19933	2018-06-11 20:10:22	40118	1528719022432	34
24	0	0	20435	2018-06-11 20:10:22	40024	1528719022516	35
70	0	0	19125	2018-06-11 20:10:22	40070	1528719022641	36
11	0	0	20835	2018-06-11 20:10:22	40011	1528719022675	37
132	0	0	19381	2018-06-11 20:10:22	40132	1528719022709	38
53	0	0	19838	2018-06-11 20:10:22	40053	1528719022742	39
43	0	0	19966	2018-06-11 20:10:22	40043	1528719022775	40
115	0	0	18847	2018-06-11 20:10:22	40115	1528719022809	41
131	0	0	19312	2018-06-11 20:10:22	40131	1528719022842	42
67	0	0	18847	2018-06-11 20:10:22	40067	1528719022876	43
117	0	0	19811	2018-06-11 20:10:22	40117	1528719022942	44
129	0	0	18782	2018-06-11 20:10:22	40129	1528719022976	45
72	0	0	19422	2018-06-11 20:10:23	40072	1528719023009	46
119	0	0	19388	2018-06-11 20:10:23	40119	1528719023076	47
122	0	0	18888	2018-06-11 20:10:23	40122	1528719023109	48
16	0	0	21703	2018-06-11 20:10:23	40016	1528719023143	49
12	1	0	40850	2018-06-11 20:10:39	40012	1528719039659	50
9	1	0	40749	2018-06-11 20:10:39	40009	1528719039726	51
123	1	0	39779	2018-06-11 20:10:39	40123	1528719039884	52
80	1	0	39308	2018-06-11 20:10:40	40080	1528719040219	53
67	1	0	39285	2018-06-11 20:10:40	40067	1528719040352	54
10	1	0	41378	2018-06-11 20:10:40	40010	1528719040385	55
66	1	0	39324	2018-06-11 20:10:40	40066	1528719040452	56
11	1	0	41281	2018-06-11 20:10:40	40011	1528719040486	57
20	1	0	41492	2018-06-11 20:10:40	40020	1528719040586	58
132	1	0	39354	2018-06-11 20:10:40	40132	1528719040619	59
139	1	0	39306	2018-06-11 20:10:40	40139	1528719040653	60
78	1	0	39867	2018-06-11 20:10:40	40078	1528719040970	61
69	1	0	39767	2018-06-11 20:10:41	40069	1528719041061	62
47	1	0	39995	2018-06-11 20:10:41	40047	1528719041287	63
131	1	0	39961	2018-06-11 20:10:41	40131	1528719041520	64
16	1	0	41704	2018-06-11 20:10:41	40016	1528719041654	65
56	1	0	39932	2018-06-11 20:10:41	40056	1528719041754	66
24	1	0	41887	2018-06-11 20:10:41	40024	1528719041787	67
117	1	0	40187	2018-06-11 20:10:41	40117	1528719041854	68
43	1	0	40552	2018-06-11 20:10:41	40043	1528719041888	69
52	1	0	40878	2018-06-11 20:10:41	40052	1528719041921	70
75	1	0	40137	2018-06-11 20:10:41	40075	1528719041954	71
77	1	0	40327	2018-06-11 20:10:41	40077	1528719041988	72
38	1	0	40979	2018-06-11 20:10:42	40038	1528719042021	73
121	1	0	39409	2018-06-11 20:10:42	40121	1528719042054	74
71	1	0	40329	2018-06-11 20:10:42	40071	1528719042121	75
50	1	0	39849	2018-06-11 20:10:42	40050	1528719042155	76
41	1	0	39987	2018-06-11 20:10:42	40041	1528719042188	77
40	1	0	41251	2018-06-11 20:10:42	40040	1528719042221	78
37	1	0	40926	2018-06-11 20:10:42	40037	1528719042288	79
33	1	0	40929	2018-06-11 20:10:42	40033	1528719042347	80
21	1	0	41696	2018-06-11 20:10:42	40021	1528719042413	81
13	1	0	41393	2018-06-11 20:10:42	40013	1528719042480	82
26	1	0	40807	2018-06-11 20:10:42	40026	1528719042539	83
115	1	0	39385	2018-06-11 20:10:42	40115	1528719042605	84
48	1	0	40229	2018-06-11 20:10:42	40048	1528719042672	85
124	1	0	40385	2018-06-11 20:10:42	40124	1528719042705	86
63	1	0	39738	2018-06-11 20:10:42	40063	1528719042747	87
122	1	0	39871	2018-06-11 20:10:42	40122	1528719042789	88
120	1	0	39391	2018-06-11 20:10:42	40120	1528719042831	89
39	1	0	41434	2018-06-11 20:10:42	40039	1528719042872	90
64	1	0	39287	2018-06-11 20:10:42	40064	1528719042998	91
129	1	0	39723	2018-06-11 20:10:43	40129	1528719043039	92
118	1	0	40419	2018-06-11 20:10:43	40118	1528719043164	93
127	1	0	39435	2018-06-11 20:10:43	40127	1528719043248	94
44	1	0	40348	2018-06-11 20:10:43	40044	1528719043290	95
70	1	0	39620	2018-06-11 20:10:43	40070	1528719043331	96
72	1	0	39867	2018-06-11 20:10:43	40072	1528719043373	97
119	1	0	39854	2018-06-11 20:10:43	40119	1528719043415	98
17	1	0	41378	2018-06-11 20:10:43	40017	1528719043457	99
8	1	0	40833	2018-06-11 20:10:43	40008	1528719043498	100
135	1	0	39209	2018-06-11 20:10:43	40135	1528719043540	101
12	2	0	61333	2018-06-11 20:10:59	40012	1528719059717	102
33	2	0	60603	2018-06-11 20:11:00	40033	1528719060067	103
21	2	0	62024	2018-06-11 20:11:00	40021	1528719060293	104
9	2	0	61599	2018-06-11 20:11:00	40009	1528719060426	105
123	2	0	60830	2018-06-11 20:11:00	40123	1528719060459	106
13	2	0	61479	2018-06-11 20:11:00	40013	1528719060493	107
10	2	0	62140	2018-06-11 20:11:00	40010	1528719060626	108
66	2	0	60329	2018-06-11 20:11:00	40066	1528719060960	109
135	2	0	60339	2018-06-11 20:11:01	40135	1528719061060	110
80	2	0	60392	2018-06-11 20:11:01	40080	1528719061094	111
53	2	0	60877	2018-06-11 20:11:01	40053	1528719061227	112
17	2	0	62023	2018-06-11 20:11:01	40017	1528719061294	113
77	2	0	60763	2018-06-11 20:11:01	40077	1528719061328	114
37	2	0	60822	2018-06-11 20:11:01	40037	1528719061420	115
8	2	0	61695	2018-06-11 20:11:01	40008	1528719061553	116
119	2	0	60869	2018-06-11 20:11:01	40119	1528719061611	117
129	2	0	60655	2018-06-11 20:11:01	40129	1528719061711	118
70	2	0	60603	2018-06-11 20:11:01	40070	1528719061745	119
121	2	0	60386	2018-06-11 20:11:01	40121	1528719061878	120
