nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
48	26980	40	0	31696	0	32630	2018-06-10 18:48:15	40048	1528627695652	1
40	26980	43	0	32613	0	32455	2018-06-10 18:48:15	40040	1528627695698	2
38	26980	43	0	32910	0	32562	2018-06-10 18:48:15	40038	1528627695738	3
47	26980	43	0	31864	0	32618	2018-06-10 18:48:15	40047	1528627695847	4
53	26980	40	0	31822	0	32613	2018-06-10 18:48:15	40053	1528627695888	5
77	26980	40	0	32347	0	32802	2018-06-10 18:48:15	40077	1528627695930	6
44	26980	40	0	31873	0	32701	2018-06-10 18:48:15	40044	1528627695964	7
50	26980	77	0	32093	0	32488	2018-06-10 18:48:15	40050	1528627695997	8
41	26980	38	0	32112	0	33174	2018-06-10 18:48:16	40041	1528627696030	9
13	26980	37	0	34157	0	33081	2018-06-10 18:48:16	40013	1528627696064	10
56	26980	47	0	32227	0	32201	2018-06-10 18:48:16	40056	1528627696131	11
26	26980	37	0	33167	0	33179	2018-06-10 18:48:16	40026	1528627696197	12
39	26980	38	0	33094	0	33285	2018-06-10 18:48:16	40039	1528627696231	13
115	26980	117	0	32781	0	32770	2018-06-10 18:48:16	40115	1528627696264	14
117	26980	118	0	32770	0	32757	2018-06-10 18:48:16	40117	1528627696305	15
67	26980	8	0	32624	0	34790	2018-06-10 18:48:16	40067	1528627696373	16
131	26980	64	0	32732	0	32795	2018-06-10 18:48:16	40131	1528627696406	17
70	26980	63	0	32846	0	32827	2018-06-10 18:48:16	40070	1528627696439	18
121	26980	117	0	33111	0	32960	2018-06-10 18:48:16	40121	1528627696473	19
9	26980	13	0	34618	0	34613	2018-06-10 18:48:16	40009	1528627696506	20
11	26980	13	0	34919	0	34378	2018-06-10 18:48:16	40011	1528627696707	21
124	26980	122	0	33367	0	33408	2018-06-10 18:48:16	40124	1528627696798	22
135	26980	129	0	33214	0	33173	2018-06-10 18:48:16	40135	1528627696900	23
119	26980	120	0	33158	0	33282	2018-06-10 18:48:16	40119	1528627696932	24
71	26980	69	0	33251	0	33594	2018-06-10 18:48:16	40071	1528627696998	25
3	26980	17	0	34956	0	34960	2018-06-10 18:48:17	40003	1528627697124	26
10	26980	70	0	34524	0	32983	2018-06-10 18:48:17	40010	1528627697157	27
127	26980	131	0	33125	0	33072	2018-06-10 18:48:17	40127	1528627697190	28
12	26980	10	0	34822	0	34597	2018-06-10 18:48:17	40012	1528627697224	29
32	26980	56	0	33539	0	32559	2018-06-10 18:48:17	40032	1528627697291	30
132	26980	122	0	33033	0	33178	2018-06-10 18:48:17	40132	1528627697357	31
72	26980	70	0	32532	0	32905	2018-06-10 18:48:17	40072	1528627697593	32
17	26980	10	0	34880	0	34845	2018-06-10 18:48:17	40017	1528627697691	33
139	26980	122	0	33093	0	33216	2018-06-10 18:48:17	40139	1528627697825	34
129	26980	64	0	32709	0	32636	2018-06-10 18:48:17	40129	1528627697858	35
118	26980	129	0	32699	0	32831	2018-06-10 18:48:17	40118	1528627697892	36
120	26980	131	0	33216	0	33096	2018-06-10 18:48:17	40120	1528627697925	37
64	26980	63	0	32636	0	32626	2018-06-10 18:48:17	40064	1528627697958	38
122	26980	129	0	33095	0	33073	2018-06-10 18:48:18	40122	1528627698025	39
123	26980	117	0	33014	0	33026	2018-06-10 18:48:18	40123	1528627698217	40
33	26980	56	0	33570	0	32655	2018-06-10 18:48:18	40033	1528627698250	41
52	26980	43	0	31947	0	32674	2018-06-10 18:48:18	40052	1528627698442	42
21	26980	13	0	34863	0	34682	2018-06-10 18:48:18	40021	1528627698476	43
37	26980	38	0	32858	0	33000	2018-06-10 18:48:18	40037	1528627698509	44
8	26980	13	0	34645	0	34335	2018-06-10 18:48:18	40008	1528627698609	45
63	26980	40	0	32514	0	32912	2018-06-10 18:48:18	40063	1528627698643	46
20	26980	11	0	34880	0	35436	2018-06-10 18:48:18	40020	1528627698843	47
66	26980	63	0	32765	0	32737	2018-06-10 18:48:18	40066	1528627698979	48
75	26980	69	0	33335	0	33330	2018-06-10 18:48:19	40075	1528627699010	49
69	26980	70	0	33274	0	33261	2018-06-10 18:48:19	40069	1528627699244	50
80	26980	10	0	32726	0	34643	2018-06-10 18:48:19	40080	1528627699311	51
10	1	3	0	41129	0	41139	2018-06-10 18:48:22	40010	1528627702813	52
8	1	3	0	41465	0	41203	2018-06-10 18:48:22	40008	1528627702873	53
17	1	10	0	41319	0	41279	2018-06-10 18:48:22	40017	1528627702969	54
21	1	17	0	41450	0	41319	2018-06-10 18:48:23	40021	1528627703003	55
20	1	21	0	41309	0	41499	2018-06-10 18:48:23	40020	1528627703045	56
11	1	3	0	41947	0	41455	2018-06-10 18:48:23	40011	1528627703121	57
9	1	8	0	41455	0	41749	2018-06-10 18:48:23	40009	1528627703161	58
12	1	17	0	41712	0	41511	2018-06-10 18:48:23	40012	1528627703220	59
16	1	20	0	41757	0	41470	2018-06-10 18:48:23	40016	1528627703253	60
129	1	64	0	40096	0	40022	2018-06-10 18:48:23	40129	1528627703286	61
64	1	8	0	39996	0	41802	2018-06-10 18:48:23	40064	1528627703353	62
80	1	10	0	39750	0	41661	2018-06-10 18:48:23	40080	1528627703387	63
117	1	129	0	40141	0	40259	2018-06-10 18:48:23	40117	1528627703445	64
13	1	21	0	41772	0	41937	2018-06-10 18:48:23	40013	1528627703478	65
67	1	64	0	39991	0	40335	2018-06-10 18:48:23	40067	1528627703578	66
121	1	117	0	40514	0	40357	2018-06-10 18:48:23	40121	1528627703654	67
118	1	129	0	40096	0	40222	2018-06-10 18:48:23	40118	1528627703805	68
119	1	121	0	40517	0	40669	2018-06-10 18:48:23	40119	1528627703839	69
26	1	13	0	41054	0	42131	2018-06-10 18:48:23	40026	1528627703872	70
41	1	77	0	40021	0	40428	2018-06-10 18:48:23	40041	1528627703939	71
131	1	64	0	40105	0	40162	2018-06-10 18:48:23	40131	1528627703972	72
78	1	70	0	40899	0	40781	2018-06-10 18:48:24	40078	1528627704039	73
33	1	37	0	40988	0	41002	2018-06-10 18:48:24	40033	1528627704072	74
120	1	117	0	40561	0	40437	2018-06-10 18:48:24	40120	1528627704106	75
63	1	64	0	40534	0	40528	2018-06-10 18:48:24	40063	1528627704139	76
132	1	139	0	40665	0	40676	2018-06-10 18:48:24	40132	1528627704172	77
48	1	40	0	40243	0	41172	2018-06-10 18:48:24	40048	1528627704239	78
52	1	41	0	40501	0	40498	2018-06-10 18:48:24	40052	1528627704273	79
127	1	119	0	40606	0	40533	2018-06-10 18:48:24	40127	1528627704339	80
44	1	43	0	40346	0	41015	2018-06-10 18:48:24	40044	1528627704565	81
