nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
52	26980	11316	0	35867	13356	27692	2018-06-10 09:43:03	40052	1528594983359	1
48	4608	47	0	37109	0	37047	2018-06-10 09:43:04	40048	1528594984584	2
41	4608	47	0	37270	0	37065	2018-06-10 09:43:04	40041	1528594984679	3
40	4608	41	0	38036	0	37270	2018-06-10 09:43:04	40040	1528594984712	4
47	4608	16736	0	37047	0	0	2018-06-10 09:43:04	40047	1528594984746	5
43	4608	47	0	38250	0	37284	2018-06-10 09:43:04	40043	1528594984812	6
50	4608	41	0	37482	0	37474	2018-06-10 09:43:04	40050	1528594984846	7
44	4608	41	0	37413	0	37436	2018-06-10 09:43:04	40044	1528594984879	8
52	4608	41	0	37455	0	37591	2018-06-10 09:43:04	40052	1528594984946	9
24	4608	41	0	38221	0	37547	2018-06-10 09:43:04	40024	1528594984979	10
56	4608	41	0	37460	0	37643	2018-06-10 09:43:05	40056	1528594985071	11
39	4608	50	0	38295	0	37655	2018-06-10 09:43:05	40039	1528594985105	12
77	4608	50	0	37466	0	37504	2018-06-10 09:43:05	40077	1528594985238	13
53	4608	50	0	37531	0	37700	2018-06-10 09:43:05	40053	1528594985297	14
63	4608	43	0	38953	0	38735	2018-06-10 09:43:05	40063	1528594985337	15
38	4608	50	0	38779	0	38024	2018-06-10 09:43:05	40038	1528594985372	16
129	4608	63	0	38369	0	39011	2018-06-10 09:43:05	40129	1528594985405	17
139	4608	129	0	38590	0	38457	2018-06-10 09:43:05	40139	1528594985439	18
66	4608	63	0	39272	0	39113	2018-06-10 09:43:05	40066	1528594985472	19
70	4608	63	0	38081	0	39097	2018-06-10 09:43:05	40070	1528594985514	20
124	4608	139	0	38641	0	38622	2018-06-10 09:43:05	40124	1528594985555	21
10	4608	70	0	40231	0	38097	2018-06-10 09:43:05	40010	1528594985597	22
64	4608	70	0	38237	0	38227	2018-06-10 09:43:05	40064	1528594985639	23
118	4608	129	0	38881	0	38634	2018-06-10 09:43:05	40118	1528594985681	24
132	4608	139	0	38697	0	38860	2018-06-10 09:43:05	40132	1528594985722	25
122	4608	129	0	38746	0	38674	2018-06-10 09:43:05	40122	1528594985764	26
80	4608	10	0	38769	0	40551	2018-06-10 09:43:05	40080	1528594985806	27
37	4608	38	0	39242	0	39277	2018-06-10 09:43:05	40037	1528594985847	28
121	4608	115	0	38851	0	38818	2018-06-10 09:43:05	40121	1528594985889	29
3	4608	10	0	40928	0	40597	2018-06-10 09:43:05	40003	1528594985931	30
131	4608	118	0	38899	0	39211	2018-06-10 09:43:05	40131	1528594985973	31
17	4608	10	0	40664	0	40749	2018-06-10 09:43:06	40017	1528594986014	32
123	4608	118	0	38932	0	39189	2018-06-10 09:43:06	40123	1528594986223	33
26	4608	37	0	39792	0	39598	2018-06-10 09:43:06	40026	1528594986265	34
78	4608	70	0	38756	0	38274	2018-06-10 09:43:06	40078	1528594986307	35
127	4608	119	0	39395	0	39089	2018-06-10 09:43:06	40127	1528594986406	36
72	4608	70	0	39155	0	38569	2018-06-10 09:43:06	40072	1528594986473	37
12	4608	10	0	40348	0	40530	2018-06-10 09:43:06	40012	1528594986607	38
119	4608	118	0	38866	0	39167	2018-06-10 09:43:06	40119	1528594986707	39
75	4608	71	0	39109	0	39095	2018-06-10 09:43:06	40075	1528594986774	40
21	4608	13	0	41008	0	40800	2018-06-10 09:43:06	40021	1528594986807	41
117	4608	115	0	38815	0	38818	2018-06-10 09:43:06	40117	1528594986841	42
9	4608	13	0	40860	0	41127	2018-06-10 09:43:06	40009	1528594986941	43
11	1	3	0	41287	0	41508	2018-06-10 09:43:07	40011	1528594987108	44
120	4608	129	0	38768	0	38692	2018-06-10 09:43:07	40120	1528594987208	45
67	4608	131	0	40052	0	39386	2018-06-10 09:43:07	40067	1528594987241	46
71	4608	69	0	39055	0	39548	2018-06-10 09:43:07	40071	1528594987275	47
12	1	3	0	41956	0	42458	2018-06-10 09:43:07	40012	1528594987341	48
69	4608	70	0	39129	0	38652	2018-06-10 09:43:07	40069	1528594987442	49
13	4608	37	0	40669	0	39356	2018-06-10 09:43:07	40013	1528594987542	50
20	1	11	0	42252	0	42439	2018-06-10 09:43:07	40020	1528594987667	51
135	4608	129	0	38703	0	38743	2018-06-10 09:43:08	40135	1528594988126	52
8	4608	13	0	41437	0	41045	2018-06-10 09:43:08	40008	1528594988159	53
33	4608	13	0	39826	0	41171	2018-06-10 09:43:08	40033	1528594988393	54
115	4608	129	0	38474	0	38526	2018-06-10 09:43:08	40115	1528594988527	55
40	26980	11316	0	57954	13356	27692	2018-06-10 09:43:24	40040	1528595004052	56
12	2	3	0	61223	0	61725	2018-06-10 09:43:26	40012	1528595006132	57
11	2	3	0	61630	0	61851	2018-06-10 09:43:26	40011	1528595006303	58
13	2	11	0	61590	0	61733	2018-06-10 09:43:26	40013	1528595006370	59
70	2	10	0	59543	0	61659	2018-06-10 09:43:26	40070	1528595006403	60
10	2	3	0	61624	0	61937	2018-06-10 09:43:26	40010	1528595006437	61
17	2	3	0	61481	0	61886	2018-06-10 09:43:26	40017	1528595006470	62
72	2	70	0	60231	0	59641	2018-06-10 09:43:26	40072	1528595006503	63
66	2	70	0	60778	0	59592	2018-06-10 09:43:26	40066	1528595006604	64
21	2	13	0	62048	0	61836	2018-06-10 09:43:26	40021	1528595006695	65
78	2	70	0	60219	0	59733	2018-06-10 09:43:26	40078	1528595006762	66
77	2	66	0	59984	0	61142	2018-06-10 09:43:26	40077	1528595006829	67
120	2	70	0	60326	0	59872	2018-06-10 09:43:26	40120	1528595006862	68
33	2	13	0	60787	0	62128	2018-06-10 09:43:26	40033	1528595006921	69
129	2	63	0	60416	0	61054	2018-06-10 09:43:26	40129	1528595006963	70
20	2	11	0	62076	0	62263	2018-06-10 09:43:27	40020	1528595007004	71
63	2	66	0	61032	0	61174	2018-06-10 09:43:27	40063	1528595007046	72
121	2	129	0	60504	0	60525	2018-06-10 09:43:27	40121	1528595007088	73
139	2	129	0	60795	0	60658	2018-06-10 09:43:27	40139	1528595007129	74
118	2	115	0	60913	0	60603	2018-06-10 09:43:27	40118	1528595007171	75
40	2	77	0	61186	0	60378	2018-06-10 09:43:27	40040	1528595007213	76
135	2	118	0	60786	0	61062	2018-06-10 09:43:27	40135	1528595007296	77
80	2	10	0	60264	0	62042	2018-06-10 09:43:27	40080	1528595007380	78
8	2	13	0	62402	0	62005	2018-06-10 09:43:27	40008	1528595007421	79
75	2	71	0	60526	0	60508	2018-06-10 09:43:27	40075	1528595007463	80
16	2	11	0	62316	0	62685	2018-06-10 09:43:27	40016	1528595007505	81
50	2	63	0	60443	0	61403	2018-06-10 09:43:27	40050	1528595007547	82
124	2	71	0	61293	0	60740	2018-06-10 09:43:27	40124	1528595007630	83
132	2	139	0	61214	0	61373	2018-06-10 09:43:27	40132	1528595007714	84
56	2	37	0	60131	0	61019	2018-06-10 09:43:27	40056	1528595007755	85
39	2	37	0	60826	0	60889	2018-06-10 09:43:27	40039	1528595007864	86
131	2	115	0	61010	0	61019	2018-06-10 09:43:27	40131	1528595007931	87
117	2	129	0	61152	0	61209	2018-06-10 09:43:28	40117	1528595008064	88
67	2	131	0	62594	0	61924	2018-06-10 09:43:28	40067	1528595008431	89
52	2	50	0	60409	0	60542	2018-06-10 09:43:28	40052	1528595008465	90
26	2	37	0	62308	0	62110	2018-06-10 09:43:28	40026	1528595008598	91
127	2	119	0	61358	0	61046	2018-06-10 09:43:28	40127	1528595008665	92
44	2	43	0	61026	0	61805	2018-06-10 09:43:28	40044	1528595008698	93
53	2	50	0	60546	0	60710	2018-06-10 09:43:28	40053	1528595008765	94
9	2	13	0	61806	0	62069	2018-06-10 09:43:28	40009	1528595008832	95
43	2	50	0	61323	0	60553	2018-06-10 09:43:28	40043	1528595008966	96
123	2	129	0	60539	0	60551	2018-06-10 09:43:28	40123	1528595008999	97
64	2	70	0	60287	0	60273	2018-06-10 09:43:29	40064	1528595009032	98
48	2	43	0	60758	0	61656	2018-06-10 09:43:29	40048	1528595009325	99
122	2	139	0	60849	0	60899	2018-06-10 09:43:29	40122	1528595009450	100
119	2	121	0	60915	0	60940	2018-06-10 09:43:29	40119	1528595009485	101
71	2	69	0	60455	0	60944	2018-06-10 09:43:29	40071	1528595009583	102
69	2	70	0	60547	0	60065	2018-06-10 09:43:29	40069	1528595009683	103
38	2	37	0	61287	0	61236	2018-06-10 09:43:29	40038	1528595009817	104
41	2	43	0	60952	0	61702	2018-06-10 09:43:30	40041	1528595010251	105
37	2	13	0	60727	0	62023	2018-06-10 09:43:30	40037	1528595010318	106
115	2	121	0	60496	0	60504	2018-06-10 09:43:30	40115	1528595010543	107
24	2	43	0	62292	0	61614	2018-06-10 09:43:30	40024	1528595010610	108
47	2	43	0	60587	0	61535	2018-06-10 09:43:31	40047	1528595011270	109
41	26980	11316	1	2275	13356	27692	2018-06-10 09:43:34	40041	1528595014417	110
40	26980	41	1	3073	1	2314	2018-06-10 09:43:34	40040	1528595014458	111
63	26980	41	1	3360	1	2383	2018-06-10 09:43:34	40063	1528595014621	112
44	26980	43	1	2337	1	3122	2018-06-10 09:43:34	40044	1528595014647	113
56	26980	41	1	2138	1	2323	2018-06-10 09:43:34	40056	1528595014680	114
39	26980	38	1	3219	1	3328	2018-06-10 09:43:34	40039	1528595014714	115
47	26980	41	1	2409	1	2603	2018-06-10 09:43:34	40047	1528595014747	116
72	26980	70	1	3170	1	2581	2018-06-10 09:43:34	40072	1528595014780	117
78	26980	70	1	3066	1	2581	2018-06-10 09:43:34	40078	1528595014814	118
38	26980	43	1	3155	1	3161	2018-06-10 09:43:34	40038	1528595014847	119
50	26980	43	1	2407	1	3161	2018-06-10 09:43:34	40050	1528595014881	120
48	26980	41	1	2321	1	2465	2018-06-10 09:43:34	40048	1528595014914	121
122	26980	139	1	3177	1	3233	2018-06-10 09:43:34	40122	1528595014947	122
117	26980	118	1	3041	1	3344	2018-06-10 09:43:34	40117	1528595014981	123
64	26980	66	1	2768	1	3935	2018-06-10 09:43:35	40064	1528595015014	124
129	26980	122	1	3247	1	3307	2018-06-10 09:43:35	40129	1528595015048	125
123	26980	118	1	3220	1	3478	2018-06-10 09:43:35	40123	1528595015081	126
37	26980	38	1	3606	1	3642	2018-06-10 09:43:35	40037	1528595015148	127
17	26980	10	1	5037	1	5119	2018-06-10 09:43:35	40017	1528595015181	128
131	26980	118	1	3322	1	3636	2018-06-10 09:43:35	40131	1528595015215	129
10	26980	70	1	5119	1	2987	2018-06-10 09:43:35	40010	1528595015248	130
70	26980	66	1	2581	1	3746	2018-06-10 09:43:35	40070	1528595015315	131
26	26980	37	1	4110	1	3918	2018-06-10 09:43:35	40026	1528595015348	132
24	26980	41	1	3048	1	2376	2018-06-10 09:43:35	40024	1528595015381	133
127	26980	131	1	3809	1	3492	2018-06-10 09:43:35	40127	1528595015415	134
120	26980	129	1	3363	1	3288	2018-06-10 09:43:35	40120	1528595015515	135
13	26980	37	1	5179	1	3868	2018-06-10 09:43:35	40013	1528595015607	136
121	26980	129	1	3505	1	3531	2018-06-10 09:43:35	40121	1528595015674	137
9	26980	13	1	5190	1	5458	2018-06-10 09:43:35	40009	1528595015707	138
21	26980	17	1	5384	1	5148	2018-06-10 09:43:35	40021	1528595015741	139
3	26980	10	1	5874	1	5545	2018-06-10 09:43:35	40003	1528595015774	140
119	26980	118	1	3244	1	3547	2018-06-10 09:43:35	40119	1528595015899	141
69	26980	70	1	3561	1	3085	2018-06-10 09:43:35	40069	1528595015932	142
53	26980	50	1	3071	1	3241	2018-06-10 09:43:35	40053	1528595015966	143
67	26980	13	1	4423	1	5528	2018-06-10 09:43:36	40067	1528595016033	144
12	26980	10	1	5302	1	5485	2018-06-10 09:43:36	40012	1528595016066	145
71	26980	69	1	3453	1	3948	2018-06-10 09:43:36	40071	1528595016099	146
66	26980	63	1	3746	1	3588	2018-06-10 09:43:36	40066	1528595016133	147
139	26980	66	1	3130	1	3800	2018-06-10 09:43:36	40139	1528595016200	148
132	26980	139	1	3289	1	3454	2018-06-10 09:43:36	40132	1528595016233	149
135	26980	118	1	3146	1	3428	2018-06-10 09:43:36	40135	1528595016266	150
8	26980	13	1	5817	1	5426	2018-06-10 09:43:36	40008	1528595016300	151
43	26980	41	1	3079	1	2314	2018-06-10 09:43:36	40043	1528595016533	152
52	26980	43	1	2362	1	3260	2018-06-10 09:43:36	40052	1528595016634	153
33	26980	37	1	4773	1	4813	2018-06-10 09:43:36	40033	1528595016667	154
77	26980	41	1	2533	1	2572	2018-06-10 09:43:36	40077	1528595016700	155
16	26980	11	1	6456	1	6831	2018-06-10 09:43:36	40016	1528595016767	156
124	26980	139	1	3641	1	3623	2018-06-10 09:43:36	40124	1528595016834	157
75	26980	69	1	3261	1	3748	2018-06-10 09:43:36	40075	1528595016893	158
118	26980	139	1	3264	1	3145	2018-06-10 09:43:37	40118	1528595017251	159
11	26980	13	1	5714	1	5555	2018-06-10 09:43:37	40011	1528595017318	160
80	26980	70	1	3385	1	3041	2018-06-10 09:43:37	40080	1528595017351	161
20	26980	11	1	6212	1	6404	2018-06-10 09:43:37	40020	1528595017886	162
115	26980	129	1	3340	1	3393	2018-06-10 09:43:37	40115	1528595017919	163
12	3	3	1	15938	1	16440	2018-06-10 09:43:45	40012	1528595025929	164
