seq_no	time_flood_h	time_flood_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
1	0	40981	2018-06-09 15:12:32	40003	1528528352061	1
2	0	61461	2018-06-09 15:12:51	40003	1528528371725	2
3	1	16405	2018-06-09 15:13:11	40003	1528528391725	3
4	1	36892	2018-06-09 15:13:31	40003	1528528411733	4
5	1	57368	2018-06-09 15:13:51	40003	1528528431729	5
6	2	12309	2018-06-09 15:14:11	40003	1528528451759	6
7	2	32789	2018-06-09 15:14:31	40003	1528528471725	7
8	2	53269	2018-06-09 15:14:51	40003	1528528491722	8
9	3	8213	2018-06-09 15:15:11	40003	1528528511722	9
10	3	28693	2018-06-09 15:15:31	40003	1528528531722	10
11	3	49173	2018-06-09 15:15:51	40003	1528528551722	11
12	4	4117	2018-06-09 15:16:11	40003	1528528571722	12
13	4	24597	2018-06-09 15:16:31	40003	1528528591722	13
14	4	45077	2018-06-09 15:16:51	40003	1528528611719	14
15	5	21	2018-06-09 15:17:11	40003	1528528631721	15
16	5	20501	2018-06-09 15:17:31	40003	1528528651719	16
17	5	40981	2018-06-09 15:17:51	40003	1528528671787	17
18	5	61461	2018-06-09 15:18:11	40003	1528528691719	18
19	6	16405	2018-06-09 15:18:31	40003	1528528711721	19
20	6	36885	2018-06-09 15:18:51	40003	1528528731720	20
21	6	57365	2018-06-09 15:19:11	40003	1528528751716	21
22	7	12309	2018-06-09 15:19:31	40003	1528528771716	22
23	7	32789	2018-06-09 15:19:51	40003	1528528791716	23
24	7	53275	2018-06-09 15:20:11	40003	1528528811724	24
25	8	8213	2018-06-09 15:20:31	40003	1528528831716	25
26	8	28693	2018-06-09 15:20:51	40003	1528528851717	26
27	8	49173	2018-06-09 15:21:11	40003	1528528871717	27
28	9	4117	2018-06-09 15:21:31	40003	1528528891713	28
29	9	24599	2018-06-09 15:21:51	40003	1528528911717	29
30	9	45077	2018-06-09 15:22:11	40003	1528528931713	30
31	10	21	2018-06-09 15:22:31	40003	1528528951713	31
32	10	20501	2018-06-09 15:22:51	40003	1528528971714	32
33	10	40981	2018-06-09 15:23:11	40003	1528528991714	33
34	10	61461	2018-06-09 15:23:31	40003	1528529011714	34
35	11	16405	2018-06-09 15:23:51	40003	1528529031710	35
36	11	36885	2018-06-09 15:24:11	40003	1528529051710	36
37	11	57365	2018-06-09 15:24:31	40003	1528529071710	37
38	12	12309	2018-06-09 15:24:51	40003	1528529091711	38
