nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	parent_ETD	local_ETD	delta_ETD	long_link_sender	MPD	shortcut_sender	tree_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
52	4	33	13	11743	13	12446	38	31	65535	0	312	0	1	2018-07-23 09:16:12	40052	1532308572574	204
66	4	63	13	12251	13	12387	31	36	5	0	343	0	0	2018-07-23 09:16:12	40066	1532308572608	205
71	4	70	13	11948	13	11921	38	47	9	0	42	1	1	2018-07-23 09:16:12	40071	1532308572641	206
48	4	40	13	12697	13	13031	26	31	5	0	295	0	0	2018-07-23 09:16:12	40048	1532308572708	207
43	4	63	13	11903	13	12115	31	31	65535	0	71	1	0	2018-07-23 09:16:12	40043	1532308572741	208
33	4	13	13	12134	13	13709	7	38	31	1	320	0	0	2018-07-23 09:16:12	40033	1532308572867	209
53	4	40	13	12249	13	13099	26	33	7	0	363	0	0	2018-07-23 09:16:13	40053	1532308573092	210
56	4	37	13	11621	13	12329	12	18	6	0	545	0	0	2018-07-23 09:16:13	40056	1532308573159	211
72	4	70	13	12209	13	12301	38	43	5	0	422	0	0	2018-07-23 09:16:13	40072	1532308573225	212
75	4	71	13	12291	13	12315	47	52	5	0	367	0	0	2018-07-23 09:16:13	40075	1532308573426	213
8	5	3	13	33497	13	34014	0	5	5	0	17	1	1	2018-07-23 09:16:30	40008	1532308590868	214
11	5	3	13	33611	13	34092	0	6	6	0	95	1	0	2018-07-23 09:16:30	40011	1532308590919	215
12	5	3	13	33681	13	34144	0	5	5	0	147	0	0	2018-07-23 09:16:30	40012	1532308590985	216
20	5	3	13	33762	13	34208	0	10	10	0	211	0	0	2018-07-23 09:16:31	40020	1532308591051	217
64	5	8	13	31664	13	33676	5	15	10	0	179	1	0	2018-07-23 09:16:31	40064	1532308591118	218
17	5	3	13	33807	13	34306	0	5	5	0	309	0	0	2018-07-23 09:16:31	40017	1532308591152	219
16	5	3	13	33726	13	34208	0	10	10	0	211	0	0	2018-07-23 09:16:31	40016	1532308591218	220
9	5	8	13	34143	13	33895	5	10	5	0	398	0	0	2018-07-23 09:16:31	40009	1532308591252	221
80	5	3	13	31979	13	34460	0	5	5	0	463	0	0	2018-07-23 09:16:31	40080	1532308591285	222
21	5	3	13	34201	13	34389	0	6	6	0	392	0	0	2018-07-23 09:16:31	40021	1532308591318	223
4	5	3	13	34128	13	34469	0	5	5	0	472	0	1	2018-07-23 09:16:31	40004	1532308591385	224
26	5	13	13	32744	13	34287	7	13	6	0	102	1	0	2018-07-23 09:16:31	40026	1532308591452	225
63	5	70	13	32304	13	32207	38	31	65535	0	137	1	1	2018-07-23 09:16:31	40063	1532308591519	226
72	5	70	13	32146	13	32238	38	43	5	0	168	1	0	2018-07-23 09:16:31	40072	1532308591552	227
69	5	70	13	32135	13	32118	38	45	7	0	48	1	0	2018-07-23 09:16:31	40069	1532308591652	228
67	5	8	13	32114	13	34019	5	10	5	0	522	0	1	2018-07-23 09:16:31	40067	1532308591719	229
66	5	63	13	32403	13	32539	31	36	5	0	235	0	0	2018-07-23 09:16:31	40066	1532308591786	230
41	5	63	13	32219	13	32455	31	31	65535	0	151	0	0	2018-07-23 09:16:31	40041	1532308591819	231
13	5	4	13	34185	13	34163	5	7	2	0	35	0	1	2018-07-23 09:16:31	40013	1532308591853	232
40	5	63	13	33303	13	32705	31	26	65535	0	401	0	1	2018-07-23 09:16:31	40040	1532308591936	233
43	5	63	13	32355	13	32567	31	31	65535	0	263	0	0	2018-07-23 09:16:31	40043	1532308591970	234
32	5	52	13	33215	13	32485	31	38	7	0	150	0	0	2018-07-23 09:16:32	40032	1532308592003	235
52	5	63	13	32335	13	32567	31	31	65535	0	263	0	1	2018-07-23 09:16:32	40052	1532308592070	236
39	5	38	13	33385	13	33404	17	18	1	0	84	1	0	2018-07-23 09:16:32	40039	1532308592153	237
37	5	4	13	32953	13	34525	5	12	7	0	397	0	1	2018-07-23 09:16:32	40037	1532308592187	238
