seq_no	time_flood_h	time_flood_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
0	11	62664	2018-07-23 09:14:50	40003	1532308490815	1
1	12	17608	2018-07-23 09:15:10	40003	1532308510815	2
2	12	38088	2018-07-23 09:15:30	40003	1532308530811	3
3	12	58568	2018-07-23 09:15:50	40003	1532308550811	4
4	13	13512	2018-07-23 09:16:10	40003	1532308570811	5
5	13	33992	2018-07-23 09:16:30	40003	1532308590811	6
6	13	54472	2018-07-23 09:16:50	40003	1532308610812	7
7	14	9416	2018-07-23 09:17:10	40003	1532308630812	8
8	14	29896	2018-07-23 09:17:30	40003	1532308650812	9
9	14	50376	2018-07-23 09:17:50	40003	1532308670812	10
10	15	5320	2018-07-23 09:18:10	40003	1532308690808	11
11	15	25800	2018-07-23 09:18:30	40003	1532308710808	12
12	15	46280	2018-07-23 09:18:50	40003	1532308730809	13
13	16	1224	2018-07-23 09:19:10	40003	1532308750809	14
14	16	21704	2018-07-23 09:19:30	40003	1532308770812	15
15	16	42184	2018-07-23 09:19:50	40003	1532308790809	16
16	16	62664	2018-07-23 09:20:10	40003	1532308810805	17
17	17	17608	2018-07-23 09:20:30	40003	1532308830805	18
18	17	38088	2018-07-23 09:20:50	40003	1532308850806	19
19	17	58568	2018-07-23 09:21:10	40003	1532308870806	20
20	18	13512	2018-07-23 09:21:30	40003	1532308890807	21
21	18	33992	2018-07-23 09:21:50	40003	1532308910806	22
22	18	54472	2018-07-23 09:22:10	40003	1532308930806	23
23	19	9416	2018-07-23 09:22:30	40003	1532308950803	24
24	19	29896	2018-07-23 09:22:50	40003	1532308970804	25
25	19	50376	2018-07-23 09:23:10	40003	1532308990803	26
26	20	5320	2018-07-23 09:23:30	40003	1532309010803	27
27	20	25800	2018-07-23 09:23:50	40003	1532309030803	28
28	20	46280	2018-07-23 09:24:10	40003	1532309050803	29
29	21	1224	2018-07-23 09:24:30	40003	1532309070800	30
30	21	21704	2018-07-23 09:24:50	40003	1532309090800	31
31	21	42184	2018-07-23 09:25:10	40003	1532309110800	32
32	21	62664	2018-07-23 09:25:30	40003	1532309130800	33
33	22	17608	2018-07-23 09:25:50	40003	1532309150800	34
34	22	38088	2018-07-23 09:26:10	40003	1532309170800	35
35	22	58568	2018-07-23 09:26:30	40003	1532309190800	36
36	23	13512	2018-07-23 09:26:50	40003	1532309210797	37
37	23	33992	2018-07-23 09:27:10	40003	1532309230797	38
38	23	54472	2018-07-23 09:27:30	40003	1532309250797	39
39	24	9416	2018-07-23 09:27:50	40003	1532309270797	40
40	24	29896	2018-07-23 09:28:10	40003	1532309290797	41
41	24	50376	2018-07-23 09:28:30	40003	1532309310798	42
42	25	5320	2018-07-23 09:28:50	40003	1532309330798	43
43	25	25800	2018-07-23 09:29:10	40003	1532309350794	44
44	25	46280	2018-07-23 09:29:30	40003	1532309370794	45
45	26	1224	2018-07-23 09:29:50	40003	1532309390794	46
