nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	0	12	1079	2018-07-22 23:18:27	40010	1532272707490	1
12	0	12	1217	2018-07-22 23:18:27	40012	1532272707657	2
21	0	12	1439	2018-07-22 23:18:27	40021	1532272707757	3
20	0	12	1739	2018-07-22 23:18:28	40020	1532272708024	4
50	0	11	64899	2018-07-22 23:18:28	40050	1532272708125	5
26	0	11	65415	2018-07-22 23:18:28	40026	1532272708158	6
33	0	12	325	2018-07-22 23:18:28	40033	1532272708358	7
16	0	12	2065	2018-07-22 23:18:28	40016	1532272708508	8
11	0	12	1733	2018-07-22 23:18:28	40011	1532272708575	9
37	0	11	65429	2018-07-22 23:18:28	40037	1532272708608	10
13	0	12	1266	2018-07-22 23:18:28	40013	1532272708642	11
80	0	11	64374	2018-07-22 23:18:28	40080	1532272708677	12
72	0	11	64842	2018-07-22 23:18:28	40072	1532272708709	13
64	0	11	64791	2018-07-22 23:18:28	40064	1532272708775	14
70	0	11	64418	2018-07-22 23:18:28	40070	1532272708811	15
69	0	11	64914	2018-07-22 23:18:28	40069	1532272708842	16
39	0	12	368	2018-07-22 23:18:28	40039	1532272708942	17
8	0	12	1409	2018-07-22 23:18:28	40008	1532272708976	18
75	0	12	66	2018-07-22 23:18:29	40075	1532272709009	19
9	0	12	1806	2018-07-22 23:18:29	40009	1532272709042	20
44	0	12	48	2018-07-22 23:18:29	40044	1532272709076	21
4	0	12	1656	2018-07-22 23:18:29	40004	1532272709109	22
67	0	12	77	2018-07-22 23:18:29	40067	1532272709143	23
56	0	11	65092	2018-07-22 23:18:29	40056	1532272709209	24
38	0	12	263	2018-07-22 23:18:29	40038	1532272709276	25
17	0	12	1828	2018-07-22 23:18:29	40017	1532272709310	26
71	0	11	65137	2018-07-22 23:18:29	40071	1532272709343	27
12	1	12	21661	2018-07-22 23:18:47	40012	1532272727570	28
16	1	12	22002	2018-07-22 23:18:47	40016	1532272727637	29
11	1	12	22061	2018-07-22 23:18:47	40011	1532272727854	30
56	1	12	19630	2018-07-22 23:18:47	40056	1532272727988	31
21	1	12	21933	2018-07-22 23:18:48	40021	1532272728088	32
10	1	12	21995	2018-07-22 23:18:48	40010	1532272728397	33
37	1	12	19954	2018-07-22 23:18:48	40037	1532272728480	34
38	1	12	20429	2018-07-22 23:18:48	40038	1532272728522	35
72	1	12	19760	2018-07-22 23:18:48	40072	1532272728580	36
4	1	12	22261	2018-07-22 23:18:48	40004	1532272728664	37
80	1	12	19409	2018-07-22 23:18:48	40080	1532272728797	38
75	1	12	20391	2018-07-22 23:18:48	40075	1532272728922	39
50	1	12	19779	2018-07-22 23:18:48	40050	1532272728964	40
70	1	12	19416	2018-07-22 23:18:49	40070	1532272729072	41
8	1	12	22370	2018-07-22 23:18:49	40008	1532272729106	42
64	1	12	19820	2018-07-22 23:18:49	40064	1532272729206	43
33	1	12	20499	2018-07-22 23:18:49	40033	1532272729239	44
77	1	12	20509	2018-07-22 23:18:49	40077	1532272729306	45
43	1	12	20530	2018-07-22 23:18:49	40043	1532272729373	46
26	1	12	20495	2018-07-22 23:18:49	40026	1532272729440	47
41	1	12	20138	2018-07-22 23:18:49	40041	1532272729473	48
69	1	12	19782	2018-07-22 23:18:49	40069	1532272729506	49
44	1	12	19963	2018-07-22 23:18:49	40044	1532272729540	50
71	1	12	19917	2018-07-22 23:18:49	40071	1532272729640	51
52	1	12	20238	2018-07-22 23:18:49	40052	1532272729707	52
66	1	12	20213	2018-07-22 23:18:49	40066	1532272729740	53
78	1	12	19878	2018-07-22 23:18:49	40078	1532272729773	54
63	1	12	19783	2018-07-22 23:18:49	40063	1532272729865	55
13	1	12	22013	2018-07-22 23:18:49	40013	1532272729899	56
17	1	12	22293	2018-07-22 23:18:49	40017	1532272729932	57
9	1	12	22341	2018-07-22 23:18:49	40009	1532272729966	58
39	1	12	20832	2018-07-22 23:18:49	40039	1532272729999	59
20	1	12	22738	2018-07-22 23:18:50	40020	1532272730049	60
47	1	12	20318	2018-07-22 23:18:50	40047	1532272730082	61
53	1	12	20807	2018-07-22 23:18:50	40053	1532272730117	62
67	1	12	20519	2018-07-22 23:18:50	40067	1532272730382	63
