id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	0	3	10	9	1	2018-07-23 21:39:57	40003	1532353197845	1
13	47	35	8	14	0	0	2018-07-23 21:40:09	40013	1532353209854	2
8	25	10	3	10	4	1	2018-07-23 21:40:09	40008	1532353209925	3
17	1000	10	3	10	0	0	2018-07-23 21:40:13	40017	1532353213813	4
10	111	10	3	11	0	0	2018-07-23 21:40:13	40010	1532353213883	5
9	111	35	8	11	0	0	2018-07-23 21:40:13	40009	1532353213917	6
80	47	10	3	14	2	1	2018-07-23 21:40:14	40080	1532353214001	7
64	37	35	8	11	2	1	2018-07-23 21:40:14	40064	1532353214469	8
63	10	72	64	1	0	0	2018-07-23 21:40:19	40063	1532353219593	9
11	100	10	3	10	0	0	2018-07-23 21:40:19	40011	1532353219695	10
4	33	10	3	10	1	1	2018-07-23 21:40:20	40004	1532353220697	11
12	111	10	3	11	0	0	2018-07-23 21:40:20	40012	1532353220821	12
20	1000	10	3	10	0	0	2018-07-23 21:40:21	40020	1532353221793	13
21	50	10	3	10	0	0	2018-07-23 21:40:24	40021	1532353224810	14
72	100	57	80	10	0	0	2018-07-23 21:40:27	40072	1532353227712	15
16	1000	10	3	10	0	0	2018-07-23 21:40:29	40016	1532353229994	16
70	47	57	80	14	3	1	2018-07-23 21:40:30	40070	1532353230456	17
39	1000	74	37	6	0	0	2018-07-23 21:40:33	40039	1532353233018	18
69	100	104	70	10	0	0	2018-07-23 21:40:33	40069	1532353233477	19
38	1000	74	37	12	0	0	2018-07-23 21:40:35	40038	1532353235037	20
26	1000	74	37	12	0	0	2018-07-23 21:40:36	40026	1532353236041	21
37	31	43	4	12	4	1	2018-07-23 21:40:36	40037	1532353236922	22
71	100	104	70	10	1	1	2018-07-23 21:40:38	40071	1532353238479	23
67	1000	35	8	10	0	0	2018-07-23 21:40:44	40067	1532353244343	24
66	111	72	64	11	0	0	2018-07-23 21:40:48	40066	1532353248464	25
33	125	74	37	12	1	1	2018-07-23 21:40:50	40033	1532353250003	26
78	1000	104	70	0	0	0	2018-07-23 21:40:52	40078	1532353252401	27
75	1000	204	71	0	0	0	2018-07-23 21:41:05	40075	1532353265474	28
77	1000	105	38	10	0	0	2018-07-23 21:41:12	40077	1532353272473	29
24	1000	103	38	12	0	0	2018-07-23 21:41:18	40024	1532353278946	30
32	1000	199	33	0	0	0	2018-07-23 21:41:56	40032	1532353316029	31
