nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	0	11	58630	2018-07-23 21:41:58	40010	1532353318098	1
11	0	11	58826	2018-07-23 21:41:58	40011	1532353318507	2
38	0	11	56622	2018-07-23 21:41:58	40038	1532353318594	3
21	0	11	58743	2018-07-23 21:41:58	40021	1532353318732	4
78	0	11	56609	2018-07-23 21:41:58	40078	1532353318816	5
80	0	11	56409	2018-07-23 21:41:58	40080	1532353318941	6
8	0	11	58887	2018-07-23 21:41:59	40008	1532353319066	7
12	0	11	58824	2018-07-23 21:41:59	40012	1532353319108	8
70	0	11	56136	2018-07-23 21:41:59	40070	1532353319191	9
37	0	11	56488	2018-07-23 21:41:59	40037	1532353319233	10
39	0	11	57021	2018-07-23 21:41:59	40039	1532353319274	11
75	0	11	56589	2018-07-23 21:41:59	40075	1532353319358	12
72	0	11	57030	2018-07-23 21:41:59	40072	1532353319392	13
16	0	11	58621	2018-07-23 21:41:59	40016	1532353319492	14
32	0	11	57675	2018-07-23 21:41:59	40032	1532353319527	15
63	0	11	57286	2018-07-23 21:41:59	40063	1532353319558	16
20	0	11	58901	2018-07-23 21:41:59	40020	1532353319659	17
71	0	11	56560	2018-07-23 21:41:59	40071	1532353319692	18
67	0	11	57796	2018-07-23 21:41:59	40067	1532353319725	19
4	0	11	58831	2018-07-23 21:41:59	40004	1532353319775	20
9	0	11	59053	2018-07-23 21:41:59	40009	1532353319809	21
64	0	11	56153	2018-07-23 21:41:59	40064	1532353319875	22
33	0	11	57376	2018-07-23 21:41:59	40033	1532353319909	23
69	0	11	56575	2018-07-23 21:41:59	40069	1532353319942	24
26	0	11	56927	2018-07-23 21:42:00	40026	1532353320001	25
24	0	11	57472	2018-07-23 21:42:00	40024	1532353320034	26
66	0	11	56396	2018-07-23 21:42:00	40066	1532353320067	27
17	0	11	58997	2018-07-23 21:42:00	40017	1532353320101	28
77	0	11	57145	2018-07-23 21:42:00	40077	1532353320134	29
13	0	11	58957	2018-07-23 21:42:00	40013	1532353320168	30
21	2	12	34079	2018-07-23 21:42:37	40021	1532353357952	31
16	2	12	34035	2018-07-23 21:42:38	40016	1532353358235	32
10	2	12	34219	2018-07-23 21:42:38	40010	1532353358269	33
17	2	12	34343	2018-07-23 21:42:38	40017	1532353358319	34
20	2	12	34283	2018-07-23 21:42:38	40020	1532353358352	35
12	2	12	34172	2018-07-23 21:42:38	40012	1532353358386	36
72	2	12	32661	2018-07-23 21:42:38	40072	1532353358669	37
67	2	12	33205	2018-07-23 21:42:38	40067	1532353358770	38
63	2	12	32835	2018-07-23 21:42:38	40063	1532353358870	39
4	2	12	34264	2018-07-23 21:42:38	40004	1532353358970	40
75	2	12	31971	2018-07-23 21:42:39	40075	1532353359003	41
11	2	12	34692	2018-07-23 21:42:39	40011	1532353359103	42
9	2	12	34395	2018-07-23 21:42:39	40009	1532353359137	43
70	2	12	31523	2018-07-23 21:42:39	40070	1532353359180	44
8	2	12	34277	2018-07-23 21:42:39	40008	1532353359221	45
38	2	12	32291	2018-07-23 21:42:39	40038	1532353359263	46
64	2	12	31681	2018-07-23 21:42:39	40064	1532353359305	47
66	2	12	32080	2018-07-23 21:42:39	40066	1532353359388	48
80	2	12	32286	2018-07-23 21:42:39	40080	1532353359472	49
13	2	12	34621	2018-07-23 21:42:39	40013	1532353359614	50
77	2	12	32530	2018-07-23 21:42:39	40077	1532353359655	51
71	2	12	31787	2018-07-23 21:42:39	40071	1532353359697	52
78	2	12	31985	2018-07-23 21:42:39	40078	1532353359739	53
39	2	12	32363	2018-07-23 21:42:39	40039	1532353359781	54
26	2	12	32333	2018-07-23 21:42:39	40026	1532353359906	55
32	2	12	33563	2018-07-23 21:42:39	40032	1532353359972	56
69	2	12	32359	2018-07-23 21:42:40	40069	1532353360006	57
37	2	12	32197	2018-07-23 21:42:40	40037	1532353360039	58
33	2	12	33130	2018-07-23 21:42:40	40033	1532353360237	59
24	2	12	33344	2018-07-23 21:42:40	40024	1532353360420	60
10	3	12	54506	2018-07-23 21:42:58	40010	1532353378048	61
20	3	12	54746	2018-07-23 21:42:58	40020	1532353378149	62
17	3	12	54810	2018-07-23 21:42:58	40017	1532353378249	63
21	3	12	54557	2018-07-23 21:42:58	40021	1532353378282	64
26	3	12	52792	2018-07-23 21:42:58	40026	1532353378649	65
78	3	12	52496	2018-07-23 21:42:58	40078	1532353378683	66
38	3	12	52742	2018-07-23 21:42:58	40038	1532353378716	67
13	3	12	55132	2018-07-23 21:42:58	40013	1532353378750	68
75	3	12	52554	2018-07-23 21:42:58	40075	1532353378783	69
12	3	12	54647	2018-07-23 21:42:58	40012	1532353378850	70
8	3	12	54741	2018-07-23 21:42:58	40008	1532353378900	71
39	3	12	53329	2018-07-23 21:42:59	40039	1532353379067	72
16	3	12	54498	2018-07-23 21:42:59	40016	1532353379125	73
66	3	12	52660	2018-07-23 21:42:59	40066	1532353379159	74
32	3	12	52954	2018-07-23 21:42:59	40032	1532353379192	75
37	3	12	52566	2018-07-23 21:42:59	40037	1532353379326	76
64	3	12	52235	2018-07-23 21:42:59	40064	1532353379359	77
4	3	12	54751	2018-07-23 21:42:59	40004	1532353379392	78
33	3	12	52762	2018-07-23 21:42:59	40033	1532353379426	79
67	3	12	53704	2018-07-23 21:42:59	40067	1532353379459	80
70	3	12	52286	2018-07-23 21:42:59	40070	1532353379493	81
72	3	12	53511	2018-07-23 21:42:59	40072	1532353379526	82
77	3	12	53019	2018-07-23 21:42:59	40077	1532353379626	83
63	3	12	53541	2018-07-23 21:42:59	40063	1532353379659	84
71	3	12	52282	2018-07-23 21:42:59	40071	1532353379693	85
80	3	12	52742	2018-07-23 21:42:59	40080	1532353379726	86
24	3	12	53313	2018-07-23 21:42:59	40024	1532353379951	87
21	4	13	9482	2018-07-23 21:43:17	40021	1532353397960	88
20	4	13	9682	2018-07-23 21:43:18	40020	1532353398135	89
16	4	13	9449	2018-07-23 21:43:18	40016	1532353398218	90
