seq_no	time_flood_h	time_flood_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
1	0	40981	2018-06-10 10:05:10	40003	1528596310375	1
2	0	61461	2018-06-10 10:05:30	40003	1528596330357	2
3	1	16405	2018-06-10 10:05:50	40003	1528596350356	3
4	1	36885	2018-06-10 10:06:11	40003	1528596371522	4
5	1	57365	2018-06-10 10:06:30	40003	1528596390352	5
6	2	12309	2018-06-10 10:06:50	40003	1528596410352	6
7	2	32789	2018-06-10 10:07:10	40003	1528596430352	7
8	2	53269	2018-06-10 10:07:30	40003	1528596450352	8
9	3	8213	2018-06-10 10:07:50	40003	1528596470353	9
10	3	28693	2018-06-10 10:08:10	40003	1528596490353	10
11	3	49173	2018-06-10 10:08:30	40003	1528596510349	11
12	4	4117	2018-06-10 10:08:50	40003	1528596530349	12
13	4	24597	2018-06-10 10:09:10	40003	1528596550349	13
14	4	45077	2018-06-10 10:09:30	40003	1528596570349	14
15	5	21	2018-06-10 10:09:50	40003	1528596590355	15
16	5	20501	2018-06-10 10:10:10	40003	1528596610350	16
17	5	40981	2018-06-10 10:10:30	40003	1528596630350	17
18	5	61461	2018-06-10 10:10:50	40003	1528596650346	18
19	6	16405	2018-06-10 10:11:10	40003	1528596670346	19
20	6	36885	2018-06-10 10:11:30	40003	1528596690348	20
21	6	57365	2018-06-10 10:11:50	40003	1528596710347	21
22	7	12309	2018-06-10 10:12:10	40003	1528596730347	22
23	7	32789	2018-06-10 10:12:30	40003	1528596750347	23
24	7	53269	2018-06-10 10:12:50	40003	1528596770343	24
25	8	8213	2018-06-10 10:13:10	40003	1528596790343	25
26	8	28693	2018-06-10 10:13:30	40003	1528596810343	26
27	8	49173	2018-06-10 10:13:50	40003	1528596830344	27
28	9	4117	2018-06-10 10:14:10	40003	1528596850344	28
29	9	24597	2018-06-10 10:14:30	40003	1528596870344	29
30	9	45077	2018-06-10 10:14:50	40003	1528596890344	30
31	10	21	2018-06-10 10:15:10	40003	1528596910340	31
32	10	20501	2018-06-10 10:15:30	40003	1528596930340	32
33	10	40981	2018-06-10 10:15:50	40003	1528596950341	33
34	10	61461	2018-06-10 10:16:13	40003	1528596973017	34
35	11	16405	2018-06-10 10:16:30	40003	1528596990341	35
36	11	36885	2018-06-10 10:16:50	40003	1528597010341	36
37	11	57365	2018-06-10 10:17:10	40003	1528597030337	37
38	12	12309	2018-06-10 10:17:30	40003	1528597050337	38
