nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
12	1	3	0	40680	0	40986	2018-06-10 22:34:00	40012	1528641240764	1
17	1	3	0	40675	0	40986	2018-06-10 22:34:00	40017	1528641240902	2
8	1	3	0	41094	0	41232	2018-06-10 22:34:00	40008	1528641240992	3
67	1	8	0	39372	0	41094	2018-06-10 22:34:01	40067	1528641241057	4
117	1	67	0	39498	0	39403	2018-06-10 22:34:01	40117	1528641241094	5
66	1	67	0	39383	0	39373	2018-06-10 22:34:01	40066	1528641241136	6
10	1	17	0	40909	0	41004	2018-06-10 22:34:01	40010	1528641241177	7
80	1	17	0	39153	0	40951	2018-06-10 22:34:01	40080	1528641241261	8
11	1	3	0	40723	0	41363	2018-06-10 22:34:01	40011	1528641241302	9
77	1	66	0	39489	0	39702	2018-06-10 22:34:01	40077	1528641241389	10
63	1	66	0	39457	0	39694	2018-06-10 22:34:01	40063	1528641241428	11
70	1	80	0	39712	0	39573	2018-06-10 22:34:01	40070	1528641241469	12
9	1	8	0	41375	0	41542	2018-06-10 22:34:01	40009	1528641241511	13
21	1	13	0	41219	0	41421	2018-06-10 22:34:01	40021	1528641241578	14
20	1	11	0	41383	0	41182	2018-06-10 22:34:01	40020	1528641241628	15
120	1	70	0	39923	0	39902	2018-06-10 22:34:01	40120	1528641241711	16
16	1	11	0	41383	0	41122	2018-06-10 22:34:01	40016	1528641241811	17
129	4608	16736	0	40130	0	0	2018-06-10 22:34:01	40129	1528641241853	18
37	1	13	0	40666	0	41747	2018-06-10 22:34:01	40037	1528641241895	19
121	1	120	0	40022	0	40011	2018-06-10 22:34:01	40121	1528641241928	20
135	1	64	0	39706	0	39452	2018-06-10 22:34:01	40135	1528641241962	21
52	1	40	0	39567	0	39532	2018-06-10 22:34:01	40052	1528641241995	22
47	1	40	0	40674	0	39556	2018-06-10 22:34:02	40047	1528641242028	23
40	1	43	0	39385	0	39647	2018-06-10 22:34:02	40040	1528641242063	24
127	1	119	0	40387	0	40531	2018-06-10 22:34:02	40127	1528641242129	25
39	1	38	0	40964	0	40989	2018-06-10 22:34:02	40039	1528641242162	26
33	1	37	0	41004	0	40891	2018-06-10 22:34:02	40033	1528641242195	27
115	4608	118	0	40991	0	40710	2018-06-10 22:34:02	40115	1528641242262	28
53	1	40	0	39816	0	39799	2018-06-10 22:34:02	40053	1528641242296	29
50	1	77	0	39872	0	39887	2018-06-10 22:34:02	40050	1528641242329	30
43	1	63	0	39370	0	39596	2018-06-10 22:34:02	40043	1528641242362	31
64	1	8	0	39385	0	41542	2018-06-10 22:34:02	40064	1528641242596	32
118	4608	129	0	40460	0	40222	2018-06-10 22:34:02	40118	1528641242629	33
8	4608	64	0	42700	0	40526	2018-06-10 22:34:02	40008	1528641242730	34
119	1	121	0	40429	0	40225	2018-06-10 22:34:02	40119	1528641242796	35
63	4608	66	0	41061	0	41303	2018-06-10 22:34:02	40063	1528641242922	36
44	1	40	0	40373	0	39385	2018-06-10 22:34:02	40044	1528641242955	37
48	1	40	0	39676	0	39666	2018-06-10 22:34:02	40048	1528641242988	38
122	4608	129	0	40390	0	40179	2018-06-10 22:34:03	40122	1528641243080	39
131	1	64	0	40046	0	39730	2018-06-10 22:34:03	40131	1528641243114	40
64	4608	131	0	40465	0	40764	2018-06-10 22:34:03	40064	1528641243247	41
70	4608	120	0	41488	0	41492	2018-06-10 22:34:03	40070	1528641243281	42
135	4608	118	0	40230	0	40539	2018-06-10 22:34:03	40135	1528641243314	43
121	4608	119	0	41106	0	41293	2018-06-10 22:34:03	40121	1528641243347	44
117	4608	119	0	41129	0	41123	2018-06-10 22:34:03	40117	1528641243381	45
50	4608	53	0	41516	0	41007	2018-06-10 22:34:03	40050	1528641243447	46
127	4608	119	0	40913	0	41061	2018-06-10 22:34:03	40127	1528641243481	47
26	1	37	0	40905	0	40870	2018-06-10 22:34:03	40026	1528641243548	48
78	1	70	0	39801	0	40011	2018-06-10 22:34:03	40078	1528641243581	49
24	1	41	0	41088	0	40344	2018-06-10 22:34:03	40024	1528641243614	50
41	1	47	0	40128	0	40726	2018-06-10 22:34:03	40041	1528641243715	51
11	4608	13	0	43401	0	43694	2018-06-10 22:34:03	40011	1528641243748	52
119	4608	115	0	40974	0	41288	2018-06-10 22:34:03	40119	1528641243848	53
38	1	37	0	40956	0	40929	2018-06-10 22:34:03	40038	1528641243882	54
77	4608	43	0	41337	0	41069	2018-06-10 22:34:04	40077	1528641244015	55
52	4608	43	0	41196	0	41438	2018-06-10 22:34:04	40052	1528641244049	56
21	4608	13	0	43487	0	43694	2018-06-10 22:34:04	40021	1528641244082	57
56	1	37	0	40385	0	41044	2018-06-10 22:34:04	40056	1528641244174	58
33	4608	37	0	42588	0	42479	2018-06-10 22:34:04	40033	1528641244332	59
41	4608	47	0	41867	0	42469	2018-06-10 22:34:04	40041	1528641244366	60
67	4608	64	0	40980	0	40546	2018-06-10 22:34:04	40067	1528641244433	61
3	4608	11	0	44222	0	43565	2018-06-10 22:34:04	40003	1528641244499	62
20	4608	11	0	44074	0	43877	2018-06-10 22:34:04	40020	1528641244833	63
16	4608	11	0	44049	0	43792	2018-06-10 22:34:04	40016	1528641244866	64
131	4608	115	0	40603	0	41125	2018-06-10 22:34:04	40131	1528641244967	65
66	4608	64	0	41054	0	40628	2018-06-10 22:34:05	40066	1528641245002	66
44	4608	50	0	42032	0	41565	2018-06-10 22:34:05	40044	1528641245033	67
9	4608	8	0	42976	0	43147	2018-06-10 22:34:05	40009	1528641245334	68
48	4608	40	0	41298	0	41293	2018-06-10 22:34:05	40048	1528641245392	69
24	4608	43	0	42141	0	41176	2018-06-10 22:34:05	40024	1528641245426	70
13	1	11	0	41399	0	41089	2018-06-10 22:34:05	40013	1528641245492	71
123	4608	129	0	40364	0	40131	2018-06-10 22:34:05	40123	1528641245526	72
26	4608	37	0	42594	0	42564	2018-06-10 22:34:05	40026	1528641245559	73
40	4608	43	0	40991	0	41257	2018-06-10 22:34:05	40040	1528641245618	74
39	4608	38	0	42015	0	42040	2018-06-10 22:34:05	40039	1528641245903	75
37	4608	38	0	42278	0	42288	2018-06-10 22:34:06	40037	1528641246028	76
38	4608	43	0	42040	0	41078	2018-06-10 22:34:06	40038	1528641246245	77
13	4608	37	0	43603	0	42505	2018-06-10 22:34:06	40013	1528641246278	78
47	4608	43	0	42279	0	41438	2018-06-10 22:34:06	40047	1528641246412	79
53	4608	77	0	40923	0	41445	2018-06-10 22:34:06	40053	1528641246445	80
120	4608	115	0	41010	0	41518	2018-06-10 22:34:06	40120	1528641246479	81
43	4608	63	0	41003	0	41233	2018-06-10 22:34:06	40043	1528641246545	82
78	4608	70	0	41372	0	41587	2018-06-10 22:34:06	40078	1528641246804	83
12	2	3	0	61161	0	61466	2018-06-10 22:34:20	40012	1528641260812	84
13	2	3	0	61281	0	61621	2018-06-10 22:34:20	40013	1528641260971	85
33	2	13	0	60377	0	61355	2018-06-10 22:34:21	40033	1528641261004	86
67	2	13	0	59908	0	61435	2018-06-10 22:34:21	40067	1528641261104	87
11	2	3	0	61240	0	61880	2018-06-10 22:34:21	40011	1528641261171	88
26	2	13	0	60418	0	61475	2018-06-10 22:34:21	40026	1528641261204	89
21	2	13	0	61175	0	61377	2018-06-10 22:34:21	40021	1528641261271	90
64	2	67	0	59536	0	59953	2018-06-10 22:34:21	40064	1528641261305	91
131	2	67	0	60003	0	60115	2018-06-10 22:34:21	40131	1528641261405	92
16	2	11	0	61773	0	61512	2018-06-10 22:34:21	40016	1528641261438	93
9	2	67	0	61810	0	60237	2018-06-10 22:34:21	40009	1528641261472	94
135	2	131	0	60102	0	60153	2018-06-10 22:34:21	40135	1528641261505	95
