nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	0	61463	0	3545	2018-06-10 22:34:20	40003	1528641260871	1
8	0	61461	0	3516	2018-06-10 22:34:20	40008	1528641260937	2
17	0	61461	0	3981	2018-06-10 22:34:21	40017	1528641261071	3
16	0	61461	0	2417	2018-06-10 22:34:21	40016	1528641261138	4
20	0	61461	0	3528	2018-06-10 22:34:21	40020	1528641261238	5
13	0	61461	0	4088	2018-06-10 22:34:21	40013	1528641261338	6
9	0	61461	0	1123	2018-06-10 22:34:21	40009	1528641261371	7
12	0	61461	0	2538	2018-06-10 22:34:21	40012	1528641261572	8
24	0	61461	0	1337	2018-06-10 22:34:22	40024	1528641262223	9
115	0	61461	0	2781	2018-06-10 22:34:22	40115	1528641262423	10
131	0	61461	0	4025	2018-06-10 22:34:22	40131	1528641262724	11
41	0	61461	0	4209	2018-06-10 22:34:22	40041	1528641262857	12
69	0	61461	0	2419	2018-06-10 22:34:22	40069	1528641262891	13
47	0	61461	0	3585	2018-06-10 22:34:22	40047	1528641262924	14
76	0	61461	0	1071	2018-06-10 22:34:22	40076	1528641262962	15
38	0	61461	0	3874	2018-06-10 22:34:22	40038	1528641262991	16
11	0	61461	0	3432	2018-06-10 22:34:23	40011	1528641263125	17
67	0	61461	0	3914	2018-06-10 22:34:23	40067	1528641263250	18
48	0	61461	0	2469	2018-06-10 22:34:23	40048	1528641263350	19
72	0	61461	0	2793	2018-06-10 22:34:23	40072	1528641263542	20
10	0	61462	0	4237	2018-06-10 22:34:23	40010	1528641263642	21
123	0	61461	0	1949	2018-06-10 22:34:23	40123	1528641263742	22
127	0	61461	0	3556	2018-06-10 22:34:23	40127	1528641263842	23
56	0	61465	0	4770	2018-06-10 22:34:23	40056	1528641263942	24
44	0	61461	0	1940	2018-06-10 22:34:23	40044	1528641263984	25
33	0	61462	0	1266	2018-06-10 22:34:24	40033	1528641264068	26
32	0	61461	0	1080	2018-06-10 22:34:24	40032	1528641264151	27
53	0	61461	0	5296	2018-06-10 22:34:24	40053	1528641264193	28
21	0	61461	0	2916	2018-06-10 22:34:24	40021	1528641264235	29
75	0	61461	0	2370	2018-06-10 22:34:24	40075	1528641264269	30
52	0	61461	0	1325	2018-06-10 22:34:24	40052	1528641264336	31
119	0	61461	0	3918	2018-06-10 22:34:24	40119	1528641264369	32
40	0	61461	0	3876	2018-06-10 22:34:24	40040	1528641264436	33
117	0	61461	0	1411	2018-06-10 22:34:24	40117	1528641264495	34
71	0	61461	0	2639	2018-06-10 22:34:24	40071	1528641264528	35
64	0	61461	0	4121	2018-06-10 22:34:24	40064	1528641264720	36
139	0	61461	0	3544	2018-06-10 22:34:24	40139	1528641264787	37
63	0	61461	0	3943	2018-06-10 22:34:24	40063	1528641264853	38
43	0	61461	0	3886	2018-06-10 22:34:25	40043	1528641265054	39
120	0	61461	0	4034	2018-06-10 22:34:25	40120	1528641265120	40
77	0	61461	0	5102	2018-06-10 22:34:25	40077	1528641265154	41
80	0	61461	0	4649	2018-06-10 22:34:25	40080	1528641265187	42
50	0	61461	0	5123	2018-06-10 22:34:25	40050	1528641265221	43
132	0	61461	0	3144	2018-06-10 22:34:25	40132	1528641265254	44
122	0	61461	0	3854	2018-06-10 22:34:25	40122	1528641265388	45
135	0	61461	0	2978	2018-06-10 22:34:25	40135	1528641265454	46
39	0	61461	0	1214	2018-06-10 22:34:25	40039	1528641265521	47
70	0	61461	0	5527	2018-06-10 22:34:25	40070	1528641265554	48
