nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
16	1	0	40955	2018-06-11 21:25:17	40016	1528723517519	1
64	1	0	38660	2018-06-11 21:25:17	40064	1528723517828	2
123	1	0	39372	2018-06-11 21:25:17	40123	1528723517894	3
33	1	0	39905	2018-06-11 21:25:18	40033	1528723518061	4
13	1	0	40546	2018-06-11 21:25:18	40013	1528723518095	5
67	1	0	39478	2018-06-11 21:25:18	40067	1528723518161	6
56	1	0	39553	2018-06-11 21:25:18	40056	1528723518387	7
139	1	0	39317	2018-06-11 21:25:18	40139	1528723518512	8
121	1	0	39930	2018-06-11 21:25:18	40121	1528723518545	9
26	1	0	40191	2018-06-11 21:25:18	40026	1528723518579	10
9	1	0	40757	2018-06-11 21:25:18	40009	1528723518612	11
10	1	0	41081	2018-06-11 21:25:18	40010	1528723518712	12
43	1	0	39429	2018-06-11 21:25:18	40043	1528723518746	13
66	1	0	37878	2018-06-11 21:25:18	40066	1528723518779	14
8	1	0	40687	2018-06-11 21:25:18	40008	1528723518816	15
127	1	0	39537	2018-06-11 21:25:18	40127	1528723518880	16
129	1	0	39339	2018-06-11 21:25:18	40129	1528723518913	17
44	1	0	39904	2018-06-11 21:25:18	40044	1528723518946	18
77	1	0	38791	2018-06-11 21:25:18	40077	1528723518981	19
131	1	0	39038	2018-06-11 21:25:19	40131	1528723519106	20
70	1	0	38845	2018-06-11 21:25:19	40070	1528723519223	21
119	1	0	39846	2018-06-11 21:25:19	40119	1528723519323	22
37	1	0	40318	2018-06-11 21:25:19	40037	1528723519356	23
71	1	0	39847	2018-06-11 21:25:19	40071	1528723519390	24
135	1	0	39299	2018-06-11 21:25:19	40135	1528723519423	25
63	1	0	38722	2018-06-11 21:25:19	40063	1528723519557	26
118	1	0	39930	2018-06-11 21:25:19	40118	1528723519723	27
38	1	0	40130	2018-06-11 21:25:19	40038	1528723519757	28
40	1	0	39073	2018-06-11 21:25:19	40040	1528723519793	29
48	1	0	39623	2018-06-11 21:25:19	40048	1528723519826	30
11	1	0	40952	2018-06-11 21:25:19	40011	1528723519860	31
21	1	0	41101	2018-06-11 21:25:19	40021	1528723519893	32
132	1	0	39451	2018-06-11 21:25:19	40132	1528723519927	33
41	1	0	39466	2018-06-11 21:25:19	40041	1528723519993	34
50	1	0	39072	2018-06-11 21:25:20	40050	1528723520027	35
52	1	0	40013	2018-06-11 21:25:20	40052	1528723520060	36
78	1	0	38771	2018-06-11 21:25:20	40078	1528723520093	37
115	1	0	39434	2018-06-11 21:25:20	40115	1528723520127	38
39	1	0	39869	2018-06-11 21:25:20	40039	1528723520160	39
117	1	0	39666	2018-06-11 21:25:20	40117	1528723520194	40
120	1	0	39479	2018-06-11 21:25:20	40120	1528723520227	41
80	1	0	38322	2018-06-11 21:25:20	40080	1528723520260	42
47	1	0	39515	2018-06-11 21:25:20	40047	1528723520327	43
122	1	0	39322	2018-06-11 21:25:20	40122	1528723520360	44
53	1	0	39194	2018-06-11 21:25:20	40053	1528723520394	45
17	1	0	40851	2018-06-11 21:25:20	40017	1528723520428	46
24	1	0	40821	2018-06-11 21:25:20	40024	1528723520461	47
12	1	0	40855	2018-06-11 21:25:20	40012	1528723520494	48
72	1	0	38775	2018-06-11 21:25:20	40072	1528723520527	49
124	1	0	39837	2018-06-11 21:25:20	40124	1528723520561	50
80	2	0	58248	2018-06-11 21:25:37	40080	1528723537102	51
17	2	0	61291	2018-06-11 21:25:37	40017	1528723537662	52
21	2	0	61456	2018-06-11 21:25:38	40021	1528723538079	53
26	2	0	60543	2018-06-11 21:25:38	40026	1528723538162	54
12	2	0	61444	2018-06-11 21:25:38	40012	1528723538204	55
37	2	0	60767	2018-06-11 21:25:38	40037	1528723538329	56
8	2	0	61537	2018-06-11 21:25:38	40008	1528723538371	57
139	2	0	60314	2018-06-11 21:25:38	40139	1528723538496	58
117	2	0	60554	2018-06-11 21:25:38	40117	1528723538855	59
20	2	0	61316	2018-06-11 21:25:38	40020	1528723538888	60
50	2	0	60044	2018-06-11 21:25:38	40050	1528723538988	61
118	2	0	60509	2018-06-11 21:25:39	40118	1528723539022	62
44	2	0	60339	2018-06-11 21:25:39	40044	1528723539089	63
122	2	0	60803	2018-06-11 21:25:39	40122	1528723539122	64
78	2	0	59727	2018-06-11 21:25:39	40078	1528723539222	65
127	2	0	60359	2018-06-11 21:25:39	40127	1528723539357	66
40	2	0	59662	2018-06-11 21:25:39	40040	1528723539390	67
66	2	0	58840	2018-06-11 21:25:39	40066	1528723539532	68
120	2	0	60027	2018-06-11 21:25:39	40120	1528723539566	69
52	2	0	60836	2018-06-11 21:25:39	40052	1528723539866	70
63	2	0	59600	2018-06-11 21:25:39	40063	1528723539900	71
121	2	0	60386	2018-06-11 21:25:39	40121	1528723539933	72
135	2	0	60913	2018-06-11 21:25:39	40135	1528723539966	73
16	2	0	61445	2018-06-11 21:25:40	40016	1528723540200	74
53	2	0	60087	2018-06-11 21:25:40	40053	1528723540233	75
41	2	0	60506	2018-06-11 21:25:40	40041	1528723540267	76
119	2	0	60797	2018-06-11 21:25:40	40119	1528723540300	77
72	2	0	59208	2018-06-11 21:25:40	40072	1528723540500	78
64	2	0	59677	2018-06-11 21:25:40	40064	1528723540601	79
71	2	0	60815	2018-06-11 21:25:40	40071	1528723540634	80
115	2	0	60093	2018-06-11 21:25:40	40115	1528723540767	81
77	2	0	59245	2018-06-11 21:25:40	40077	1528723540801	82
38	2	0	60454	2018-06-11 21:25:40	40038	1528723540968	83
33	2	0	60756	2018-06-11 21:25:41	40033	1528723541001	84
11	2	0	61273	2018-06-11 21:25:41	40011	1528723541168	85
123	2	0	60362	2018-06-11 21:25:41	40123	1528723541202	86
70	2	0	60032	2018-06-11 21:25:41	40070	1528723541360	87
39	2	0	60825	2018-06-11 21:25:41	40039	1528723541393	88
47	2	0	60108	2018-06-11 21:25:41	40047	1528723541460	89
