nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
52	0	0	19370	2018-06-09 22:26:44	40052	1528554404724	1
17	0	0	20875	2018-06-09 22:26:44	40017	1528554404859	2
11	0	0	20337	2018-06-09 22:26:44	40011	1528554404925	3
9	0	0	20416	2018-06-09 22:26:45	40009	1528554405051	4
21	0	0	20880	2018-06-09 22:26:45	40021	1528554405134	5
13	0	0	20361	2018-06-09 22:26:45	40013	1528554405218	6
66	0	0	19893	2018-06-09 22:26:45	40066	1528554405259	7
20	0	0	20861	2018-06-09 22:26:45	40020	1528554405301	8
10	0	0	20353	2018-06-09 22:26:45	40010	1528554405343	9
131	0	0	19399	2018-06-09 22:26:45	40131	1528554405384	10
38	0	0	19998	2018-06-09 22:26:45	40038	1528554405426	11
129	0	0	19455	2018-06-09 22:26:45	40129	1528554405468	12
43	0	0	20017	2018-06-09 22:26:45	40043	1528554405597	13
64	0	0	19893	2018-06-09 22:26:45	40064	1528554405676	14
8	0	0	20939	2018-06-09 22:26:45	40008	1528554405723	15
75	0	0	19298	2018-06-09 22:26:45	40075	1528554405760	16
24	0	0	20939	2018-06-09 22:26:45	40024	1528554405902	17
40	0	0	20416	2018-06-09 22:26:45	40040	1528554405935	18
63	0	0	19893	2018-06-09 22:26:45	40063	1528554405968	19
32	0	0	20416	2018-06-09 22:26:46	40032	1528554406002	20
33	0	0	19893	2018-06-09 22:26:46	40033	1528554406035	21
70	0	0	18762	2018-06-09 22:26:46	40070	1528554406102	22
47	0	0	19924	2018-06-09 22:26:46	40047	1528554406135	23
80	0	0	18758	2018-06-09 22:26:46	40080	1528554406169	24
41	0	0	19893	2018-06-09 22:26:46	40041	1528554406202	25
50	0	0	19310	2018-06-09 22:26:46	40050	1528554406269	26
37	0	0	19954	2018-06-09 22:26:46	40037	1528554406302	27
39	0	0	20416	2018-06-09 22:26:46	40039	1528554406336	28
69	0	0	19264	2018-06-09 22:26:46	40069	1528554406369	29
120	0	0	19426	2018-06-09 22:26:46	40120	1528554406402	30
78	0	0	19370	2018-06-09 22:26:46	40078	1528554406436	31
67	0	0	19893	2018-06-09 22:26:46	40067	1528554406469	32
117	0	0	19433	2018-06-09 22:26:46	40117	1528554406503	33
44	0	0	20447	2018-06-09 22:26:46	40044	1528554406569	34
53	0	0	19868	2018-06-09 22:26:46	40053	1528554406603	35
48	0	0	19814	2018-06-09 22:26:46	40048	1528554406636	36
