nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
12	1	3	0	41402	0	41058	2018-06-11 21:03:54	40012	1528722234288	1
20	1	3	0	40937	0	41058	2018-06-11 21:03:54	40020	1528722234321	2
16	1	20	0	41193	0	41217	2018-06-11 21:03:54	40016	1528722234605	3
21	1	20	0	41494	0	41279	2018-06-11 21:03:54	40021	1528722234638	4
10	1	3	0	41400	0	41417	2018-06-11 21:03:54	40010	1528722234672	5
11	1	20	0	41365	0	41348	2018-06-11 21:03:54	40011	1528722234739	6
17	1	10	0	41432	0	41511	2018-06-11 21:03:54	40017	1528722234789	7
80	1	10	0	40417	0	41625	2018-06-11 21:03:54	40080	1528722234871	8
70	1	80	0	39669	0	40417	2018-06-11 21:03:54	40070	1528722234905	9
13	1	11	0	41630	0	41597	2018-06-11 21:03:54	40013	1528722234939	10
129	1	70	0	39655	0	39723	2018-06-11 21:03:54	40129	1528722234972	11
69	1	70	0	39836	0	39804	2018-06-11 21:03:55	40069	1528722235031	12
39	1	37	0	40468	0	40436	2018-06-11 21:03:55	40039	1528722235064	13
37	1	13	0	40417	0	41700	2018-06-11 21:03:55	40037	1528722235097	14
50	1	63	0	39958	0	39887	2018-06-11 21:03:55	40050	1528722235139	15
64	1	63	0	39806	0	39786	2018-06-11 21:03:55	40064	1528722235173	16
47	1	40	0	40626	0	40556	2018-06-11 21:03:55	40047	1528722235231	17
77	1	40	0	39859	0	40375	2018-06-11 21:03:55	40077	1528722235264	18
66	1	63	0	40058	0	40050	2018-06-11 21:03:55	40066	1528722235298	19
122	1	139	0	39822	0	39978	2018-06-11 21:03:55	40122	1528722235335	20
120	1	121	0	40035	0	40164	2018-06-11 21:03:55	40120	1528722235365	21
52	1	40	0	40162	0	40687	2018-06-11 21:03:55	40052	1528722235431	22
26	1	37	0	40982	0	40857	2018-06-11 21:03:55	40026	1528722235465	23
67	1	64	0	40448	0	40112	2018-06-11 21:03:55	40067	1528722235498	24
119	1	121	0	39947	0	40066	2018-06-11 21:03:55	40119	1528722235565	25
121	1	115	0	39876	0	39961	2018-06-11 21:03:55	40121	1528722235632	26
41	1	40	0	40127	0	40527	2018-06-11 21:03:55	40041	1528722235799	27
71	1	69	0	39864	0	39858	2018-06-11 21:03:55	40071	1528722235832	28
127	1	119	0	40030	0	40018	2018-06-11 21:03:55	40127	1528722235966	29
139	1	129	0	39815	0	39655	2018-06-11 21:03:55	40139	1528722235999	30
40	1	63	0	40328	0	39763	2018-06-11 21:03:56	40040	1528722236066	31
8	1	9	0	42284	0	42505	2018-06-11 21:03:56	40008	1528722236099	32
33	1	37	0	40942	0	40914	2018-06-11 21:03:56	40033	1528722236266	33
75	1	69	0	40134	0	40136	2018-06-11 21:03:56	40075	1528722236358	34
9	1	13	0	42505	0	41967	2018-06-11 21:03:56	40009	1528722236425	35
44	1	40	0	39908	0	40460	2018-06-11 21:03:56	40044	1528722236458	36
115	1	129	0	39876	0	39655	2018-06-11 21:03:56	40115	1528722236650	37
135	1	129	0	39827	0	39814	2018-06-11 21:03:56	40135	1528722236750	38
32	1	33	0	41460	0	41430	2018-06-11 21:03:56	40032	1528722236784	39
72	1	70	0	40002	0	39980	2018-06-11 21:03:56	40072	1528722236817	40
118	1	121	0	39815	0	39913	2018-06-11 21:03:56	40118	1528722236850	41
53	1	50	0	40262	0	40340	2018-06-11 21:03:57	40053	1528722237151	42
123	1	131	0	40266	0	40126	2018-06-11 21:03:57	40123	1528722237218	43
131	1	135	0	39839	0	39861	2018-06-11 21:03:57	40131	1528722237284	44
