nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
13	0	61461	0	3891	2017-03-30 01:08:33	40013	1490807313196	1
3	0	61461	0	5059	2017-03-30 01:08:33	40003	1490807313360	2
22	0	61461	0	5000	2017-03-30 01:08:33	40022	1490807313414	3
1	0	61463	0	5032	2017-03-30 01:08:33	40001	1490807313515	4
18	0	61461	0	3953	2017-03-30 01:08:33	40018	1490807313556	5
17	0	61461	0	5113	2017-03-30 01:08:33	40017	1490807313598	6
11	0	61461	0	5120	2017-03-30 01:08:33	40011	1490807313640	7
10	0	61461	0	5032	2017-03-30 01:08:33	40010	1490807313681	8
15	0	61461	0	5294	2017-03-30 01:08:33	40015	1490807313807	9
12	0	61461	0	5207	2017-03-30 01:08:33	40012	1490807313873	10
7	0	61461	0	5047	2017-03-30 01:08:33	40007	1490807313907	11
14	0	61461	0	4786	2017-03-30 01:08:33	40014	1490807313974	12
21	0	61461	0	4067	2017-03-30 01:08:34	40021	1490807314040	13
4	0	61463	0	4887	2017-03-30 01:08:34	40004	1490807314141	14
6	0	61461	0	5119	2017-03-30 01:08:34	40006	1490807314537	15
24	0	61461	0	14634	2017-03-30 01:08:34	40024	1490807314967	16
46	0	61461	0	9126	2017-03-30 01:08:35	40046	1490807315469	17
41	0	61461	0	9661	2017-03-30 01:08:35	40041	1490807315502	18
37	0	61461	0	8678	2017-03-30 01:08:35	40037	1490807315569	19
19	0	61461	0	4893	2017-03-30 01:08:35	40019	1490807315602	20
115	0	61461	0	5503	2017-03-30 01:08:35	40115	1490807315636	21
50	0	61461	0	11923	2017-03-30 01:08:35	40050	1490807315669	22
30	0	61468	0	4384	2017-03-30 01:08:35	40030	1490807315703	23
25	0	61461	0	4769	2017-03-30 01:08:36	40025	1490807316003	24
81	0	61461	0	4636	2017-03-30 01:08:36	40081	1490807316170	25
116	0	61461	0	4917	2017-03-30 01:08:36	40116	1490807316203	26
52	0	61461	0	15155	2017-03-30 01:08:36	40052	1490807316237	27
65	0	61461	0	4906	2017-03-30 01:08:36	40065	1490807316337	28
78	0	61468	0	4377	2017-03-30 01:08:36	40078	1490807316370	29
73	0	61461	0	4522	2017-03-30 01:08:36	40073	1490807316404	30
67	0	61461	0	4140	2017-03-30 01:08:36	40067	1490807316437	31
117	0	61461	0	4579	2017-03-30 01:08:36	40117	1490807316471	32
57	0	61461	0	16110	2017-03-30 01:08:36	40057	1490807316571	33
122	0	61461	0	4404	2017-03-30 01:08:36	40122	1490807316604	34
71	0	61461	0	4771	2017-03-30 01:08:36	40071	1490807316637	35
51	0	61461	0	11998	2017-03-30 01:08:36	40051	1490807316671	36
31	0	61461	0	14721	2017-03-30 01:08:36	40031	1490807316771	37
85	0	61461	0	4343	2017-03-30 01:08:36	40085	1490807316905	38
8	0	61461	0	5369	2017-03-30 01:08:36	40008	1490807316938	39
130	0	61461	0	4359	2017-03-30 01:08:36	40130	1490807316971	40
70	0	61461	0	3788	2017-03-30 01:08:37	40070	1490807317088	41
120	0	61461	0	5535	2017-03-30 01:08:37	40120	1490807317122	42
26	0	61461	0	5594	2017-03-30 01:08:37	40026	1490807317222	43
128	0	61461	0	4381	2017-03-30 01:08:37	40128	1490807317255	44
33	0	61461	0	14149	2017-03-30 01:08:37	40033	1490807317305	45
79	0	61461	0	6411	2017-03-30 01:08:37	40079	1490807317581	46
139	0	61461	0	5849	2017-03-30 01:08:37	40139	1490807317622	47
