nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
32	4608	56	0	35600	0	34183	2018-06-08 16:25:07	40032	1528446307603	1
56	4608	16736	0	34182	0	0	2018-06-08 16:25:07	40056	1528446307670	2
63	4608	43	0	35019	0	35770	2018-06-08 16:25:07	40063	1528446307728	3
37	4608	56	0	35663	0	34234	2018-06-08 16:25:07	40037	1528446307761	4
48	4608	43	0	33353	0	35785	2018-06-08 16:25:07	40048	1528446307795	5
77	4608	40	0	35145	0	34271	2018-06-08 16:25:07	40077	1528446307828	6
53	4608	40	0	33505	0	34291	2018-06-08 16:25:07	40053	1528446307861	7
38	4608	37	0	35851	0	35885	2018-06-08 16:25:07	40038	1528446307920	8
13	4608	37	0	37051	0	35899	2018-06-08 16:25:07	40013	1528446307953	9
47	4608	40	0	34362	0	34399	2018-06-08 16:25:07	40047	1528446307987	10
52	4608	48	0	34649	0	33664	2018-06-08 16:25:08	40052	1528446308053	11
64	4608	63	0	35322	0	35319	2018-06-08 16:25:08	40064	1528446308087	12
39	4608	50	0	36138	0	33696	2018-06-08 16:25:08	40039	1528446308120	13
123	4608	64	0	35831	0	35518	2018-06-08 16:25:08	40123	1528446308187	14
66	4608	77	0	35623	0	35295	2018-06-08 16:25:08	40066	1528446308228	15
8	4608	13	0	37217	0	37347	2018-06-08 16:25:08	40008	1528446308265	16
121	4608	123	0	35947	0	35962	2018-06-08 16:25:08	40121	1528446308329	17
44	4608	43	0	34192	0	35819	2018-06-08 16:25:08	40044	1528446308396	18
24	4608	41	0	36196	0	33613	2018-06-08 16:25:08	40024	1528446308429	19
122	4608	139	0	35655	0	35750	2018-06-08 16:25:08	40122	1528446308462	20
21	4608	13	0	37552	0	37482	2018-06-08 16:25:08	40021	1528446308563	21
132	4608	139	0	36027	0	35961	2018-06-08 16:25:08	40132	1528446308596	22
9	4608	8	0	37706	0	37338	2018-06-08 16:25:08	40009	1528446308629	23
119	4608	121	0	36092	0	36252	2018-06-08 16:25:08	40119	1528446308663	24
71	4608	124	0	36591	0	36098	2018-06-08 16:25:08	40071	1528446308696	25
12	4608	10	0	37811	0	37855	2018-06-08 16:25:08	40012	1528446308763	26
127	4608	119	0	36372	0	36254	2018-06-08 16:25:08	40127	1528446308796	27
67	4608	8	0	35916	0	37613	2018-06-08 16:25:08	40067	1528446308896	28
3	4608	17	0	37746	0	37739	2018-06-08 16:25:08	40003	1528446308930	29
120	4608	129	0	35833	0	35905	2018-06-08 16:25:08	40120	1528446308988	30
115	4608	120	0	36343	0	35981	2018-06-08 16:25:09	40115	1528446309055	31
16	4608	20	0	38533	0	37958	2018-06-08 16:25:09	40016	1528446309122	32
70	4608	72	0	36440	0	36743	2018-06-08 16:25:09	40070	1528446309180	33
117	4608	129	0	36249	0	36160	2018-06-08 16:25:09	40117	1528446309214	34
50	4608	43	0	33598	0	36088	2018-06-08 16:25:09	40050	1528446309314	35
69	4608	71	0	37099	0	37097	2018-06-08 16:25:09	40069	1528446309381	36
17	4608	21	0	37695	0	37762	2018-06-08 16:25:09	40017	1528446309447	37
40	4608	16736	0	34086	0	0	2018-06-08 16:25:09	40040	1528446309548	38
75	4608	71	0	35967	0	36637	2018-06-08 16:25:09	40075	1528446309648	39
118	4608	129	0	36321	0	36034	2018-06-08 16:25:09	40118	1528446309681	40
78	4608	72	0	36666	0	36870	2018-06-08 16:25:09	40078	1528446309848	41
41	4608	40	0	33553	0	34363	2018-06-08 16:25:09	40041	1528446309881	42
131	4608	123	0	36267	0	36169	2018-06-08 16:25:10	40131	1528446310115	43
