nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
32	4608	0	35591	2018-06-08 16:25:08	40032	1528446308020	1
56	4608	0	34172	2018-06-08 16:25:08	40056	1528446308153	2
63	4608	0	35010	2018-06-08 16:25:08	40063	1528446308295	3
53	4608	0	33493	2018-06-08 16:25:08	40053	1528446308362	4
44	4608	0	34181	2018-06-08 16:25:08	40044	1528446308496	5
77	4608	0	35136	2018-06-08 16:25:08	40077	1528446308529	6
66	4608	0	35612	2018-06-08 16:25:08	40066	1528446308730	7
24	4608	0	36156	2018-06-08 16:25:08	40024	1528446308830	8
39	4608	0	36125	2018-06-08 16:25:08	40039	1528446308863	9
48	4608	0	33309	2018-06-08 16:25:09	40048	1528446309022	10
120	4608	0	35798	2018-06-08 16:25:09	40120	1528446309088	11
3	4608	0	37704	2018-06-08 16:25:09	40003	1528446309247	12
12	4608	0	37772	2018-06-08 16:25:09	40012	1528446309280	13
121	4608	0	35927	2018-06-08 16:25:09	40121	1528446309347	14
119	4608	0	36076	2018-06-08 16:25:09	40119	1528446309418	15
16	4608	0	38514	2018-06-08 16:25:09	40016	1528446309481	16
21	4608	0	37541	2018-06-08 16:25:09	40021	1528446309514	17
67	4608	0	35907	2018-06-08 16:25:09	40067	1528446309581	18
115	4608	0	36304	2018-06-08 16:25:09	40115	1528446309614	19
38	4608	0	35842	2018-06-08 16:25:09	40038	1528446309714	20
69	4608	0	37090	2018-06-08 16:25:09	40069	1528446309748	21
40	4608	0	34074	2018-06-08 16:25:09	40040	1528446309781	22
52	4608	0	34554	2018-06-08 16:25:09	40052	1528446309815	23
70	4608	0	36402	2018-06-08 16:25:09	40070	1528446309915	24
64	4608	0	35308	2018-06-08 16:25:09	40064	1528446309948	25
17	4608	0	37678	2018-06-08 16:25:09	40017	1528446309982	26
13	4608	0	37040	2018-06-08 16:25:10	40013	1528446310015	27
132	4608	0	36011	2018-06-08 16:25:10	40132	1528446310050	28
50	4608	0	33510	2018-06-08 16:25:10	40050	1528446310082	29
118	4608	0	36308	2018-06-08 16:25:10	40118	1528446310182	30
122	4608	0	35641	2018-06-08 16:25:10	40122	1528446310240	31
117	4608	0	36212	2018-06-08 16:25:10	40117	1528446310274	32
71	4608	0	36465	2018-06-08 16:25:10	40071	1528446310307	33
129	4608	0	35727	2018-06-08 16:25:10	40129	1528446310341	34
8	4608	0	37178	2018-06-08 16:25:10	40008	1528446310482	35
41	4608	0	33544	2018-06-08 16:25:10	40041	1528446310566	36
33	4608	0	35857	2018-06-08 16:25:10	40033	1528446310607	37
37	4608	0	35653	2018-06-08 16:25:10	40037	1528446310649	38
131	4608	0	36231	2018-06-08 16:25:10	40131	1528446310691	39
75	4608	0	35956	2018-06-08 16:25:10	40075	1528446310733	40
127	4608	0	36252	2018-06-08 16:25:10	40127	1528446310774	41
72	4608	0	36690	2018-06-08 16:25:10	40072	1528446310816	42
123	4608	0	35760	2018-06-08 16:25:10	40123	1528446310899	43
9	4608	0	37697	2018-06-08 16:25:10	40009	1528446310941	44
20	4608	0	37517	2018-06-08 16:25:11	40020	1528446311025	45
124	4608	0	35945	2018-06-08 16:25:11	40124	1528446311108	46
47	4608	0	34350	2018-06-08 16:25:11	40047	1528446311192	47
78	4608	0	36650	2018-06-08 16:25:11	40078	1528446311233	48
80	4608	0	36440	2018-06-08 16:25:11	40080	1528446311317	49
135	4608	0	36423	2018-06-08 16:25:11	40135	1528446311358	50
139	4608	0	35660	2018-06-08 16:25:11	40139	1528446311392	51
10	4608	0	37612	2018-06-08 16:25:11	40010	1528446311425	52
12	0	0	41034	2018-06-08 16:25:11	40012	1528446311950	53
32	0	0	40299	2018-06-08 16:25:12	40032	1528446312242	54
21	0	0	41275	2018-06-08 16:25:12	40021	1528446312509	55
13	0	0	41251	2018-06-08 16:25:12	40013	1528446312543	56
11	0	0	41240	2018-06-08 16:25:12	40011	1528446312710	57
33	0	0	40113	2018-06-08 16:25:12	40033	1528446312802	58
17	0	0	41421	2018-06-08 16:25:12	40017	1528446312935	59
8	0	0	41520	2018-06-08 16:25:13	40008	1528446313095	60
16	0	0	42306	2018-06-08 16:25:13	40016	1528446313162	61
80	0	0	40197	2018-06-08 16:25:13	40080	1528446313195	62
37	0	0	40388	2018-06-08 16:25:13	40037	1528446313297	63
52	0	0	39351	2018-06-08 16:25:13	40052	1528446313396	64
71	0	0	40904	2018-06-08 16:25:13	40071	1528446313429	65
67	0	0	40157	2018-06-08 16:25:13	40067	1528446313563	66
66	0	0	40867	2018-06-08 16:25:13	40066	1528446313663	67
123	0	0	40558	2018-06-08 16:25:13	40123	1528446313729	68
132	0	0	40836	2018-06-08 16:25:13	40132	1528446313763	69
122	0	0	40899	2018-06-08 16:25:13	40122	1528446313830	70
56	0	0	38960	2018-06-08 16:25:13	40056	1528446313863	71
78	0	0	40877	2018-06-08 16:25:13	40078	1528446313930	72
117	0	0	40463	2018-06-08 16:25:13	40117	1528446313963	73
139	0	0	40948	2018-06-08 16:25:14	40139	1528446314055	74
119	0	0	40377	2018-06-08 16:25:14	40119	1528446314088	75
9	0	0	41911	2018-06-08 16:25:14	40009	1528446314280	76
20	0	0	41256	2018-06-08 16:25:14	40020	1528446314380	77
135	0	0	40823	2018-06-08 16:25:14	40135	1528446314414	78
40	0	0	39322	2018-06-08 16:25:14	40040	1528446314447	79
72	0	0	40988	2018-06-08 16:25:14	40072	1528446314481	80
118	0	0	41053	2018-06-08 16:25:14	40118	1528446314514	81
77	0	0	40418	2018-06-08 16:25:14	40077	1528446314547	82
75	0	0	40234	2018-06-08 16:25:14	40075	1528446314648	83
115	0	0	41063	2018-06-08 16:25:14	40115	1528446314748	84
50	0	0	38324	2018-06-08 16:25:14	40050	1528446314781	85
48	0	0	38739	2018-06-08 16:25:14	40048	1528446314814	86
69	0	0	40846	2018-06-08 16:25:14	40069	1528446314848	87
131	0	0	41008	2018-06-08 16:25:14	40131	1528446314881	88
44	0	0	39451	2018-06-08 16:25:14	40044	1528446314948	89
121	0	0	40758	2018-06-08 16:25:14	40121	1528446314981	90
47	0	0	39818	2018-06-08 16:25:15	40047	1528446315015	91
129	0	0	40470	2018-06-08 16:25:15	40129	1528446315082	92
39	0	0	40875	2018-06-08 16:25:15	40039	1528446315115	93
41	0	0	38886	2018-06-08 16:25:15	40041	1528446315148	94
63	0	0	40269	2018-06-08 16:25:15	40063	1528446315182	95
26	0	0	40391	2018-06-08 16:25:15	40026	1528446315215	96
124	0	0	40799	2018-06-08 16:25:15	40124	1528446315249	97
120	0	0	40575	2018-06-08 16:25:15	40120	1528446315382	98
38	0	0	40655	2018-06-08 16:25:15	40038	1528446315424	99
53	0	0	38725	2018-06-08 16:25:15	40053	1528446315466	100
64	0	0	40111	2018-06-08 16:25:15	40064	1528446315532	101
10	0	0	41724	2018-06-08 16:25:15	40010	1528446315574	102
70	0	0	40193	2018-06-08 16:25:15	40070	1528446315616	103
127	0	0	40561	2018-06-08 16:25:15	40127	1528446315657	104
12	1	0	61472	2018-06-08 16:25:32	40012	1528446332266	105
11	1	0	61675	2018-06-08 16:25:32	40011	1528446332508	106
10	1	0	61674	2018-06-08 16:25:32	40010	1528446332542	107
80	1	0	60305	2018-06-08 16:25:32	40080	1528446332688	108
20	1	0	61706	2018-06-08 16:25:32	40020	1528446332717	109
17	1	0	61957	2018-06-08 16:25:32	40017	1528446332784	110
72	1	0	61038	2018-06-08 16:25:33	40072	1528446333051	111
13	1	0	62189	2018-06-08 16:25:33	40013	1528446333401	112
33	1	0	61333	2018-06-08 16:25:33	40033	1528446333502	113
53	1	0	59658	2018-06-08 16:25:33	40053	1528446333736	114
66	1	0	60774	2018-06-08 16:25:33	40066	1528446333770	115
63	1	0	60999	2018-06-08 16:25:33	40063	1528446333870	116
26	1	0	61951	2018-06-08 16:25:33	40026	1528446333903	117
