nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
16	0	61461	0	3973	2018-06-08 16:25:31	40016	1528446331303	1
9	0	61461	0	2708	2018-06-08 16:25:31	40009	1528446331495	2
21	0	61461	0	4014	2018-06-08 16:25:31	40021	1528446331655	3
11	0	61461	0	3501	2018-06-08 16:25:31	40011	1528446331715	4
13	0	61461	0	3483	2018-06-08 16:25:31	40013	1528446331757	5
12	0	61461	0	4390	2018-06-08 16:25:31	40012	1528446331866	6
17	0	61461	0	4222	2018-06-08 16:25:31	40017	1528446331899	7
3	0	61463	0	3038	2018-06-08 16:25:31	40003	1528446331932	8
10	0	61461	0	4352	2018-06-08 16:25:31	40010	1528446331966	9
20	0	61461	0	4119	2018-06-08 16:25:31	40020	1528446331999	10
8	0	61461	0	2827	2018-06-08 16:25:32	40008	1528446332099	11
24	0	61461	0	2289	2018-06-08 16:25:32	40024	1528446332642	12
32	0	61461	0	1080	2018-06-08 16:25:32	40032	1528446332884	13
39	0	61461	0	2709	2018-06-08 16:25:32	40039	1528446332917	14
71	0	61461	0	4180	2018-06-08 16:25:32	40071	1528446332954	15
26	0	61461	0	2305	2018-06-08 16:25:32	40026	1528446332987	16
33	0	61461	0	3232	2018-06-08 16:25:33	40033	1528446333109	17
37	0	61461	0	2893	2018-06-08 16:25:33	40037	1528446333143	18
132	0	61461	0	4159	2018-06-08 16:25:33	40132	1528446333210	19
80	0	61461	0	4810	2018-06-08 16:25:33	40080	1528446333243	20
76	0	61461	0	1196	2018-06-08 16:25:33	40076	1528446333535	21
129	0	61461	0	2880	2018-06-08 16:25:33	40129	1528446333602	22
63	0	61461	0	3158	2018-06-08 16:25:33	40063	1528446333635	23
120	0	61461	0	3122	2018-06-08 16:25:33	40120	1528446333669	24
124	0	61461	0	4129	2018-06-08 16:25:33	40124	1528446333703	25
131	0	61461	0	2925	2018-06-08 16:25:33	40131	1528446333803	26
75	0	61461	0	2561	2018-06-08 16:25:33	40075	1528446333970	27
69	0	61461	0	4176	2018-06-08 16:25:34	40069	1528446334070	28
66	0	61461	0	3252	2018-06-08 16:25:34	40066	1528446334204	29
135	0	61461	0	3400	2018-06-08 16:25:34	40135	1528446334271	30
78	0	61461	0	3310	2018-06-08 16:25:34	40078	1528446334304	31
119	0	61461	0	4251	2018-06-08 16:25:34	40119	1528446334496	32
64	0	61461	0	3056	2018-06-08 16:25:34	40064	1528446334530	33
123	0	61461	0	3041	2018-06-08 16:25:34	40123	1528446334590	34
44	0	61461	0	3464	2018-06-08 16:25:34	40044	1528446334758	35
118	0	61461	0	2964	2018-06-08 16:25:35	40118	1528446335145	36
50	0	61461	0	3367	2018-06-08 16:25:35	40050	1528446335222	37
121	0	61461	0	4142	2018-06-08 16:25:35	40121	1528446335256	38
139	0	61461	0	3624	2018-06-08 16:25:35	40139	1528446335389	39
72	0	61461	0	3431	2018-06-08 16:25:35	40072	1528446335690	40
122	0	61461	0	2728	2018-06-08 16:25:35	40122	1528446335731	41
38	0	61461	0	3459	2018-06-08 16:25:35	40038	1528446335773	42
77	0	61461	0	2794	2018-06-08 16:25:36	40077	1528446336048	43
67	0	61461	0	3033	2018-06-08 16:25:36	40067	1528446336132	44
53	0	61461	0	1084	2018-06-08 16:25:36	40053	1528446336390	45
127	0	61461	0	2028	2018-06-08 16:25:36	40127	1528446336432	46
40	0	61461	0	3341	2018-06-08 16:25:36	40040	1528446336633	47
115	0	61461	0	2914	2018-06-08 16:25:36	40115	1528446336733	48
117	0	61461	0	2896	2018-06-08 16:25:36	40117	1528446336766	49
56	0	61461	0	3779	2018-06-08 16:25:36	40056	1528446336933	50
70	0	61461	0	5214	2018-06-08 16:25:36	40070	1528446336966	51
48	0	61461	0	4778	2018-06-08 16:25:37	40048	1528446337167	52
41	0	61461	0	3420	2018-06-08 16:25:37	40041	1528446337367	53
52	0	61461	0	1501	2018-06-08 16:25:37	40052	1528446337434	54
47	0	61461	0	3972	2018-06-08 16:25:37	40047	1528446337534	55
16	1	57365	0	10585	2018-06-08 16:26:31	40016	1528446391300	56
9	1	57365	0	6521	2018-06-08 16:26:31	40009	1528446391496	57
21	1	57365	0	9293	2018-06-08 16:26:31	40021	1528446391652	58
11	1	57365	0	8167	2018-06-08 16:26:31	40011	1528446391716	59
17	1	57365	0	9321	2018-06-08 16:26:31	40017	1528446391744	60
13	1	57365	0	8949	2018-06-08 16:26:31	40013	1528446391803	61
3	1	57367	0	7903	2018-06-08 16:26:31	40003	1528446391870	62
20	1	57365	0	8713	2018-06-08 16:26:31	40020	1528446391903	63
8	1	57365	0	6776	2018-06-08 16:26:31	40008	1528446391936	64
10	1	57365	0	9856	2018-06-08 16:26:31	40010	1528446391979	65
12	1	57365	0	10101	2018-06-08 16:26:32	40012	1528446392013	66
24	1	57365	0	5154	2018-06-08 16:26:32	40024	1528446392730	67
43	1	57365	0	6941	2018-06-08 16:26:32	40043	1528446392888	68
37	1	57365	0	7265	2018-06-08 16:26:32	40037	1528446392922	69
71	1	57365	0	9553	2018-06-08 16:26:32	40071	1528446392989	70
69	1	57365	0	9342	2018-06-08 16:26:33	40069	1528446393022	71
118	1	57375	0	6955	2018-06-08 16:26:33	40118	1528446393080	72
32	1	57365	0	2233	2018-06-08 16:26:33	40032	1528446393114	73
38	1	57365	0	7357	2018-06-08 16:26:33	40038	1528446393147	74
26	1	57365	0	5827	2018-06-08 16:26:33	40026	1528446393181	75
127	1	57365	0	4716	2018-06-08 16:26:33	40127	1528446393314	76
129	1	57365	0	6961	2018-06-08 16:26:33	40129	1528446393348	77
123	1	57365	0	7403	2018-06-08 16:26:33	40123	1528446393381	78
131	1	57365	0	7008	2018-06-08 16:26:33	40131	1528446393414	79
117	1	57365	0	6931	2018-06-08 16:26:33	40117	1528446393515	80
115	1	57365	0	7207	2018-06-08 16:26:33	40115	1528446393548	81
80	1	57365	0	10216	2018-06-08 16:26:33	40080	1528446393715	82
77	1	57365	0	6690	2018-06-08 16:26:33	40077	1528446393748	83
121	1	57365	0	9505	2018-06-08 16:26:33	40121	1528446393782	84
119	1	57365	0	9396	2018-06-08 16:26:33	40119	1528446393882	85
132	1	57365	0	9428	2018-06-08 16:26:34	40132	1528446394015	86
52	1	57365	0	2802	2018-06-08 16:26:34	40052	1528446394207	87
33	1	57365	0	7588	2018-06-08 16:26:34	40033	1528446394433	88
120	1	57365	0	7455	2018-06-08 16:26:34	40120	1528446394501	89
76	1	57365	0	2657	2018-06-08 16:26:34	40076	1528446394533	90
67	1	57365	0	6454	2018-06-08 16:26:34	40067	1528446394733	91
75	1	57365	0	5221	2018-06-08 16:26:34	40075	1528446394767	92
139	1	57365	0	8791	2018-06-08 16:26:34	40139	1528446394800	93
78	1	57365	0	7108	2018-06-08 16:26:35	40078	1528446395034	94
70	1	57365	0	10716	2018-06-08 16:26:35	40070	1528446395067	95
135	1	57365	0	7797	2018-06-08 16:26:35	40135	1528446395134	96
124	1	57365	0	9259	2018-06-08 16:26:35	40124	1528446395201	97
44	1	57365	0	7339	2018-06-08 16:26:35	40044	1528446395685	98
50	1	57366	0	7222	2018-06-08 16:26:35	40050	1528446395885	99
64	1	57365	0	7311	2018-06-08 16:26:35	40064	1528446395952	100
63	1	57365	0	7607	2018-06-08 16:26:36	40063	1528446396085	101
66	1	57365	0	6672	2018-06-08 16:26:36	40066	1528446396119	102
47	1	57365	0	8217	2018-06-08 16:26:36	40047	1528446396519	103
41	1	57365	0	7515	2018-06-08 16:26:36	40041	1528446396603	104
40	1	57365	0	7312	2018-06-08 16:26:36	40040	1528446396645	105
48	1	57365	0	9970	2018-06-08 16:26:36	40048	1528446396795	106
72	1	57365	0	7680	2018-06-08 16:26:36	40072	1528446396945	107
122	1	57365	0	6792	2018-06-08 16:26:37	40122	1528446397237	108
53	1	57365	0	2271	2018-06-08 16:26:37	40053	1528446397463	109
39	1	57365	0	6565	2018-06-08 16:26:37	40039	1528446397530	110
56	1	57365	0	7421	2018-06-08 16:26:37	40056	1528446397731	111
16	2	53269	0	14510	2018-06-08 16:27:31	40016	1528446451300	112
9	2	53269	0	9787	2018-06-08 16:27:31	40009	1528446451492	113
21	2	53269	0	14257	2018-06-08 16:27:31	40021	1528446451652	114
13	2	53269	0	13581	2018-06-08 16:27:31	40013	1528446451717	115
10	2	53269	0	14755	2018-06-08 16:27:31	40010	1528446451759	116
17	2	53269	0	14208	2018-06-08 16:27:31	40017	1528446451801	117
11	2	53269	0	12657	2018-06-08 16:27:31	40011	1528446451884	118
20	2	53269	0	12857	2018-06-08 16:27:31	40020	1528446451967	119
12	2	53269	0	15138	2018-06-08 16:27:32	40012	1528446452076	120
3	2	53271	0	12608	2018-06-08 16:27:32	40003	1528446452143	121
8	2	53269	0	10171	2018-06-08 16:27:32	40008	1528446452276	122
39	2	53269	0	9917	2018-06-08 16:27:33	40039	1528446453028	123
119	2	53269	0	14683	2018-06-08 16:27:33	40119	1528446453395	124
75	2	53269	0	7882	2018-06-08 16:27:33	40075	1528446453595	125
132	2	53269	0	14050	2018-06-08 16:27:33	40132	1528446453629	126
71	2	53269	0	13553	2018-06-08 16:27:33	40071	1528446453796	127
38	2	53269	0	11437	2018-06-08 16:27:33	40038	1528446453829	128
135	2	53269	0	11435	2018-06-08 16:27:33	40135	1528446453897	129
123	2	53269	0	11034	2018-06-08 16:27:34	40123	1528446454056	130
129	2	53269	0	11283	2018-06-08 16:27:34	40129	1528446454089	131
26	2	53269	0	9171	2018-06-08 16:27:34	40026	1528446454248	132
37	2	53269	0	10634	2018-06-08 16:27:34	40037	1528446454281	133
63	2	53269	0	12244	2018-06-08 16:27:34	40063	1528446454348	134
115	2	53269	0	10803	2018-06-08 16:27:34	40115	1528446454481	135
66	2	53269	0	10548	2018-06-08 16:27:34	40066	1528446454615	136
69	2	53269	0	14069	2018-06-08 16:27:34	40069	1528446454682	137
56	2	53269	0	11526	2018-06-08 16:27:34	40056	1528446454715	138
70	2	53269	0	15903	2018-06-08 16:27:34	40070	1528446454849	139
24	2	53269	0	7762	2018-06-08 16:27:34	40024	1528446454949	140
80	2	53269	0	15064	2018-06-08 16:27:34	40080	1528446454982	141
67	2	53269	0	10492	2018-06-08 16:27:35	40067	1528446455015	142
48	2	53269	0	14138	2018-06-08 16:27:35	40048	1528446455183	143
117	2	53269	0	10526	2018-06-08 16:27:35	40117	1528446455308	144
72	2	53269	0	11330	2018-06-08 16:27:35	40072	1528446455341	145
139	2	53269	0	12956	2018-06-08 16:27:35	40139	1528446455374	146
76	2	53269	0	3959	2018-06-08 16:27:35	40076	1528446455541	147
32	2	53269	0	3363	2018-06-08 16:27:35	40032	1528446455750	148
131	2	53269	0	11402	2018-06-08 16:27:35	40131	1528446455875	149
118	2	53269	0	10651	2018-06-08 16:27:36	40118	1528446456000	150
47	2	53269	0	11973	2018-06-08 16:27:36	40047	1528446456084	151
78	2	53269	0	10387	2018-06-08 16:27:36	40078	1528446456209	152
124	2	53269	0	13919	2018-06-08 16:27:36	40124	1528446456418	153
33	2	53269	0	11188	2018-06-08 16:27:36	40033	1528446456626	154
43	2	53269	0	10242	2018-06-08 16:27:36	40043	1528446456659	155
53	2	53269	0	3388	2018-06-08 16:27:36	40053	1528446456693	156
44	2	53269	0	11344	2018-06-08 16:27:36	40044	1528446456893	157
50	2	53269	0	10615	2018-06-08 16:27:37	40050	1528446457027	158
52	2	53269	0	4285	2018-06-08 16:27:37	40052	1528446457060	159
121	2	53269	0	14323	2018-06-08 16:27:37	40121	1528446457093	160
127	2	53269	0	6485	2018-06-08 16:27:37	40127	1528446457194	161
122	2	53269	0	10084	2018-06-08 16:27:37	40122	1528446457260	162
120	2	53269	0	12066	2018-06-08 16:27:37	40120	1528446457361	163
77	2	53269	0	10607	2018-06-08 16:27:37	40077	1528446457394	164
64	2	53269	0	11563	2018-06-08 16:27:37	40064	1528446457427	165
40	2	53269	0	10620	2018-06-08 16:27:37	40040	1528446457494	166
41	2	53269	0	10958	2018-06-08 16:27:37	40041	1528446457561	167
16	3	49173	0	19066	2018-06-08 16:28:31	40016	1528446511297	168
9	3	49173	0	13077	2018-06-08 16:28:31	40009	1528446511493	169
21	3	49173	0	19111	2018-06-08 16:28:31	40021	1528446511649	170
13	3	49173	0	18088	2018-06-08 16:28:31	40013	1528446511713	171
17	3	49173	0	18940	2018-06-08 16:28:31	40017	1528446511774	172
12	3	49173	0	19997	2018-06-08 16:28:31	40012	1528446511807	173
20	3	49173	0	17568	2018-06-08 16:28:31	40020	1528446511874	174
10	3	49173	0	19595	2018-06-08 16:28:31	40010	1528446511907	175
3	3	49175	0	17245	2018-06-08 16:28:31	40003	1528446511974	176
8	3	49173	0	13562	2018-06-08 16:28:32	40008	1528446512007	177
11	3	49173	0	17273	2018-06-08 16:28:32	40011	1528446512041	178
37	3	49173	0	15908	2018-06-08 16:28:32	40037	1528446512859	179
123	3	49173	0	14622	2018-06-08 16:28:33	40123	1528446513226	180
132	3	49173	0	18828	2018-06-08 16:28:33	40132	1528446513360	181
33	3	49173	0	14993	2018-06-08 16:28:33	40033	1528446513560	182
75	3	49173	0	10465	2018-06-08 16:28:33	40075	1528446513593	183
