nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
8	0	0	20416	2018-06-09 18:21:59	40008	1528539719691	1
12	0	0	20323	2018-06-09 18:21:59	40012	1528539719724	2
80	0	0	18714	2018-06-09 18:22:00	40080	1528539720082	3
17	0	0	20862	2018-06-09 18:22:00	40017	1528539720508	4
10	0	0	20349	2018-06-09 18:22:00	40010	1528539720608	5
20	0	0	21428	2018-06-09 18:22:00	40020	1528539720641	6
21	0	0	20880	2018-06-09 18:22:00	40021	1528539720775	7
64	0	0	20416	2018-06-09 18:22:01	40064	1528539721050	8
39	0	0	20416	2018-06-09 18:22:01	40039	1528539721083	9
56	0	0	19913	2018-06-09 18:22:01	40056	1528539721150	10
11	0	0	20992	2018-06-09 18:22:01	40011	1528539721184	11
67	0	0	19370	2018-06-09 18:22:01	40067	1528539721217	12
37	0	0	20432	2018-06-09 18:22:01	40037	1528539721251	13
9	0	0	21462	2018-06-09 18:22:01	40009	1528539721351	14
44	0	0	19990	2018-06-09 18:22:01	40044	1528539721388	15
123	0	0	19702	2018-06-09 18:22:01	40123	1528539721484	16
38	0	0	20459	2018-06-09 18:22:01	40038	1528539721584	17
40	0	0	19912	2018-06-09 18:22:01	40040	1528539721651	18
13	0	0	21050	2018-06-09 18:22:01	40013	1528539721684	19
41	0	0	19893	2018-06-09 18:22:01	40041	1528539721718	20
53	0	0	19966	2018-06-09 18:22:01	40053	1528539721910	21
33	0	0	20416	2018-06-09 18:22:01	40033	1528539721943	22
77	0	0	19830	2018-06-09 18:22:01	40077	1528539721977	23
43	0	0	19711	2018-06-09 18:22:02	40043	1528539722035	24
26	0	0	20939	2018-06-09 18:22:02	40026	1528539722068	25
52	0	0	19893	2018-06-09 18:22:02	40052	1528539722135	26
66	0	0	19934	2018-06-09 18:22:02	40066	1528539722169	27
47	0	0	20333	2018-06-09 18:22:02	40047	1528539722202	28
48	0	0	20346	2018-06-09 18:22:02	40048	1528539722269	29
32	0	0	20958	2018-06-09 18:22:02	40032	1528539722302	30
63	0	0	19893	2018-06-09 18:22:02	40063	1528539722337	31
50	0	0	19920	2018-06-09 18:22:02	40050	1528539722403	32
48	4608	0	24614	2018-06-09 18:22:05	40048	1528539725795	33
24	4608	0	25665	2018-06-09 18:22:06	40024	1528539726029	34
47	4608	0	24588	2018-06-09 18:22:06	40047	1528539726070	35
52	4608	0	24605	2018-06-09 18:22:06	40052	1528539726196	36
53	4608	0	24747	2018-06-09 18:22:06	40053	1528539726321	37
44	4608	0	24704	2018-06-09 18:22:06	40044	1528539726446	38
77	4608	0	24797	2018-06-09 18:22:06	40077	1528539726696	39
41	4608	0	24640	2018-06-09 18:22:06	40041	1528539726730	40
40	4608	0	24626	2018-06-09 18:22:06	40040	1528539726763	41
43	4608	0	25003	2018-06-09 18:22:06	40043	1528539726830	42
8	4608	0	27813	2018-06-09 18:22:07	40008	1528539727130	43
38	4608	0	25746	2018-06-09 18:22:07	40038	1528539727298	44
10	4608	0	27681	2018-06-09 18:22:07	40010	1528539727431	45
50	4608	0	24845	2018-06-09 18:22:07	40050	1528539727531	46
139	4608	0	25696	2018-06-09 18:22:07	40139	1528539727665	47
80	4608	0	26227	2018-06-09 18:22:07	40080	1528539727698	48
135	4608	0	26222	2018-06-09 18:22:07	40135	1528539727731	49
132	4608	0	26270	2018-06-09 18:22:07	40132	1528539727765	50
66	4608	0	25210	2018-06-09 18:22:07	40066	1528539727798	51
17	4608	0	28349	2018-06-09 18:22:07	40017	1528539727832	52
123	4608	0	26175	2018-06-09 18:22:07	40123	1528539727898	53
118	4608	0	26248	2018-06-09 18:22:07	40118	1528539727998	54
117	4608	0	26277	2018-06-09 18:22:08	40117	1528539728032	55
131	4608	0	26299	2018-06-09 18:22:08	40131	1528539728065	56
