nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	parent_ETD	local_ETD	delta_ETD	long_link_sender	MPD	shortcut_sender	tree_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
72	0	80	11	49326	11	49426	5	12	7	0	327	0	1	2018-07-22 20:42:42	40072	1532263362351	24
52	0	40	11	50176	11	51095	24	33	9	0	273	0	0	2018-07-22 20:42:42	40052	1532263362576	25
33	0	13	11	49928	11	51445	12	19	7	0	209	0	0	2018-07-22 20:42:42	40033	1532263362643	26
26	0	13	11	49853	11	51404	12	19	7	0	168	0	0	2018-07-22 20:42:42	40026	1532263362693	27
48	0	40	11	50790	11	51167	24	30	6	0	345	0	0	2018-07-22 20:42:42	40048	1532263362726	28
50	0	43	11	50011	11	50001	24	24	65535	0	31	1	0	2018-07-22 20:42:42	40050	1532263362760	29
41	0	43	11	50334	11	50319	24	25	1	0	349	0	1	2018-07-22 20:42:42	40041	1532263362827	30
66	0	64	11	49755	11	50406	14	19	5	0	392	0	0	2018-07-22 20:42:42	40066	1532263362960	31
64	0	8	11	50014	11	51464	9	14	5	0	335	0	1	2018-07-22 20:42:43	40064	1532263363027	32
77	0	43	11	50386	11	50286	24	29	5	0	316	0	0	2018-07-22 20:42:43	40077	1532263363060	33
44	0	43	11	51002	11	50403	24	29	5	0	433	0	0	2018-07-22 20:42:43	40044	1532263363127	34
9	0	8	11	51863	11	51558	9	14	5	0	429	0	0	2018-07-22 20:42:43	40009	1532263363227	35
17	0	80	11	51845	11	49623	5	12	7	0	524	0	0	2018-07-22 20:42:43	40017	1532263363294	36
24	0	41	11	52023	11	50581	25	34	9	0	247	0	0	2018-07-22 20:42:43	40024	1532263363327	37
47	0	43	11	50243	11	50262	24	29	5	0	292	0	0	2018-07-22 20:42:43	40047	1532263363361	38
78	0	72	11	49304	11	49346	12	17	5	0	20	1	0	2018-07-22 20:42:43	40078	1532263363528	39
63	0	64	11	50464	11	50455	14	19	5	0	441	0	1	2018-07-22 20:42:43	40063	1532263363594	40
32	0	41	11	51359	11	50675	25	34	9	0	341	0	0	2018-07-22 20:42:43	40032	1532263363878	41
11	1	3	12	6373	12	6435	0	9	9	0	50	1	0	2018-07-22 20:43:01	40011	1532263381198	42
8	1	3	12	6058	12	6454	0	9	9	0	69	0	1	2018-07-22 20:43:01	40008	1532263381228	43
80	1	3	12	4077	12	6491	0	5	5	0	106	1	1	2018-07-22 20:43:01	40080	1532263381262	44
17	1	80	12	6355	12	4133	5	12	7	0	56	1	0	2018-07-22 20:43:01	40017	1532263381328	45
16	1	3	12	6208	12	6524	0	9	9	0	139	0	0	2018-07-22 20:43:01	40016	1532263381362	46
20	1	3	12	6377	12	6575	0	6	6	0	190	0	0	2018-07-22 20:43:01	40020	1532263381429	47
13	1	8	12	6183	12	6139	9	12	3	0	80	0	1	2018-07-22 20:43:01	40013	1532263381462	48
21	1	4	12	6775	12	6685	5	10	5	0	39	1	0	2018-07-22 20:43:01	40021	1532263381612	49
26	1	13	12	4933	12	6484	12	19	7	0	301	0	0	2018-07-22 20:43:01	40026	1532263381646	50
9	1	8	12	6377	12	6072	9	14	5	0	13	1	0	2018-07-22 20:43:01	40009	1532263381679	51
67	1	8	12	4467	12	6533	9	14	5	0	474	0	0	2018-07-22 20:43:01	40067	1532263381746	52
37	1	13	12	4903	12	6462	12	12	65535	0	279	0	1	2018-07-22 20:43:01	40037	1532263381796	53
72	1	80	12	4378	12	4478	5	12	7	0	401	0	1	2018-07-22 20:43:01	40072	1532263381829	54
64	1	8	12	5019	12	6469	9	14	5	0	410	0	1	2018-07-22 20:43:01	40064	1532263381930	55
70	1	64	12	4407	12	5101	14	12	65535	0	82	1	1	2018-07-22 20:43:01	40070	1532263381971	56
12	1	80	12	6494	12	4287	5	5	65535	0	210	0	0	2018-07-22 20:43:02	40012	1532263382038	57
69	1	70	12	4686	12	4694	12	18	6	0	287	0	1	2018-07-22 20:43:02	40069	1532263382071	58
78	1	70	12	4774	12	4785	12	17	5	0	378	0	0	2018-07-22 20:43:02	40078	1532263382105	59
71	1	70	12	4784	12	4813	12	21	9	0	406	0	0	2018-07-22 20:43:02	40071	1532263382347	60
50	1	70	12	4700	12	4752	12	24	12	1	345	0	0	2018-07-22 20:43:02	40050	1532263382388	61
56	1	37	12	4650	12	5341	12	19	7	0	437	0	0	2018-07-22 20:43:02	40056	1532263382430	62
38	1	37	12	5447	12	5424	12	17	5	0	520	0	0	2018-07-22 20:43:02	40038	1532263382514	63
47	1	40	12	5161	12	6125	24	29	5	0	340	0	0	2018-07-22 20:43:02	40047	1532263382555	64
77	1	43	12	5337	12	5237	24	29	5	0	111	0	0	2018-07-22 20:43:02	40077	1532263382639	65
53	1	40	12	5454	12	5830	24	31	7	0	45	1	0	2018-07-22 20:43:02	40053	1532263382722	66
10	1	80	12	6737	12	4453	5	9	4	0	376	0	0	2018-07-22 20:43:02	40010	1532263382806	67
32	1	41	12	6165	12	5482	25	34	9	0	528	0	0	2018-07-22 20:43:02	40032	1532263382856	68
40	1	63	12	5784	12	5597	19	24	5	0	102	0	1	2018-07-22 20:43:02	40040	1532263382939	69
48	1	40	12	5708	12	6085	24	30	6	0	300	0	0	2018-07-22 20:43:02	40048	1532263382981	70
44	1	41	12	5913	12	5323	25	29	4	0	369	0	0	2018-07-22 20:43:03	40044	1532263383123	71
24	1	41	12	6451	12	5009	25	34	9	0	55	1	0	2018-07-22 20:43:03	40024	1532263383164	72
43	1	41	12	5126	12	5127	25	24	65535	0	173	0	1	2018-07-22 20:43:03	40043	1532263383198	73
33	1	37	12	5098	12	5049	12	19	7	0	145	0	0	2018-07-22 20:43:03	40033	1532263383333	74
63	1	64	12	5494	12	5485	14	19	5	0	466	0	1	2018-07-22 20:43:03	40063	1532263383633	75
39	1	37	12	5088	12	5063	12	17	5	0	159	0	0	2018-07-22 20:43:03	40039	1532263383700	76
41	1	40	12	4954	12	5884	24	25	1	0	99	0	1	2018-07-22 20:43:03	40041	1532263383733	77
52	1	41	12	4987	12	4969	25	33	8	0	15	1	0	2018-07-22 20:43:03	40052	1532263383800	78
4	1	3	12	6646	12	6735	0	5	5	0	350	0	1	2018-07-22 20:43:03	40004	1532263383836	79
66	1	64	12	4748	12	5399	14	19	5	0	380	0	0	2018-07-22 20:43:04	40066	1532263384184	80
8	2	3	12	26546	12	26942	0	9	9	0	77	1	1	2018-07-22 20:43:21	40008	1532263401226	81
16	2	3	12	26682	12	26998	0	9	9	0	133	1	0	2018-07-22 20:43:21	40016	1532263401278	82
80	2	3	12	24594	12	27008	0	5	5	0	143	0	1	2018-07-22 20:43:21	40080	1532263401309	83
67	2	8	12	24525	12	26591	9	14	5	0	44	1	0	2018-07-22 20:43:21	40067	1532263401343	84
21	2	3	12	26992	12	26998	0	10	10	0	133	1	0	2018-07-22 20:43:21	40021	1532263401376	85
13	2	3	12	26763	12	27122	0	12	12	1	257	0	1	2018-07-22 20:43:21	40013	1532263401410	86
26	2	13	12	25241	12	26792	12	19	7	0	29	1	0	2018-07-22 20:43:21	40026	1532263401443	87
9	2	8	12	27045	12	26740	9	14	5	0	193	1	0	2018-07-22 20:43:21	40009	1532263401510	88
12	2	3	12	26932	12	27147	0	5	5	0	282	0	0	2018-07-22 20:43:21	40012	1532263401543	89
20	2	3	12	26824	12	27022	0	6	6	0	157	0	0	2018-07-22 20:43:21	40020	1532263401577	90
70	2	80	12	24667	12	24798	5	12	7	0	204	0	1	2018-07-22 20:43:21	40070	1532263401710	91
39	2	13	12	25529	12	27069	12	17	5	0	306	0	0	2018-07-22 20:43:21	40039	1532263401844	92
38	2	37	12	25637	12	25614	12	17	5	0	63	0	0	2018-07-22 20:43:21	40038	1532263401911	93
10	2	80	12	27057	12	24773	5	9	4	0	179	0	0	2018-07-22 20:43:21	40010	1532263401961	94
56	2	37	12	25080	12	25771	12	19	7	0	220	0	0	2018-07-22 20:43:21	40056	1532263401994	95
41	2	63	12	25096	12	25845	19	25	6	0	27	1	1	2018-07-22 20:43:22	40041	1532263402028	96
50	2	41	12	25146	12	25145	25	24	65535	0	49	0	0	2018-07-22 20:43:22	40050	1532263402061	97
53	2	43	12	25913	12	25344	24	31	7	0	63	1	0	2018-07-22 20:43:22	40053	1532263402245	98
4	2	80	12	27310	12	24978	5	5	65535	0	384	0	1	2018-07-22 20:43:22	40004	1532263402278	99
11	2	3	12	27231	12	27293	0	9	9	0	428	0	0	2018-07-22 20:43:22	40011	1532263402311	100
37	2	4	12	25551	12	27379	5	12	7	0	68	1	1	2018-07-22 20:43:22	40037	1532263402412	101
52	2	41	12	25271	12	25253	25	33	8	0	157	0	0	2018-07-22 20:43:22	40052	1532263402445	102
71	2	69	12	25103	12	25118	18	21	3	0	100	1	0	2018-07-22 20:43:22	40071	1532263402478	103
66	2	64	12	25222	12	25873	14	19	5	0	367	0	0	2018-07-22 20:43:22	40066	1532263402512	104
64	2	8	12	25506	12	26956	9	14	5	0	409	0	1	2018-07-22 20:43:22	40064	1532263402545	105
40	2	43	12	26239	12	25281	24	24	65535	0	65535	0	1	2018-07-22 20:43:22	40040	1532263402578	106
69	2	70	12	25017	12	25025	12	18	6	0	358	0	1	2018-07-22 20:43:22	40069	1532263402645	107
72	2	80	12	24914	12	25014	5	12	7	0	420	0	1	2018-07-22 20:43:22	40072	1532263402745	108
44	2	41	12	25843	12	25253	25	29	4	0	157	0	0	2018-07-22 20:43:22	40044	1532263402779	109
33	2	37	12	25848	12	25800	12	19	7	0	249	0	0	2018-07-22 20:43:22	40033	1532263402854	110
77	2	63	12	25314	12	25978	19	29	10	0	160	0	0	2018-07-22 20:43:22	40077	1532263402937	111
43	2	41	12	25280	12	25282	25	24	65535	0	186	0	1	2018-07-22 20:43:23	40043	1532263403021	112
17	2	80	12	27363	12	25141	5	12	7	0	547	0	0	2018-07-22 20:43:23	40017	1532263403146	113
75	2	69	12	25682	12	25118	18	23	5	0	100	1	0	2018-07-22 20:43:23	40075	1532263403321	114
78	2	70	12	24700	12	24711	12	17	5	0	44	1	0	2018-07-22 20:43:23	40078	1532263403549	115
48	2	43	12	26178	12	25610	24	30	6	0	329	0	0	2018-07-22 20:43:23	40048	1532263403588	116
63	2	70	12	25818	12	25108	12	19	7	0	441	0	1	2018-07-22 20:43:23	40063	1532263403780	117
47	2	41	12	25687	12	25715	25	29	4	0	619	0	0	2018-07-22 20:43:23	40047	1532263403813	118
24	2	41	12	26978	12	25537	25	34	9	0	441	0	0	2018-07-22 20:43:23	40024	1532263403980	119
32	2	41	12	25927	12	25244	25	34	9	0	148	1	0	2018-07-22 20:43:24	40032	1532263404081	120
20	3	4	12	47298	12	47394	5	6	1	0	65535	0	0	2018-07-22 20:43:41	40020	1532263421318	121
10	3	3	12	47381	12	47518	0	9	9	0	172	0	0	2018-07-22 20:43:41	40010	1532263421350	122
37	3	4	12	45658	12	47486	5	12	7	0	92	1	1	2018-07-22 20:43:41	40037	1532263421417	123
9	3	13	12	47498	12	47223	12	14	2	0	65535	0	0	2018-07-22 20:43:41	40009	1532263421450	124
80	3	3	12	45121	12	47535	0	5	5	0	189	0	1	2018-07-22 20:43:41	40080	1532263421484	125
38	3	37	12	45763	12	45740	12	17	5	0	81	1	0	2018-07-22 20:43:41	40038	1532263421517	126
8	3	13	12	47340	12	47370	12	9	65535	0	147	0	1	2018-07-22 20:43:41	40008	1532263421550	127
21	3	3	12	47442	12	47448	0	10	10	0	102	1	0	2018-07-22 20:43:41	40021	1532263421584	128
78	3	70	12	45254	12	45265	12	17	5	0	19	1	0	2018-07-22 20:43:41	40078	1532263421659	129
13	3	4	12	47223	12	47486	5	12	7	0	92	1	1	2018-07-22 20:43:41	40013	1532263421726	130
16	3	3	12	47236	12	47552	0	9	9	0	206	0	0	2018-07-22 20:43:41	40016	1532263421759	131
69	3	70	12	45463	12	45470	12	18	6	0	224	0	1	2018-07-22 20:43:41	40069	1532263421826	132
63	3	64	12	46192	12	46182	14	19	5	0	96	0	1	2018-07-22 20:43:41	40063	1532263421859	133
56	3	37	12	45454	12	46145	12	19	7	0	486	0	0	2018-07-22 20:43:41	40056	1532263421893	134
50	3	43	12	45491	12	45481	24	24	65535	0	26	1	0	2018-07-22 20:43:41	40050	1532263421926	135
52	3	43	12	45654	12	45627	24	33	9	0	172	0	0	2018-07-22 20:43:42	40052	1532263422060	136
75	3	69	12	46057	12	45493	18	23	5	0	30	0	0	2018-07-22 20:43:42	40075	1532263422093	137
17	3	80	12	47832	12	45610	5	12	7	0	489	0	0	2018-07-22 20:43:42	40017	1532263422193	138
67	3	64	12	45492	12	46101	14	14	65535	0	15	1	0	2018-07-22 20:43:42	40067	1532263422310	139
66	3	63	12	45729	12	46383	19	19	65535	0	191	0	0	2018-07-22 20:43:42	40066	1532263422343	140
71	3	70	12	45422	12	45452	12	21	9	0	206	0	0	2018-07-22 20:43:42	40071	1532263422377	141
39	3	37	12	45968	12	45943	12	17	5	0	284	0	0	2018-07-22 20:43:42	40039	1532263422410	142
48	3	40	12	46485	12	46862	24	30	6	0	312	0	0	2018-07-22 20:43:42	40048	1532263422444	143
47	3	41	12	45919	12	45947	25	29	4	0	54	0	0	2018-07-22 20:43:42	40047	1532263422477	144
72	3	70	12	45398	12	45360	12	12	65535	0	114	0	1	2018-07-22 20:43:42	40072	1532263422527	145
26	3	37	12	45997	12	45984	12	19	7	0	325	0	0	2018-07-22 20:43:42	40026	1532263422560	146
32	3	41	12	46835	12	46153	25	34	9	0	260	0	0	2018-07-22 20:43:42	40032	1532263422627	147
70	3	80	12	45246	12	45377	5	12	7	0	256	0	1	2018-07-22 20:43:42	40070	1532263422661	148
41	3	43	12	45893	12	45877	24	25	1	0	422	0	1	2018-07-22 20:43:42	40041	1532263422761	149
24	3	41	12	47820	12	46379	25	34	9	0	486	0	0	2018-07-22 20:43:42	40024	1532263422827	150
12	3	4	12	47388	12	47507	5	5	65535	0	113	1	0	2018-07-22 20:43:42	40012	1532263422928	151
43	3	63	12	45455	12	46213	19	24	5	0	21	1	1	2018-07-22 20:43:43	40043	1532263423011	152
77	3	63	12	45856	12	46521	19	29	10	0	329	0	0	2018-07-22 20:43:43	40077	1532263423053	153
33	3	37	12	46054	12	46006	12	19	7	0	347	0	0	2018-07-22 20:43:43	40033	1532263423095	154
4	3	3	12	47394	12	47483	0	5	5	0	137	0	1	2018-07-22 20:43:43	40004	1532263423345	155
64	3	8	12	46086	12	47536	9	14	5	0	196	0	1	2018-07-22 20:43:43	40064	1532263423428	156
40	3	43	12	46550	12	45598	24	24	65535	0	143	0	1	2018-07-22 20:43:43	40040	1532263423512	157
11	3	13	12	47573	12	47269	12	9	65535	0	46	1	0	2018-07-22 20:43:43	40011	1532263423864	158
44	3	40	12	46282	12	46628	24	29	5	0	78	1	0	2018-07-22 20:43:43	40044	1532263423929	159
10	4	3	13	2199	13	2336	0	9	9	0	47	1	0	2018-07-22 20:44:01	40010	1532263441195	160
20	4	3	13	2203	13	2401	0	6	6	0	112	1	0	2018-07-22 20:44:01	40020	1532263441262	161
21	4	3	13	2445	13	2451	0	10	10	0	162	1	0	2018-07-22 20:44:01	40021	1532263441329	162
11	4	3	13	2389	13	2451	0	9	9	0	162	1	0	2018-07-22 20:44:01	40011	1532263441413	163
80	4	3	13	108	13	2522	0	5	5	0	233	0	1	2018-07-22 20:44:01	40080	1532263441480	164
12	4	3	13	2300	13	2515	0	5	5	0	226	1	0	2018-07-22 20:44:01	40012	1532263441547	165
4	4	80	13	2533	13	201	5	5	65535	0	93	1	1	2018-07-22 20:44:01	40004	1532263441580	166
37	4	4	13	713	13	2534	5	12	7	0	65535	0	1	2018-07-22 20:44:01	40037	1532263441630	167
33	4	13	13	811	13	2328	12	19	7	0	51	0	0	2018-07-22 20:44:01	40033	1532263441663	168
8	4	13	13	2267	13	2297	12	9	65535	0	20	1	1	2018-07-22 20:44:01	40008	1532263441697	169
39	4	37	13	874	13	849	12	17	5	0	136	1	0	2018-07-22 20:44:01	40039	1532263441730	170
72	4	70	13	382	13	345	12	12	65535	0	108	1	1	2018-07-22 20:44:01	40072	1532263441765	171
70	4	80	13	237	13	368	5	12	7	0	260	0	1	2018-07-22 20:44:01	40070	1532263441798	172
17	4	4	13	2737	13	2841	5	12	7	0	307	0	0	2018-07-22 20:44:01	40017	1532263441865	173
69	4	70	13	363	13	370	12	18	6	0	133	0	1	2018-07-22 20:44:01	40069	1532263441898	174
24	4	37	13	1917	13	1159	12	34	22	1	446	0	0	2018-07-22 20:44:01	40024	1532263441965	175
67	4	64	13	497	13	1106	14	14	65535	0	67	0	0	2018-07-22 20:44:02	40067	1532263442032	176
43	4	63	13	596	13	1354	19	24	5	0	325	0	1	2018-07-22 20:44:02	40043	1532263442065	177
66	4	63	13	714	13	1368	19	19	65535	0	339	0	0	2018-07-22 20:44:02	40066	1532263442098	178
78	4	72	13	702	13	744	12	17	5	0	362	0	0	2018-07-22 20:44:02	40078	1532263442132	179
41	4	43	13	702	13	686	24	25	1	0	90	1	1	2018-07-22 20:44:02	40041	1532263442165	180
40	4	41	13	1702	13	759	25	24	65535	0	57	1	1	2018-07-22 20:44:02	40040	1532263442232	181
50	4	43	13	802	13	792	24	24	65535	0	196	0	0	2018-07-22 20:44:02	40050	1532263442265	182
75	4	69	13	1429	13	866	18	23	5	0	503	0	0	2018-07-22 20:44:02	40075	1532263442299	183
9	4	13	13	2675	13	2406	12	14	2	0	129	1	0	2018-07-22 20:44:02	40009	1532263442332	184
13	4	4	13	2277	13	2534	5	12	7	0	65535	0	1	2018-07-22 20:44:02	40013	1532263442366	185
32	4	41	13	1616	13	934	25	34	9	0	232	0	0	2018-07-22 20:44:02	40032	1532263442399	186
56	4	37	13	374	13	1066	12	19	7	0	353	0	0	2018-07-22 20:44:02	40056	1532263442466	187
53	4	40	13	1626	13	2003	24	31	7	0	301	0	0	2018-07-22 20:44:02	40053	1532263442533	188
48	4	41	13	1615	13	1057	25	30	5	0	355	0	0	2018-07-22 20:44:02	40048	1532263442566	189
77	4	43	13	1282	13	1182	24	29	5	0	586	0	0	2018-07-22 20:44:02	40077	1532263442683	190
71	4	70	13	214	13	238	12	21	9	0	1	0	0	2018-07-22 20:44:03	40071	1532263443000	191
38	4	37	13	1089	13	1066	12	17	5	0	353	0	0	2018-07-22 20:44:03	40038	1532263443033	192
26	4	13	13	1295	13	2846	12	19	7	0	569	0	0	2018-07-22 20:44:03	40026	1532263443167	193
44	4	41	13	1788	13	1199	25	29	4	0	497	0	0	2018-07-22 20:44:03	40044	1532263443367	194
64	4	63	13	1039	13	1029	19	14	65535	0	65535	0	1	2018-07-22 20:44:03	40064	1532263443434	195
63	4	70	13	1028	13	319	12	19	7	0	82	0	1	2018-07-22 20:44:03	40063	1532263443501	196
47	4	40	13	1025	13	1989	24	29	5	0	287	0	0	2018-07-22 20:44:03	40047	1532263443801	197
16	4	4	13	2664	13	2884	5	9	4	0	350	0	0	2018-07-22 20:44:03	40016	1532263443868	198
52	4	43	13	1132	13	1104	24	33	9	0	508	0	0	2018-07-22 20:44:04	40052	1532263444035	199
11	5	3	13	22744	13	22806	0	9	9	0	37	1	0	2018-07-22 20:44:21	40011	1532263461187	200
20	5	3	13	22641	13	22839	0	6	6	0	70	1	0	2018-07-22 20:44:21	40020	1532263461252	201
4	5	3	13	22785	13	22874	0	5	5	0	105	0	1	2018-07-22 20:44:21	40004	1532263461286	202
16	5	4	13	22578	13	22798	5	9	4	0	13	1	0	2018-07-22 20:44:21	40016	1532263461319	203
12	5	3	13	22747	13	22962	0	5	5	0	193	0	0	2018-07-22 20:44:21	40012	1532263461352	204
80	5	4	13	20614	13	22932	5	5	65535	0	147	0	1	2018-07-22 20:44:21	40080	1532263461419	205
8	5	3	13	22726	13	23122	0	9	9	0	353	0	1	2018-07-22 20:44:21	40008	1532263461519	206
13	5	4	13	22726	13	22989	5	12	7	0	204	1	1	2018-07-22 20:44:21	40013	1532263461553	207
70	5	80	13	20625	13	20755	5	12	7	0	141	0	1	2018-07-22 20:44:21	40070	1532263461586	208
26	5	13	13	21312	13	22863	12	19	7	0	137	1	0	2018-07-22 20:44:21	40026	1532263461620	209
9	5	13	13	23165	13	22896	12	14	2	0	170	0	0	2018-07-22 20:44:21	40009	1532263461653	210
39	5	37	13	21394	13	21369	12	17	5	0	54	1	0	2018-07-22 20:44:21	40039	1532263461686	211
10	5	80	13	23213	13	20929	5	9	4	0	315	0	0	2018-07-22 20:44:21	40010	1532263461720	212
37	5	13	13	21314	13	22871	12	12	65535	0	145	1	1	2018-07-22 20:44:21	40037	1532263461770	213
72	5	70	13	20875	13	20839	12	12	65535	0	214	0	1	2018-07-22 20:44:21	40072	1532263461904	214
33	5	37	13	21595	13	21548	12	19	7	0	233	0	0	2018-07-22 20:44:21	40033	1532263461937	215
63	5	70	13	21645	13	20936	12	19	7	0	311	0	1	2018-07-22 20:44:22	40063	1532263462020	216
67	5	64	13	21003	13	21611	14	14	65535	0	101	1	0	2018-07-22 20:44:22	40067	1532263462087	217
50	5	63	13	21112	13	21867	19	24	5	0	222	1	0	2018-07-22 20:44:22	40050	1532263462120	218
78	5	72	13	21195	13	21237	12	17	5	0	361	0	0	2018-07-22 20:44:22	40078	1532263462154	219
66	5	63	13	21219	13	21873	19	19	65535	0	228	0	0	2018-07-22 20:44:22	40066	1532263462187	220
56	5	37	13	20996	13	21688	12	19	7	0	373	0	0	2018-07-22 20:44:22	40056	1532263462221	221
21	5	37	13	23267	13	21343	12	10	65535	0	28	1	0	2018-07-22 20:44:22	40021	1532263462354	222
41	5	43	13	21402	13	21385	24	25	1	0	93	1	1	2018-07-22 20:44:22	40041	1532263462388	223
69	5	70	13	20740	13	20747	12	18	6	0	122	1	1	2018-07-22 20:44:22	40069	1532263462488	224
47	5	40	13	21519	13	22483	24	29	5	0	267	0	0	2018-07-22 20:44:22	40047	1532263462521	225
44	5	43	13	22299	13	21701	24	29	5	0	409	0	0	2018-07-22 20:44:22	40044	1532263462688	226
71	5	69	13	21117	13	21134	18	21	3	0	394	0	0	2018-07-22 20:44:22	40071	1532263462788	227
40	5	63	13	22216	13	22029	19	24	5	0	384	0	1	2018-07-22 20:44:22	40040	1532263462823	228
38	5	37	13	21582	13	21559	12	17	5	0	244	0	0	2018-07-22 20:44:22	40038	1532263462856	229
75	5	69	13	21746	13	21183	18	23	5	0	443	0	0	2018-07-22 20:44:22	40075	1532263462890	230
32	5	41	13	22484	13	21803	25	34	9	0	401	0	0	2018-07-22 20:44:22	40032	1532263462923	231
24	5	41	13	23014	13	21574	25	34	9	0	172	1	0	2018-07-22 20:44:22	40024	1532263462957	232
64	5	70	13	21510	13	20804	12	14	2	0	179	0	1	2018-07-22 20:44:22	40064	1532263462990	233
17	5	80	13	23204	13	20982	5	12	7	0	368	0	0	2018-07-22 20:44:23	40017	1532263463040	234
43	5	63	13	21292	13	22050	19	24	5	0	405	0	1	2018-07-22 20:44:23	40043	1532263463107	235
52	5	41	13	21503	13	21485	25	33	8	0	83	0	0	2018-07-22 20:44:23	40052	1532263463290	236
77	5	40	13	21787	13	22632	24	29	5	0	416	0	0	2018-07-22 20:44:23	40077	1532263463491	237
48	5	43	13	22137	13	21570	24	30	6	0	278	0	0	2018-07-22 20:44:23	40048	1532263463824	238
53	5	40	13	22033	13	22410	24	31	7	0	194	1	0	2018-07-22 20:44:23	40053	1532263463891	239
12	6	3	13	43183	13	43398	0	5	5	0	148	0	0	2018-07-22 20:44:41	40012	1532263481295	240
4	6	3	13	43394	13	43483	0	5	5	0	233	1	1	2018-07-22 20:44:41	40004	1532263481409	241
21	6	3	13	43412	13	43418	0	10	10	0	168	0	0	2018-07-22 20:44:41	40021	1532263481443	242
13	6	3	13	43218	13	43578	0	12	12	1	328	0	1	2018-07-22 20:44:41	40013	1532263481476	243
80	6	3	13	41163	13	43578	0	5	5	0	328	0	1	2018-07-22 20:44:41	40080	1532263481543	244
69	6	70	13	41094	13	41101	12	18	6	0	53	1	1	2018-07-22 20:44:41	40069	1532263481576	245
63	6	70	13	41848	13	41139	12	19	7	0	91	0	1	2018-07-22 20:44:41	40063	1532263481610	246
77	6	40	13	41225	13	42063	24	29	5	0	65535	0	0	2018-07-22 20:44:41	40077	1532263481643	247
37	6	4	13	41855	13	43682	5	12	7	0	288	0	1	2018-07-22 20:44:41	40037	1532263481676	248
41	6	40	13	41211	13	42139	24	25	1	0	76	1	1	2018-07-22 20:44:41	40041	1532263481710	249
38	6	37	13	41935	13	41913	12	17	5	0	57	1	0	2018-07-22 20:44:41	40038	1532263481743	250
16	6	3	13	43565	13	43881	0	9	9	0	631	0	0	2018-07-22 20:44:41	40016	1532263481777	251
17	6	80	13	43723	13	41501	5	12	7	0	337	0	0	2018-07-22 20:44:41	40017	1532263481810	252
47	6	40	13	41292	13	42256	24	29	5	0	193	0	0	2018-07-22 20:44:41	40047	1532263481843	253
72	6	70	13	41466	13	41430	12	12	65535	0	382	0	1	2018-07-22 20:44:41	40072	1532263481877	254
