id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	23	0	3	14	7	1	2018-07-22 20:40:41	40003	1532263241137	1
4	31	23	3	12	4	1	2018-07-22 20:41:00	40004	1532263260223	2
8	25	23	3	10	3	1	2018-07-22 20:41:00	40008	1532263260505	3
16	111	23	3	11	0	0	2018-07-22 20:41:01	40016	1532263261433	4
63	31	81	64	12	4	1	2018-07-22 20:41:01	40063	1532263261906	5
72	100	60	80	10	1	1	2018-07-22 20:41:03	40072	1532263263589	6
17	1000	54	4	10	0	0	2018-07-22 20:41:04	40017	1532263264313	7
80	37	23	3	11	2	1	2018-07-22 20:41:04	40080	1532263264492	8
10	100	23	3	10	0	0	2018-07-22 20:41:09	40010	1532263269258	9
66	111	81	64	11	0	0	2018-07-22 20:41:09	40066	1532263269558	10
70	47	60	80	14	2	1	2018-07-22 20:41:09	40070	1532263269619	11
64	33	48	8	10	2	1	2018-07-22 20:41:10	40064	1532263270917	12
12	100	23	3	10	0	0	2018-07-22 20:41:11	40012	1532263271325	13
20	100	23	3	10	0	0	2018-07-22 20:41:12	40020	1532263272313	14
44	50	135	43	10	0	0	2018-07-22 20:41:14	40044	1532263274090	15
11	111	23	3	11	0	0	2018-07-22 20:41:16	40011	1532263276166	16
50	35	112	63	14	0	0	2018-07-22 20:41:21	40050	1532263281670	17
39	100	89	37	10	0	0	2018-07-22 20:41:22	40039	1532263282974	18
47	1000	137	40	10	0	0	2018-07-22 20:41:23	40047	1532263283695	19
24	1000	140	41	12	0	0	2018-07-22 20:41:24	40024	1532263284249	20
40	25	112	63	10	3	1	2018-07-22 20:41:24	40040	1532263284766	21
32	1000	140	41	14	0	0	2018-07-22 20:41:24	40032	1532263284982	22
52	62	135	43	12	0	0	2018-07-22 20:41:25	40052	1532263285665	23
9	50	48	8	10	0	0	2018-07-22 20:41:26	40009	1532263286186	24
13	62	54	4	12	1	1	2018-07-22 20:41:27	40013	1532263287466	25
56	125	89	37	12	0	0	2018-07-22 20:41:28	40056	1532263288691	26
48	1000	137	40	10	0	0	2018-07-22 20:41:29	40048	1532263289119	27
26	1000	89	37	12	0	0	2018-07-22 20:41:29	40026	1532263289988	28
69	100	107	70	10	1	1	2018-07-22 20:41:30	40069	1532263290624	29
53	1000	137	40	12	0	0	2018-07-22 20:41:31	40053	1532263291111	30
37	35	54	4	14	4	1	2018-07-22 20:41:32	40037	1532263292988	31
43	23	112	63	14	3	1	2018-07-22 20:41:34	40043	1532263294654	32
67	1000	48	8	10	0	0	2018-07-22 20:41:35	40067	1532263295524	33
41	28	112	63	14	1	1	2018-07-22 20:41:36	40041	1532263296670	34
21	1000	54	4	14	0	0	2018-07-22 20:41:37	40021	1532263297106	35
77	100	135	43	10	0	0	2018-07-22 20:41:40	40077	1532263300586	36
71	100	107	70	10	0	0	2018-07-22 20:41:40	40071	1532263300646	37
38	47	89	37	14	0	0	2018-07-22 20:41:40	40038	1532263300983	38
78	1000	160	72	0	0	0	2018-07-22 20:41:42	40078	1532263302644	39
33	142	116	13	14	0	0	2018-07-22 20:41:48	40033	1532263308960	40
75	1000	207	69	0	0	0	2018-07-22 20:42:03	40075	1532263323065	41
