id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	20	0	3	12	9	1	2018-07-19 22:58:31	40003	1532012311254	1
8	25	20	3	10	3	1	2018-07-19 22:58:35	40008	1532012315350	2
11	100	20	3	10	1	1	2018-07-19 22:58:36	40011	1532012316218	3
16	111	20	3	11	0	0	2018-07-19 22:58:36	40016	1532012316334	4
80	50	20	3	10	2	1	2018-07-19 22:58:39	40080	1532012319354	5
17	1000	20	3	11	0	0	2018-07-19 22:58:39	40017	1532012319419	6
64	41	45	8	12	2	1	2018-07-19 22:58:40	40064	1532012320699	7
10	100	20	3	10	0	0	2018-07-19 22:58:41	40010	1532012321022	8
66	100	86	64	10	0	0	2018-07-19 22:58:44	40066	1532012324676	9
12	111	20	3	11	0	0	2018-07-19 22:58:46	40012	1532012326390	10
4	41	20	3	12	0	0	2018-07-19 22:58:46	40004	1532012326436	11
47	50	138	50	10	0	0	2018-07-19 22:58:46	40047	1532012326759	12
20	1000	20	3	10	0	0	2018-07-19 22:58:47	40020	1532012327382	13
44	1000	138	50	11	0	0	2018-07-19 22:58:49	40044	1532012329748	14
21	55	20	3	11	0	0	2018-07-19 22:58:50	40021	1532012330330	15
63	41	86	64	12	3	1	2018-07-19 22:58:53	40063	1532012333505	16
70	62	70	80	12	3	1	2018-07-19 22:58:55	40070	1532012335724	17
50	16	122	39	10	4	1	2018-07-19 22:58:57	40050	1532012337745	18
39	27	95	9	11	3	1	2018-07-19 22:58:57	40039	1532012337903	19
24	125	147	41	12	0	0	2018-07-19 22:58:59	40024	1532012339501	20
9	50	45	8	10	1	1	2018-07-19 22:59:00	40009	1532012340094	21
40	20	127	63	10	2	1	2018-07-19 22:59:00	40040	1532012340128	22
72	100	70	80	10	0	0	2018-07-19 22:59:00	40072	1532012340700	23
48	1000	147	40	10	0	0	2018-07-19 22:59:00	40048	1532012340780	24
26	1000	122	39	0	0	0	2018-07-19 22:59:00	40026	1532012340903	25
13	100	120	11	10	1	1	2018-07-19 22:59:01	40013	1532012341338	26
56	100	147	41	10	1	1	2018-07-19 22:59:03	40056	1532012343770	27
41	20	127	63	12	2	1	2018-07-19 22:59:04	40041	1532012344773	28
53	1000	138	50	11	0	0	2018-07-19 22:59:05	40053	1532012345155	29
43	50	138	50	10	0	0	2018-07-19 22:59:09	40043	1532012349718	30
67	1000	45	8	10	0	0	2018-07-19 22:59:10	40067	1532012350477	31
52	111	147	40	11	0	0	2018-07-19 22:59:10	40052	1532012350776	32
32	111	147	41	11	0	0	2018-07-19 22:59:12	40032	1532012352956	33
38	33	122	39	10	0	0	2018-07-19 22:59:15	40038	1532012355634	34
77	50	127	63	10	0	0	2018-07-19 22:59:15	40077	1532012355712	35
78	1000	132	70	10	0	0	2018-07-19 22:59:17	40078	1532012357721	36
71	100	132	70	10	0	0	2018-07-19 22:59:24	40071	1532012364518	37
37	1000	220	13	0	0	0	2018-07-19 22:59:26	40037	1532012366635	38
69	100	132	70	10	1	1	2018-07-19 22:59:27	40069	1532012367141	39
33	1000	247	56	0	0	0	2018-07-19 22:59:39	40033	1532012379900	40
75	1000	232	69	0	0	0	2018-07-19 22:59:58	40075	1532012398165	41
