id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	31	0	3	12	7	1	2018-07-19 13:38:18	40003	1531978698354	1
10	50	31	3	10	1	1	2018-07-19 13:38:25	40010	1531978705470	2
21	1000	31	3	11	0	0	2018-07-19 13:38:25	40021	1531978705826	3
4	31	31	3	12	1	1	2018-07-19 13:38:26	40004	1531978706534	4
8	27	31	3	11	2	1	2018-07-19 13:38:26	40008	1531978706618	5
12	55	31	3	11	0	0	2018-07-19 13:38:26	40012	1531978706698	6
16	1000	62	4	11	0	0	2018-07-19 13:38:27	40016	1531978707658	7
20	100	31	3	10	0	0	2018-07-19 13:38:30	40020	1531978710682	8
17	100	31	3	10	0	0	2018-07-19 13:38:41	40017	1531978721487	9
11	55	31	3	11	1	1	2018-07-19 13:38:42	40011	1531978722547	10
80	100	81	10	10	1	1	2018-07-19 13:38:51	40080	1531978731953	11
66	100	195	64	10	0	0	2018-07-19 13:38:52	40066	1531978732095	12
9	100	58	8	10	1	1	2018-07-19 13:38:52	40009	1531978732831	13
13	100	86	11	10	2	1	2018-07-19 13:38:53	40013	1531978733881	14
64	37	158	67	11	2	1	2018-07-19 13:39:00	40064	1531978740376	15
67	100	58	8	10	1	1	2018-07-19 13:39:01	40067	1531978741687	16
44	20	226	38	12	5	1	2018-07-19 13:39:02	40044	1531978742742	17
70	33	181	80	10	4	1	2018-07-19 13:39:03	40070	1531978743398	18
63	55	195	64	11	0	0	2018-07-19 13:39:04	40063	1531978744142	19
50	22	226	38	11	2	1	2018-07-19 13:39:09	40050	1531978749694	20
39	27	158	9	11	2	1	2018-07-19 13:39:11	40039	1531978751014	21
69	100	214	70	10	1	1	2018-07-19 13:39:12	40069	1531978752119	22
47	100	246	44	10	0	0	2018-07-19 13:39:12	40047	1531978752206	23
24	62	246	44	12	0	0	2018-07-19 13:39:12	40024	1531978752652	24
48	1000	287	41	10	0	0	2018-07-19 13:39:13	40048	1531978753089	25
72	1000	214	70	0	0	0	2018-07-19 13:39:13	40072	1531978753257	26
40	62	246	44	12	0	0	2018-07-19 13:39:14	40040	1531978754107	27
52	41	246	44	12	0	0	2018-07-19 13:39:14	40052	1531978754580	28
33	55	186	13	11	0	0	2018-07-19 13:39:17	40033	1531978757099	29
26	100	185	39	10	0	0	2018-07-19 13:39:17	40026	1531978757729	30
53	1000	248	50	0	0	0	2018-07-19 13:39:19	40053	1531978759641	31
32	1000	287	41	12	0	0	2018-07-19 13:39:20	40032	1531978760084	32
43	41	246	44	12	0	0	2018-07-19 13:39:23	40043	1531978763164	33
41	41	246	44	12	2	1	2018-07-19 13:39:25	40041	1531978765557	34
38	41	185	39	12	2	1	2018-07-19 13:39:28	40038	1531978768761	35
77	1000	248	50	11	0	0	2018-07-19 13:39:29	40077	1531978769312	36
37	111	186	13	11	1	1	2018-07-19 13:39:30	40037	1531978770072	37
78	1000	214	70	10	0	0	2018-07-19 13:39:30	40078	1531978770323	38
56	1000	297	37	0	0	0	2018-07-19 13:39:30	40056	1531978770734	39
75	1000	314	69	12	0	0	2018-07-19 13:39:34	40075	1531978774300	40
71	100	214	70	10	0	0	2018-07-19 13:39:50	40071	1531978790674	41
