addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	10	8	9	7	9	7	0	0	0	0	0	0	0	0	2018-07-20 20:11:04	40033	1532088664454	19
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:04	40075	1532088664566	20
64	7	8	9	50	63	66	67	70	0	0	0	0	0	0	0	10	7	3	10	10	10	8	0	0	0	0	0	0	0	2018-07-20 20:11:04	40064	1532088664595	21
77	5	40	43	50	63	66	0	0	0	0	0	0	0	0	0	10	10	10	7	10	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:04	40077	1532088664721	22
53	5	40	41	43	44	50	0	0	0	0	0	0	0	0	0	8	9	9	4	10	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:04	40053	1532088664754	23
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	8	8	7	9	1	10	10	6	9	7	6	0	0	0	2018-07-20 20:11:04	40063	1532088664817	24
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	9	10	8	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:04	40069	1532088664901	25
67	4	8	9	13	64	0	0	0	0	0	0	0	0	0	0	10	9	2	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:04	40067	1532088664929	26
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	9	8	8	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:04	40071	1532088664963	27
70	11	4	10	50	63	64	66	69	71	72	78	80	0	0	0	3	8	3	5	3	7	4	7	10	6	4	0	0	0	2018-07-20 20:11:04	40070	1532088664996	28
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:05	40078	1532088665046	29
66	5	63	64	67	70	77	0	0	0	0	0	0	0	0	0	10	10	1	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:05	40066	1532088665079	30
80	8	3	4	10	12	17	21	70	72	0	0	0	0	0	0	10	9	10	10	10	3	10	9	0	0	0	0	0	0	2018-07-20 20:11:05	40080	1532088665113	31
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	6	10	10	4	0	0	0	0	0	0	0	0	0	0	2018-07-20 20:11:05	40072	1532088665146	32
48	6	40	41	43	47	50	52	0	0	0	0	0	0	0	0	10	10	10	10	1	10	0	0	0	0	0	0	0	0	2018-07-20 20:11:05	40048	1532088665501	33
56	7	33	37	38	40	41	47	52	0	0	0	0	0	0	0	6	9	2	3	7	6	9	0	0	0	0	0	0	0	2018-07-20 20:11:05	40056	1532088665566	34
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	9	10	10	10	10	10	10	9	6	5	9	10	0	0	2018-07-20 20:11:05	40040	1532088665596	35
41	12	24	32	40	43	44	47	48	50	52	53	56	63	0	0	2	7	10	10	10	10	10	10	9	6	8	10	0	0	2018-07-20 20:11:05	40041	1532088665630	36
44	9	38	40	41	43	47	48	50	53	77	0	0	0	0	0	10	10	10	10	10	3	10	9	10	0	0	0	0	0	2018-07-20 20:11:05	40044	1532088665663	37
52	10	32	33	40	41	43	47	48	50	56	77	0	0	0	0	7	8	10	10	10	9	10	9	8	6	0	0	0	0	2018-07-20 20:11:05	40052	1532088665697	38
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	9	7	10	10	10	9	10	5	10	10	5	4	10	0	2018-07-20 20:11:05	40050	1532088665730	39
47	6	40	41	44	48	50	52	0	0	0	0	0	0	0	0	10	10	10	10	9	10	0	0	0	0	0	0	0	0	2018-07-20 20:11:05	40047	1532088665763	40
43	11	38	40	41	44	47	48	50	52	53	63	77	0	0	0	2	10	10	10	7	10	10	9	4	10	10	0	0	0	2018-07-20 20:11:05	40043	1532088665797	41
