id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	22	0	3	20	9	1	2018-07-20 19:57:29	40003	1532087849583	1
16	100	22	3	10	0	0	2018-07-20 19:57:39	40016	1532087859983	2
64	66	63	8	20	0	0	2018-07-20 19:57:41	40064	1532087861854	3
72	62	63	80	12	0	0	2018-07-20 19:57:41	40072	1532087861923	4
10	62	22	3	12	0	0	2018-07-20 19:57:42	40010	1532087862747	5
80	41	22	3	12	3	1	2018-07-20 19:57:42	40080	1532087862929	6
9	1000	63	8	10	0	0	2018-07-20 19:57:43	40009	1532087863091	7
17	1000	63	80	14	0	0	2018-07-20 19:57:43	40017	1532087863227	8
4	55	22	3	16	1	1	2018-07-20 19:57:45	40004	1532087865011	9
8	41	22	3	12	3	1	2018-07-20 19:57:45	40008	1532087865791	10
13	41	22	3	16	0	0	2018-07-20 19:57:48	40013	1532087868499	11
21	62	22	3	12	0	0	2018-07-20 19:57:49	40021	1532087869797	12
12	83	22	3	16	0	0	2018-07-20 19:57:50	40012	1532087870063	13
20	1000	77	4	11	0	0	2018-07-20 19:57:50	40020	1532087870879	14
70	41	63	80	16	5	1	2018-07-20 19:57:52	40070	1532087872618	15
44	20	92	38	12	0	0	2018-07-20 19:57:53	40044	1532087873087	16
63	200	104	70	20	0	0	2018-07-20 19:57:53	40063	1532087873393	17
50	15	92	38	11	1	1	2018-07-20 19:57:53	40050	1532087873567	18
11	125	22	3	12	0	0	2018-07-20 19:57:53	40011	1532087873931	19
39	50	55	37	10	0	0	2018-07-20 19:58:01	40039	1532087881124	20
47	100	102	56	10	0	0	2018-07-20 19:58:01	40047	1532087881698	21
48	1000	105	40	11	0	0	2018-07-20 19:58:04	40048	1532087884149	22
66	100	104	70	10	0	0	2018-07-20 19:58:04	40066	1532087884597	23
41	22	102	56	11	0	0	2018-07-20 19:58:07	40041	1532087887137	24
33	62	55	37	12	1	1	2018-07-20 19:58:07	40033	1532087887201	25
26	1000	55	37	14	0	0	2018-07-20 19:58:08	40026	1532087888106	26
69	111	104	70	11	0	0	2018-07-20 19:58:08	40069	1532087888873	27
32	1000	117	33	14	0	0	2018-07-20 19:58:10	40032	1532087890178	28
24	111	102	56	11	0	0	2018-07-20 19:58:10	40024	1532087890925	29
37	33	22	3	16	5	1	2018-07-20 19:58:11	40037	1532087891104	30
52	31	102	56	12	0	0	2018-07-20 19:58:11	40052	1532087891506	31
43	142	105	40	14	0	0	2018-07-20 19:58:12	40043	1532087892024	32
67	1000	63	8	0	0	0	2018-07-20 19:58:13	40067	1532087893903	33
53	1000	107	50	20	0	0	2018-07-20 19:58:14	40053	1532087894215	34
40	13	92	38	11	3	1	2018-07-20 19:58:15	40040	1532087895355	35
77	111	105	40	11	0	0	2018-07-20 19:58:18	40077	1532087898572	36
71	111	104	70	11	1	1	2018-07-20 19:58:18	40071	1532087898643	37
38	37	55	37	11	3	1	2018-07-20 19:58:19	40038	1532087899116	38
78	1000	104	70	0	0	0	2018-07-20 19:58:20	40078	1532087900904	39
56	47	55	37	14	3	1	2018-07-20 19:58:21	40056	1532087901140	40
75	1000	215	71	0	0	0	2018-07-20 19:58:23	40075	1532087903856	41
