addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
43	11	38	40	41	44	47	48	50	52	53	63	77	0	0	0	1	10	10	9	6	10	10	10	7	10	10	0	0	0	2018-07-20 19:49:56	40043	1532087396885	14
26	5	13	37	38	39	56	0	0	0	0	0	0	0	0	0	9	7	8	7	3	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:56	40026	1532087396980	15
38	10	13	26	33	37	39	40	41	43	44	50	0	0	0	0	1	10	4	10	10	9	1	2	9	9	0	0	0	0	2018-07-20 19:49:57	40038	1532087397030	16
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	9	10	6	8	8	6	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40033	1532087397062	17
41	11	32	40	43	44	47	48	50	52	53	56	63	0	0	0	9	10	10	9	10	10	10	10	9	9	10	0	0	0	2018-07-20 19:49:57	40041	1532087397096	18
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	4	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40039	1532087397129	19
37	9	3	4	13	21	26	33	38	39	56	0	0	0	0	0	5	9	10	9	9	7	9	6	8	0	0	0	0	0	2018-07-20 19:49:57	40037	1532087397188	20
32	3	33	41	52	0	0	0	0	0	0	0	0	0	0	0	9	7	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40032	1532087397221	21
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	9	10	10	9	10	10	10	10	9	2	9	10	0	0	2018-07-20 19:49:57	40040	1532087397254	22
63	10	40	41	43	50	64	66	67	70	72	77	0	0	0	0	9	9	5	9	10	10	5	9	6	4	0	0	0	0	2018-07-20 19:49:57	40063	1532087397288	23
52	10	32	33	40	41	43	47	48	50	56	77	0	0	0	0	9	8	10	10	8	8	10	8	8	8	0	0	0	0	2018-07-20 19:49:57	40052	1532087397355	24
77	6	40	43	50	53	63	66	0	0	0	0	0	0	0	0	10	10	10	9	9	10	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40077	1532087397410	25
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	10	9	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40066	1532087397438	26
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	8	6	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40071	1532087397471	27
70	11	4	10	50	63	64	66	69	71	72	78	80	0	0	0	3	8	2	10	6	6	6	4	10	8	9	0	0	0	2018-07-20 19:49:57	40070	1532087397505	28
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	7	9	10	10	10	7	10	9	10	10	1	6	10	0	2018-07-20 19:49:57	40050	1532087397538	29
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	2	7	10	6	10	7	0	0	0	0	0	0	2018-07-20 19:49:57	40047	1532087397571	30
64	7	8	9	50	63	66	67	70	0	0	0	0	0	0	0	10	1	5	10	10	10	9	0	0	0	0	0	0	0	2018-07-20 19:49:57	40064	1532087397703	31
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40078	1532087397738	32
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	7	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40069	1532087397772	33
80	8	3	4	10	12	17	21	70	72	0	0	0	0	0	0	10	9	10	10	10	2	10	8	0	0	0	0	0	0	2018-07-20 19:49:57	40080	1532087397805	34
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40075	1532087397838	35
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	8	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40072	1532087397872	36
67	4	8	9	13	64	0	0	0	0	0	0	0	0	0	0	10	8	4	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40067	1532087397905	37
44	9	38	40	41	43	47	48	50	53	77	0	0	0	0	0	10	10	10	10	10	9	10	8	10	0	0	0	0	0	2018-07-20 19:49:57	40044	1532087397946	38
48	6	40	41	43	47	50	52	0	0	0	0	0	0	0	0	10	9	9	10	2	10	0	0	0	0	0	0	0	0	2018-07-20 19:49:57	40048	1532087397980	39
56	7	33	37	38	40	41	47	52	0	0	0	0	0	0	0	8	8	1	3	7	8	8	0	0	0	0	0	0	0	2018-07-20 19:49:58	40056	1532087398014	40
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	4	5	6	1	9	8	0	0	0	0	0	0	0	0	2018-07-20 19:49:58	40053	1532087398057	41
