id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	16	0	3	16	9	1	2018-07-20 20:18:37	40003	1532089117950	1
10	100	16	3	20	1	1	2018-07-20 20:18:45	40010	1532089125338	2
13	33	16	3	20	4	1	2018-07-20 20:18:45	40013	1532089125574	3
8	33	16	3	10	3	1	2018-07-20 20:18:46	40008	1532089126042	4
11	1000	16	3	14	0	0	2018-07-20 20:18:47	40011	1532089127774	5
9	1000	49	8	10	0	0	2018-07-20 20:18:48	40009	1532089128846	6
17	1000	53	80	10	0	0	2018-07-20 20:18:49	40017	1532089129858	7
80	37	16	3	11	1	1	2018-07-20 20:18:50	40080	1532089130116	8
4	41	16	3	12	0	0	2018-07-20 20:18:57	40004	1532089137102	9
12	100	16	3	10	0	0	2018-07-20 20:18:57	40012	1532089137167	10
20	1000	16	3	10	0	0	2018-07-20 20:18:58	40020	1532089138098	11
21	50	16	3	10	0	0	2018-07-20 20:19:05	40021	1532089145910	12
16	1000	16	3	14	0	0	2018-07-20 20:19:05	40016	1532089145975	13
39	55	49	13	11	0	0	2018-07-20 20:19:08	40039	1532089148346	14
38	1000	103	50	16	0	0	2018-07-20 20:19:09	40038	1532089149376	15
47	100	103	50	10	0	0	2018-07-20 20:19:09	40047	1532089149775	16
32	125	84	33	12	0	0	2018-07-20 20:19:10	40032	1532089150351	17
24	62	84	33	12	0	0	2018-07-20 20:19:10	40024	1532089150384	18
64	41	49	8	12	3	1	2018-07-20 20:19:10	40064	1532089150707	19
48	1000	107	52	10	0	0	2018-07-20 20:19:11	40048	1532089151641	20
56	83	84	33	16	0	0	2018-07-20 20:19:11	40056	1532089151692	21
66	50	90	64	10	0	0	2018-07-20 20:19:12	40066	1532089152088	22
26	111	49	13	11	0	0	2018-07-20 20:19:15	40026	1532089155338	23
67	1000	49	8	10	0	0	2018-07-20 20:19:21	40067	1532089161032	24
52	23	84	33	16	1	1	2018-07-20 20:19:21	40052	1532089161735	25
44	1000	103	50	10	0	0	2018-07-20 20:19:22	40044	1532089162738	26
63	27	90	64	16	1	1	2018-07-20 20:19:22	40063	1532089162934	27
37	71	49	13	14	0	0	2018-07-20 20:19:27	40037	1532089167358	28
70	55	116	10	16	3	1	2018-07-20 20:19:28	40070	1532089168089	29
33	35	49	13	14	3	1	2018-07-20 20:19:28	40033	1532089168339	30
50	13	90	64	11	8	1	2018-07-20 20:19:30	40050	1532089170762	31
53	1000	103	50	12	0	0	2018-07-20 20:19:30	40053	1532089170849	32
72	100	117	63	10	0	0	2018-07-20 20:19:33	40072	1532089173077	33
40	100	103	50	10	0	0	2018-07-20 20:19:33	40040	1532089173757	34
71	125	171	70	12	1	1	2018-07-20 20:19:35	40071	1532089175063	35
69	125	171	70	12	0	0	2018-07-20 20:19:37	40069	1532089177995	36
43	100	103	50	10	0	0	2018-07-20 20:19:42	40043	1532089182718	37
41	100	103	50	10	0	0	2018-07-20 20:19:43	40041	1532089183750	38
77	1000	103	50	14	0	0	2018-07-20 20:19:47	40077	1532089187874	39
78	1000	171	70	10	0	0	2018-07-20 20:19:50	40078	1532089190106	40
75	1000	296	71	0	0	0	2018-07-20 20:19:52	40075	1532089192682	41
