id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	16	0	3	16	9	1	2018-07-20 20:35:03	40003	1532090103522	1
21	1000	16	3	10	0	0	2018-07-20 20:35:12	40021	1532090112034	2
8	33	16	3	10	3	1	2018-07-20 20:35:12	40008	1532090112618	3
13	35	16	3	14	1	1	2018-07-20 20:35:12	40013	1532090112854	4
16	1000	16	3	14	0	0	2018-07-20 20:35:13	40016	1532090113746	5
11	1000	16	3	12	0	0	2018-07-20 20:35:14	40011	1532090114574	6
9	1000	49	8	11	0	0	2018-07-20 20:35:16	40009	1532090116582	7
10	142	16	3	14	0	0	2018-07-20 20:35:16	40010	1532090116778	8
80	62	16	3	12	2	1	2018-07-20 20:35:16	40080	1532090116913	9
4	111	16	3	11	0	0	2018-07-20 20:35:23	40004	1532090123482	10
12	1000	16	3	10	0	0	2018-07-20 20:35:23	40012	1532090123886	11
20	1000	16	3	10	0	0	2018-07-20 20:35:24	40020	1532090124558	12
17	1000	16	3	12	0	0	2018-07-20 20:35:27	40017	1532090127610	13
39	111	49	37	11	0	0	2018-07-20 20:35:35	40039	1532090135080	14
47	125	103	40	12	0	0	2018-07-20 20:35:35	40047	1532090135477	15
63	55	99	64	16	0	0	2018-07-20 20:35:36	40063	1532090136258	16
24	100	109	44	10	0	0	2018-07-20 20:35:36	40024	1532090136510	17
26	1000	49	37	16	0	0	2018-07-20 20:35:37	40026	1532090137875	18
56	66	49	37	20	0	0	2018-07-20 20:35:37	40056	1532090137966	19
64	50	49	8	20	2	1	2018-07-20 20:35:38	40064	1532090138188	20
66	100	99	64	10	0	0	2018-07-20 20:35:38	40066	1532090138245	21
48	1000	103	40	10	0	0	2018-07-20 20:35:41	40048	1532090141873	22
37	33	16	3	16	4	1	2018-07-20 20:35:43	40037	1532090143013	23
70	62	78	80	12	3	1	2018-07-20 20:35:44	40070	1532090144007	24
32	1000	151	33	12	0	0	2018-07-20 20:35:44	40032	1532090144100	25
52	100	103	40	10	0	0	2018-07-20 20:35:47	40052	1532090147423	26
67	1000	49	8	10	0	0	2018-07-20 20:35:48	40067	1532090148037	27
44	23	86	38	14	0	0	2018-07-20 20:35:48	40044	1532090148768	28
38	37	49	37	11	3	1	2018-07-20 20:35:53	40038	1532090153075	29
50	23	86	38	16	0	0	2018-07-20 20:35:53	40050	1532090153996	30
33	100	51	13	20	1	1	2018-07-20 20:35:55	40033	1532090155050	31
72	83	78	80	16	0	0	2018-07-20 20:36:00	40072	1532090160071	32
71	100	140	70	10	0	0	2018-07-20 20:36:02	40071	1532090162046	33
41	100	103	40	10	0	0	2018-07-20 20:36:04	40041	1532090164022	34
69	100	140	70	10	1	1	2018-07-20 20:36:05	40069	1532090165030	35
53	1000	103	40	20	0	0	2018-07-20 20:36:05	40053	1532090165889	36
78	1000	140	70	10	0	0	2018-07-20 20:36:08	40078	1532090168087	37
43	1000	103	40	10	0	0	2018-07-20 20:36:08	40043	1532090168993	38
77	1000	103	40	10	0	0	2018-07-20 20:36:15	40077	1532090175028	39
40	17	86	38	14	7	1	2018-07-20 20:36:19	40040	1532090179048	40
75	1000	240	69	0	0	0	2018-07-20 20:36:30	40075	1532090190069	41
