id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	0	3	10	10	1	2018-07-23 19:33:26	40003	1532345606233	1
8	33	10	3	10	2	1	2018-07-23 19:33:38	40008	1532345618649	2
16	1000	10	3	11	0	0	2018-07-23 19:33:39	40016	1532345619325	3
72	100	57	80	10	0	0	2018-07-23 19:33:41	40072	1532345621721	4
80	47	10	3	14	2	1	2018-07-23 19:33:42	40080	1532345622233	5
17	1000	10	3	10	0	0	2018-07-23 19:33:42	40017	1532345622565	6
9	47	33	13	14	1	1	2018-07-23 19:33:42	40009	1532345622631	7
13	23	10	3	14	3	1	2018-07-23 19:33:47	40013	1532345627277	8
10	142	10	3	14	0	0	2018-07-23 19:33:47	40010	1532345627469	9
11	1000	10	3	10	0	0	2018-07-23 19:33:48	40011	1532345628461	10
12	142	10	3	14	0	0	2018-07-23 19:33:49	40012	1532345629341	11
4	50	10	3	10	0	0	2018-07-23 19:33:49	40004	1532345629501	12
64	55	43	8	11	2	1	2018-07-23 19:33:49	40064	1532345629816	13
20	1000	10	3	11	0	0	2018-07-23 19:33:50	40020	1532345630297	14
21	100	10	3	10	0	0	2018-07-23 19:33:53	40021	1532345633634	15
63	83	98	64	8	0	0	2018-07-23 19:33:56	40063	1532345636806	16
70	47	57	80	14	2	1	2018-07-23 19:33:58	40070	1532345638315	17
39	100	80	9	10	0	0	2018-07-23 19:34:00	40039	1532345640826	18
69	71	104	70	14	2	1	2018-07-23 19:34:01	40069	1532345641639	19
71	1000	175	69	10	0	0	2018-07-23 19:34:04	40071	1532345644849	20
33	1000	1088	38	0	1	1	2018-07-23 19:34:06	40033	1532345646868	21
26	55	33	13	11	1	1	2018-07-23 19:34:07	40026	1532345647855	22
66	100	98	64	10	1	1	2018-07-23 19:34:09	40066	1532345649459	23
37	55	33	13	11	0	0	2018-07-23 19:34:10	40037	1532345650838	24
67	1000	43	8	10	0	0	2018-07-23 19:34:13	40067	1532345653708	25
38	1000	88	26	10	1	1	2018-07-23 19:34:18	40038	1532345658856	26
78	1000	104	70	0	0	0	2018-07-23 19:34:21	40078	1532345661501	27
77	1000	198	66	0	0	0	2018-07-23 19:34:27	40077	1532345667819	28
75	1000	175	69	0	0	0	2018-07-23 19:34:33	40075	1532345673820	29
32	1000	2088	33	0	0	0	2018-07-23 19:34:59	40032	1532345699864	30
24	1000	3088	32	0	0	0	2018-07-23 19:35:05	40024	1532345705868	31
