seq_no	time_flood_h	time_flood_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
0	11	58596	2018-07-23 15:09:31	40003	1532329771819	1
1	12	13540	2018-07-23 15:09:51	40003	1532329791819	2
2	12	34020	2018-07-23 15:10:11	40003	1532329811819	3
3	12	54500	2018-07-23 15:10:31	40003	1532329831820	4
4	13	9444	2018-07-23 15:10:51	40003	1532329851816	5
5	13	29924	2018-07-23 15:11:11	40003	1532329871816	6
6	13	50404	2018-07-23 15:11:31	40003	1532329891816	7
7	14	5348	2018-07-23 15:11:51	40003	1532329911816	8
8	14	25828	2018-07-23 15:12:11	40003	1532329931816	9
9	14	46308	2018-07-23 15:12:31	40003	1532329951817	10
10	15	1252	2018-07-23 15:12:51	40003	1532329971813	11
11	15	21732	2018-07-23 15:13:11	40003	1532329991813	12
12	15	42212	2018-07-23 15:13:31	40003	1532330011813	13
13	15	62692	2018-07-23 15:13:51	40003	1532330031813	14
14	16	17636	2018-07-23 15:14:11	40003	1532330051814	15
15	16	38116	2018-07-23 15:14:31	40003	1532330071814	16
16	16	58596	2018-07-23 15:14:51	40003	1532330091814	17
17	17	13540	2018-07-23 15:15:11	40003	1532330111810	18
18	17	34020	2018-07-23 15:15:31	40003	1532330131810	19
19	17	54500	2018-07-23 15:15:51	40003	1532330151810	20
20	18	9444	2018-07-23 15:16:11	40003	1532330171810	21
21	18	29924	2018-07-23 15:16:31	40003	1532330191811	22
22	18	50404	2018-07-23 15:16:51	40003	1532330211811	23
23	19	5348	2018-07-23 15:17:11	40003	1532330231807	24
24	19	25830	2018-07-23 15:17:31	40003	1532330251813	25
25	19	46310	2018-07-23 15:17:51	40003	1532330271811	26
26	20	1254	2018-07-23 15:18:11	40003	1532330291811	27
27	20	21734	2018-07-23 15:18:32	40003	1532330312072	28
28	20	42214	2018-07-23 15:18:51	40003	1532330331808	29
29	20	62695	2018-07-23 15:19:11	40003	1532330351808	30
30	21	17639	2018-07-23 15:19:31	40003	1532330371872	31
31	21	38119	2018-07-23 15:19:51	40003	1532330391808	32
32	21	58599	2018-07-23 15:20:11	40003	1532330411808	33
33	22	13543	2018-07-23 15:20:31	40003	1532330431865	34
34	22	34023	2018-07-23 15:20:51	40003	1532330451809	35
35	22	54503	2018-07-23 15:21:11	40003	1532330471809	36
36	23	9447	2018-07-23 15:21:31	40003	1532330491883	37
37	23	29927	2018-07-23 15:21:51	40003	1532330511805	38
38	23	50407	2018-07-23 15:22:11	40003	1532330531805	39
39	24	5351	2018-07-23 15:22:31	40003	1532330551910	40
40	24	25831	2018-07-23 15:22:51	40003	1532330571806	41
41	24	46313	2018-07-23 15:23:11	40003	1532330591806	42
42	25	1257	2018-07-23 15:23:31	40003	1532330611872	43
43	25	21737	2018-07-23 15:23:51	40003	1532330631806	44
44	25	42217	2018-07-23 15:24:11	40003	1532330651806	45
45	25	62697	2018-07-23 15:24:31	40003	1532330671866	46
