nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
32	4608	0	37157	2018-06-08 16:43:07	40032	1528447387687	1
24	4608	0	37245	2018-06-08 16:43:08	40024	1528447388013	2
52	4608	0	37256	2018-06-08 16:43:08	40052	1528447388113	3
63	4608	0	37197	2018-06-08 16:43:08	40063	1528447388146	4
40	4608	0	36704	2018-06-08 16:43:08	40040	1528447388263	5
43	4608	0	36794	2018-06-08 16:43:08	40043	1528447388296	6
53	4608	0	37157	2018-06-08 16:43:08	40053	1528447388405	7
33	4608	0	37936	2018-06-08 16:43:08	40033	1528447388438	8
41	4608	0	36785	2018-06-08 16:43:08	40041	1528447388572	9
38	4608	0	37609	2018-06-08 16:43:08	40038	1528447388839	10
11	4608	0	39692	2018-06-08 16:43:08	40011	1528447388939	11
9	4608	0	39792	2018-06-08 16:43:09	40009	1528447389014	12
44	4608	0	37111	2018-06-08 16:43:09	40044	1528447389056	13
135	4608	0	38326	2018-06-08 16:43:09	40135	1528447389098	14
56	4608	0	36953	2018-06-08 16:43:09	40056	1528447389188	15
47	4608	0	36980	2018-06-08 16:43:09	40047	1528447389332	16
64	4608	0	38453	2018-06-08 16:43:09	40064	1528447389640	17
21	4608	0	39642	2018-06-08 16:43:09	40021	1528447389704	18
26	4608	0	38386	2018-06-08 16:43:09	40026	1528447389790	19
10	4608	0	40512	2018-06-08 16:43:09	40010	1528447389941	20
124	4608	0	38437	2018-06-08 16:43:10	40124	1528447390007	21
132	4608	0	38926	2018-06-08 16:43:10	40132	1528447390041	22
77	4608	0	37791	2018-06-08 16:43:10	40077	1528447390074	23
66	4608	0	37738	2018-06-08 16:43:10	40066	1528447390108	24
121	4608	0	38600	2018-06-08 16:43:10	40121	1528447390141	25
20	4608	0	40169	2018-06-08 16:43:10	40020	1528447390208	26
131	4608	0	37861	2018-06-08 16:43:10	40131	1528447390308	27
67	4608	0	38845	2018-06-08 16:43:10	40067	1528447390341	28
50	4608	0	37205	2018-06-08 16:43:10	40050	1528447390375	29
118	4608	0	38875	2018-06-08 16:43:10	40118	1528447390408	30
139	4608	0	38421	2018-06-08 16:43:10	40139	1528447390475	31
115	4608	0	39033	2018-06-08 16:43:10	40115	1528447390533	32
70	4608	0	38477	2018-06-08 16:43:10	40070	1528447390600	33
71	4608	0	39207	2018-06-08 16:43:10	40071	1528447390667	34
119	4608	0	39047	2018-06-08 16:43:10	40119	1528447390700	35
17	4608	0	40810	2018-06-08 16:43:10	40017	1528447390758	36
37	4608	0	37890	2018-06-08 16:43:10	40037	1528447390792	37
122	4608	0	38489	2018-06-08 16:43:10	40122	1528447390860	38
127	4608	0	38111	2018-06-08 16:43:10	40127	1528447390893	39
123	4608	0	38990	2018-06-08 16:43:10	40123	1528447390960	40
39	4608	0	37737	2018-06-08 16:43:11	40039	1528447391027	41
48	4608	0	37110	2018-06-08 16:43:11	40048	1528447391094	42
8	4608	0	39835	2018-06-08 16:43:11	40008	1528447391160	43
12	4608	0	40876	2018-06-08 16:43:11	40012	1528447391194	44
129	4608	0	38365	2018-06-08 16:43:11	40129	1528447391227	45
78	4608	0	39253	2018-06-08 16:43:11	40078	1528447391261	46
3	4608	0	40015	2018-06-08 16:43:11	40003	1528447391296	47
16	4608	0	40700	2018-06-08 16:43:11	40016	1528447391327	48
69	4608	0	39217	2018-06-08 16:43:11	40069	1528447391361	49
