nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
12	0	0	21048	2018-06-08 23:29:51	40012	1528471791645	1
69	0	0	19959	2018-06-08 23:29:52	40069	1528471792345	2
10	0	0	21066	2018-06-08 23:29:52	40010	1528471792492	3
17	0	0	21056	2018-06-08 23:29:52	40017	1528471792692	4
120	0	0	20748	2018-06-08 23:29:52	40120	1528471792795	5
78	0	0	20719	2018-06-08 23:29:53	40078	1528471793220	6
63	0	0	20719	2018-06-08 23:29:53	40063	1528471793254	7
80	0	0	19996	2018-06-08 23:29:53	40080	1528471793287	8
70	0	0	19978	2018-06-08 23:29:53	40070	1528471793320	9
72	0	0	21020	2018-06-08 23:29:53	40072	1528471793387	10
123	0	0	21769	2018-06-08 23:29:53	40123	1528471793687	11
129	0	0	21754	2018-06-08 23:29:53	40129	1528471793896	12
64	0	0	20719	2018-06-08 23:29:54	40064	1528471794012	13
13	0	0	24301	2018-06-08 23:29:54	40013	1528471794296	14
117	0	0	22809	2018-06-08 23:29:54	40117	1528471794691	15
119	0	0	22972	2018-06-08 23:29:54	40119	1528471794721	16
131	0	0	21771	2018-06-08 23:29:54	40131	1528471794830	17
135	0	0	22808	2018-06-08 23:29:54	40135	1528471794863	18
8	0	0	23824	2018-06-08 23:29:54	40008	1528471794980	19
67	0	0	21754	2018-06-08 23:29:55	40067	1528471795029	20
118	0	0	22803	2018-06-08 23:29:55	40118	1528471795458	21
115	0	0	22846	2018-06-08 23:29:55	40115	1528471795762	22
121	0	0	23099	2018-06-08 23:29:55	40121	1528471795970	23
132	0	0	24284	2018-06-08 23:29:56	40132	1528471796147	24
122	0	0	23824	2018-06-08 23:29:56	40122	1528471796643	25
139	0	0	23936	2018-06-08 23:29:56	40139	1528471796845	26
21	1	0	42227	2018-06-08 23:30:12	40021	1528471812006	27
12	1	0	42081	2018-06-08 23:30:12	40012	1528471812139	28
33	1	0	41419	2018-06-08 23:30:12	40033	1528471812373	29
9	1	0	42551	2018-06-08 23:30:12	40009	1528471812606	30
13	1	0	42194	2018-06-08 23:30:12	40013	1528471812720	31
69	1	0	41014	2018-06-08 23:30:12	40069	1528471812957	32
123	1	0	41690	2018-06-08 23:30:13	40123	1528471813140	33
8	1	0	42498	2018-06-08 23:30:13	40008	1528471813215	34
63	1	0	41438	2018-06-08 23:30:13	40063	1528471813249	35
10	1	0	42099	2018-06-08 23:30:13	40010	1528471813307	36
17	1	0	42126	2018-06-08 23:30:13	40017	1528471813340	37
64	1	0	40426	2018-06-08 23:30:13	40064	1528471813374	38
67	1	0	40457	2018-06-08 23:30:13	40067	1528471813441	39
37	1	0	41445	2018-06-08 23:30:13	40037	1528471813532	40
26	1	0	41419	2018-06-08 23:30:13	40026	1528471813599	41
39	1	0	42454	2018-06-08 23:30:13	40039	1528471813733	42
66	1	0	41673	2018-06-08 23:30:13	40066	1528471813799	43
127	1	0	41733	2018-06-08 23:30:13	40127	1528471813833	44
72	1	0	42023	2018-06-08 23:30:13	40072	1528471813866	45
70	1	0	41015	2018-06-08 23:30:13	40070	1528471813900	46
117	1	0	42489	2018-06-08 23:30:13	40117	1528471813966	47
131	1	0	41572	2018-06-08 23:30:14	40131	1528471814133	48
120	1	0	42593	2018-06-08 23:30:14	40120	1528471814167	49
80	1	0	41119	2018-06-08 23:30:14	40080	1528471814234	50
119	1	0	42839	2018-06-08 23:30:14	40119	1528471814267	51
129	1	0	42647	2018-06-08 23:30:14	40129	1528471814300	52
56	1	0	41433	2018-06-08 23:30:14	40056	1528471814601	53
32	1	0	43489	2018-06-08 23:30:14	40032	1528471814760	54
38	1	0	42454	2018-06-08 23:30:14	40038	1528471814794	55
118	1	0	42515	2018-06-08 23:30:14	40118	1528471814827	56
