id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	35	0	3	14	10	1	2018-07-20 11:51:01	40003	1532058661201	1
8	33	35	3	10	3	1	2018-07-20 11:51:22	40008	1532058682381	2
4	111	35	3	11	0	0	2018-07-20 11:51:22	40004	1532058682713	3
80	100	35	3	10	1	1	2018-07-20 11:51:23	40080	1532058683855	4
21	111	35	3	11	0	0	2018-07-20 11:51:24	40021	1532058684153	5
63	27	109	64	11	1	1	2018-07-20 11:51:24	40063	1532058684388	6
72	100	135	80	10	1	1	2018-07-20 11:51:26	40072	1532058686310	7
9	142	68	8	14	0	0	2018-07-20 11:51:27	40009	1532058687201	8
64	41	68	8	12	2	1	2018-07-20 11:51:29	40064	1532058689919	9
13	62	35	3	12	3	1	2018-07-20 11:51:31	40013	1532058691349	10
10	100	35	3	10	0	0	2018-07-20 11:51:32	40010	1532058692013	11
12	111	35	3	11	0	0	2018-07-20 11:51:33	40012	1532058693213	12
17	1000	35	3	11	0	0	2018-07-20 11:51:34	40017	1532058694013	13
11	1000	35	3	0	0	0	2018-07-20 11:51:34	40011	1532058694437	14
44	33	156	50	10	0	0	2018-07-20 11:51:34	40044	1532058694845	15
70	1000	135	80	10	2	1	2018-07-20 11:51:39	40070	1532058699738	16
20	1000	35	3	11	0	0	2018-07-20 11:51:41	40020	1532058701229	17
16	1000	35	3	10	0	0	2018-07-20 11:51:42	40016	1532058702205	18
50	20	136	63	14	5	1	2018-07-20 11:51:44	40050	1532058704608	19
33	111	97	13	11	0	0	2018-07-20 11:51:45	40033	1532058705608	20
66	100	109	64	10	0	0	2018-07-20 11:51:45	40066	1532058705836	21
37	47	97	13	14	1	1	2018-07-20 11:51:46	40037	1532058706557	22
26	41	97	13	12	2	1	2018-07-20 11:51:51	40026	1532058711554	23
43	37	156	50	11	0	0	2018-07-20 11:51:51	40043	1532058711619	24
39	1000	138	26	10	0	0	2018-07-20 11:51:51	40039	1532058711661	25
77	100	156	50	10	0	0	2018-07-20 11:51:52	40077	1532058712389	26
56	1000	144	37	0	0	0	2018-07-20 11:51:54	40056	1532058714612	27
71	111	1135	70	11	0	0	2018-07-20 11:51:55	40071	1532058715409	28
41	37	156	50	11	2	1	2018-07-20 11:51:57	40041	1532058717061	29
78	1000	235	72	10	0	0	2018-07-20 11:51:57	40078	1532058717315	30
48	1000	243	47	11	0	0	2018-07-20 11:51:58	40048	1532058718770	31
69	111	1135	70	11	1	1	2018-07-20 11:51:59	40069	1532058719478	32
47	50	193	41	10	2	1	2018-07-20 11:51:59	40047	1532058719538	33
53	142	156	50	14	0	0	2018-07-20 11:52:03	40053	1532058723634	34
40	111	193	41	11	0	0	2018-07-20 11:52:03	40040	1532058723705	35
38	50	138	26	10	0	0	2018-07-20 11:52:04	40038	1532058724597	36
67	1000	68	8	12	0	0	2018-07-20 11:52:04	40067	1532058724916	37
52	1000	243	47	14	0	0	2018-07-20 11:52:10	40052	1532058730524	38
75	1000	1246	69	0	0	0	2018-07-20 11:52:22	40075	1532058742420	39
