id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	23	0	3	14	8	1	2018-07-20 14:35:37	40003	1532068537056	1
12	1000	23	3	10	0	0	2018-07-20 14:35:55	40012	1532068555380	2
8	25	23	3	10	3	1	2018-07-20 14:35:56	40008	1532068556292	3
11	71	23	3	14	0	0	2018-07-20 14:35:57	40011	1532068557392	4
63	28	95	64	14	2	1	2018-07-20 14:35:57	40063	1532068557978	5
80	100	23	3	10	2	1	2018-07-20 14:35:58	40080	1532068558824	6
17	1000	23	3	10	0	0	2018-07-20 14:35:59	40017	1532068559336	7
50	23	118	38	14	1	1	2018-07-20 14:35:59	40050	1532068559858	8
64	47	48	8	14	2	1	2018-07-20 14:35:59	40064	1532068559941	9
72	100	123	80	10	0	0	2018-07-20 14:36:00	40072	1532068560672	10
10	111	23	3	11	0	0	2018-07-20 14:36:06	40010	1532068566512	11
44	20	118	38	10	0	0	2018-07-20 14:36:09	40044	1532068569691	12
4	35	23	3	14	3	1	2018-07-20 14:36:13	40004	1532068573441	13
66	55	95	64	11	0	0	2018-07-20 14:36:13	40066	1532068573765	14
21	62	23	3	12	0	0	2018-07-20 14:36:14	40021	1532068574538	15
70	71	123	80	14	2	1	2018-07-20 14:36:14	40070	1532068574814	16
20	100	23	3	10	0	0	2018-07-20 14:36:15	40020	1532068575336	17
16	1000	58	4	12	0	0	2018-07-20 14:36:16	40016	1532068576148	18
32	111	151	41	11	1	1	2018-07-20 14:36:18	40032	1532068578794	19
47	1000	138	40	10	0	0	2018-07-20 14:36:20	40047	1532068580489	20
9	50	48	8	10	0	0	2018-07-20 14:36:23	40009	1532068583341	21
52	71	138	40	14	0	0	2018-07-20 14:36:24	40052	1532068584656	22
37	35	58	4	14	3	1	2018-07-20 14:36:24	40037	1532068584770	23
43	28	123	63	14	0	0	2018-07-20 14:36:25	40043	1532068585629	24
39	55	93	37	11	0	0	2018-07-20 14:36:25	40039	1532068585766	25
13	71	58	4	14	0	0	2018-07-20 14:36:28	40013	1532068588325	26
56	142	93	37	14	0	0	2018-07-20 14:36:28	40056	1532068588690	27
71	100	194	70	10	1	1	2018-07-20 14:36:29	40071	1532068589828	28
48	1000	138	40	10	0	0	2018-07-20 14:36:30	40048	1532068590659	29
78	1000	194	70	0	0	0	2018-07-20 14:36:31	40078	1532068591686	30
40	20	118	38	14	4	1	2018-07-20 14:36:36	40040	1532068596266	31
41	28	123	63	14	1	1	2018-07-20 14:36:36	40041	1532068596672	32
53	1000	141	50	0	0	0	2018-07-20 14:36:36	40053	1532068596727	33
26	1000	118	38	11	0	0	2018-07-20 14:36:36	40026	1532068596766	34
77	1000	138	40	0	0	0	2018-07-20 14:36:37	40077	1532068597673	35
24	62	138	44	12	0	0	2018-07-20 14:36:37	40024	1532068597792	36
38	25	93	37	12	4	1	2018-07-20 14:36:38	40038	1532068598764	37
67	1000	48	8	12	0	0	2018-07-20 14:36:38	40067	1532068598932	38
69	100	194	70	10	0	0	2018-07-20 14:36:41	40069	1532068601114	39
33	1000	262	32	0	0	0	2018-07-20 14:36:42	40033	1532068602824	40
75	1000	294	71	10	0	0	2018-07-20 14:36:45	40075	1532068605822	41
