nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
20	0	11	0	21192	0	20580	2018-06-09 14:54:36	40020	1528527276968	1
12	0	3	0	21040	0	21279	2018-06-09 14:54:37	40012	1528527277061	2
10	0	3	0	21071	0	21455	2018-06-09 14:54:37	40010	1528527277217	3
80	0	10	0	19967	0	21539	2018-06-09 14:54:37	40080	1528527277693	4
17	0	10	0	22093	0	21814	2018-06-09 14:54:37	40017	1528527277915	5
21	0	17	0	22230	0	22548	2018-06-09 14:54:38	40021	1528527278405	6
13	0	21	0	22853	0	23084	2018-06-09 14:54:39	40013	1528527279215	7
9	0	13	0	23843	0	23447	2018-06-09 14:54:39	40009	1528527279803	8
67	0	9	0	21773	0	24000	2018-06-09 14:54:40	40067	1528527280017	9
37	0	13	0	22824	0	23737	2018-06-09 14:54:40	40037	1528527280091	10
26	0	13	0	22841	0	23746	2018-06-09 14:54:40	40026	1528527280120	11
39	0	37	0	22852	0	22841	2018-06-09 14:54:40	40039	1528527280153	12
123	0	67	0	21997	0	21963	2018-06-09 14:54:40	40123	1528527280220	13
127	0	123	0	21922	0	22074	2018-06-09 14:54:40	40127	1528527280287	14
117	0	123	0	22837	0	22179	2018-06-09 14:54:40	40117	1528527280418	15
64	0	67	0	21771	0	22065	2018-06-09 14:54:40	40064	1528527280454	16
121	0	117	0	22977	0	22967	2018-06-09 14:54:40	40121	1528527280537	17
8	0	9	0	24976	0	24684	2018-06-09 14:54:40	40008	1528527280635	18
119	0	121	0	23041	0	23078	2018-06-09 14:54:40	40119	1528527280671	19
56	0	37	0	22827	0	23371	2018-06-09 14:54:40	40056	1528527280771	20
131	0	123	0	22853	0	22754	2018-06-09 14:54:40	40131	1528527280920	21
129	0	117	0	22827	0	23387	2018-06-09 14:54:40	40129	1528527280954	22
122	0	129	0	22806	0	22885	2018-06-09 14:54:41	40122	1528527281021	23
118	0	129	0	22833	0	22894	2018-06-09 14:54:41	40118	1528527281054	24
33	0	37	0	23842	0	23806	2018-06-09 14:54:41	40033	1528527281121	25
38	0	37	0	23877	0	23837	2018-06-09 14:54:41	40038	1528527281221	26
135	0	123	0	22970	0	22962	2018-06-09 14:54:41	40135	1528527281288	27
120	0	117	0	22940	0	23569	2018-06-09 14:54:41	40120	1528527281322	28
115	0	118	0	22838	0	22920	2018-06-09 14:54:41	40115	1528527281388	29
139	0	129	0	23115	0	23264	2018-06-09 14:54:41	40139	1528527281422	30
132	0	139	0	23171	0	23129	2018-06-09 14:54:41	40132	1528527281489	31
66	0	139	0	24009	0	23262	2018-06-09 14:54:41	40066	1528527281555	32
43	0	38	0	23857	0	24363	2018-06-09 14:54:41	40043	1528527281622	33
40	0	43	0	23873	0	23857	2018-06-09 14:54:41	40040	1528527281680	34
50	0	38	0	23912	0	24449	2018-06-09 14:54:41	40050	1528527281714	35
24	0	41	0	24872	0	23965	2018-06-09 14:54:41	40024	1528527281781	36
124	0	132	0	24333	0	23592	2018-06-09 14:54:41	40124	1528527281814	37
71	0	132	0	23249	0	23496	2018-06-09 14:54:41	40071	1528527281847	38
41	0	43	0	23871	0	23857	2018-06-09 14:54:41	40041	1528527281881	39
47	0	41	0	24100	0	24115	2018-06-09 14:54:41	40047	1528527281948	40
32	0	33	0	24879	0	24799	2018-06-09 14:54:42	40032	1528527282014	41
52	0	43	0	23844	0	23857	2018-06-09 14:54:42	40052	1528527282248	42
44	0	43	0	24083	0	24092	2018-06-09 14:54:42	40044	1528527282282	43
63	0	66	0	23956	0	24631	2018-06-09 14:54:42	40063	1528527282383	44
77	0	43	0	23606	0	24345	2018-06-09 14:54:42	40077	1528527282483	45
48	0	43	0	24330	0	24313	2018-06-09 14:54:42	40048	1528527282550	46
53	0	50	0	24916	0	24900	2018-06-09 14:54:42	40053	1528527282750	47
70	0	63	0	24677	0	24935	2018-06-09 14:54:43	40070	1528527283142	48
78	0	70	0	24933	0	24938	2018-06-09 14:54:43	40078	1528527283393	49
72	0	78	0	25269	0	25170	2018-06-09 14:54:43	40072	1528527283621	50
69	0	70	0	25365	0	25375	2018-06-09 14:54:43	40069	1528527283817	51
