nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	0	61463	0	3149	2018-06-11 20:30:08	40003	1528720208811	1
8	0	61461	0	3518	2018-06-11 20:30:08	40008	1528720208845	2
20	0	61461	0	2256	2018-06-11 20:30:08	40020	1528720208903	3
13	0	61461	0	6232	2018-06-11 20:30:08	40013	1528720208970	4
21	0	61461	0	1816	2018-06-11 20:30:09	40021	1528720209036	5
11	0	61461	0	3738	2018-06-11 20:30:09	40011	1528720209170	6
10	0	61461	0	1645	2018-06-11 20:30:09	40010	1528720209203	7
9	0	61461	0	2413	2018-06-11 20:30:09	40009	1528720209571	8
12	0	61461	0	1148	2018-06-11 20:30:09	40012	1528720209671	9
26	0	61461	0	3422	2018-06-11 20:30:10	40026	1528720210255	10
48	0	61461	0	1526	2018-06-11 20:30:10	40048	1528720210506	11
17	0	61461	0	2153	2018-06-11 20:30:10	40017	1528720210547	12
121	0	61461	0	2872	2018-06-11 20:30:10	40121	1528720210714	13
123	0	61461	0	2502	2018-06-11 20:30:11	40123	1528720211006	14
67	0	61461	0	2717	2018-06-11 20:30:11	40067	1528720211052	15
71	0	61461	0	2212	2018-06-11 20:30:11	40071	1528720211282	16
52	0	61461	0	2533	2018-06-11 20:30:11	40052	1528720211817	17
129	0	61461	0	4099	2018-06-11 20:30:11	40129	1528720211951	18
24	0	61461	0	1293	2018-06-11 20:30:11	40024	1528720211984	19
66	0	62313	0	2617	2018-06-11 20:30:12	40066	1528720212117	20
38	0	61461	0	3187	2018-06-11 20:30:12	40038	1528720212218	21
120	0	61461	0	2832	2018-06-11 20:30:12	40120	1528720212318	22
124	0	61461	0	1219	2018-06-11 20:30:12	40124	1528720212351	23
63	0	61461	0	4222	2018-06-11 20:30:12	40063	1528720212451	24
40	0	61461	0	3028	2018-06-11 20:30:12	40040	1528720212510	25
39	0	61461	0	1086	2018-06-11 20:30:12	40039	1528720212543	26
37	0	61462	0	3836	2018-06-11 20:30:12	40037	1528720212643	27
56	0	61461	0	4355	2018-06-11 20:30:12	40056	1528720212735	28
76	0	61461	0	2633	2018-06-11 20:30:12	40076	1528720212769	29
122	0	61461	0	2882	2018-06-11 20:30:12	40122	1528720212902	30
44	0	61461	0	1371	2018-06-11 20:30:12	40044	1528720212936	31
117	0	61461	0	2464	2018-06-11 20:30:12	40117	1528720212969	32
78	0	61461	0	1426	2018-06-11 20:30:13	40078	1528720213002	33
131	0	61461	0	4157	2018-06-11 20:30:13	40131	1528720213036	34
69	0	61461	0	2164	2018-06-11 20:30:13	40069	1528720213069	35
139	0	61461	0	2722	2018-06-11 20:30:13	40139	1528720213252	36
41	0	61461	0	2453	2018-06-11 20:30:13	40041	1528720213453	37
115	0	61461	0	2833	2018-06-11 20:30:13	40115	1528720213520	38
118	0	61461	0	3125	2018-06-11 20:30:13	40118	1528720213556	39
119	0	61461	0	2764	2018-06-11 20:30:13	40119	1528720213586	40
33	0	61461	0	2642	2018-06-11 20:30:13	40033	1528720213778	41
135	0	61461	0	2921	2018-06-11 20:30:13	40135	1528720213845	42
72	0	61461	0	1385	2018-06-11 20:30:13	40072	1528720213878	43
43	0	61461	0	4190	2018-06-11 20:30:13	40043	1528720213912	44
77	0	61461	0	2884	2018-06-11 20:30:13	40077	1528720213970	45
75	0	61461	0	2922	2018-06-11 20:30:14	40075	1528720214004	46
16	0	61461	0	1747	2018-06-11 20:30:14	40016	1528720214037	47
50	0	61461	0	3738	2018-06-11 20:30:14	40050	1528720214371	48
70	0	61461	0	5711	2018-06-11 20:30:14	40070	1528720214404	49
32	0	61461	0	1108	2018-06-11 20:30:14	40032	1528720214438	50
64	0	61461	0	4219	2018-06-11 20:30:14	40064	1528720214471	51
80	0	61461	0	2820	2018-06-11 20:30:14	40080	1528720214504	52
127	0	61461	0	3849	2018-06-11 20:30:14	40127	1528720214605	53
132	0	61461	0	1152	2018-06-11 20:30:14	40132	1528720214638	54
53	0	61461	0	4171	2018-06-11 20:30:14	40053	1528720214705	55
47	0	61461	0	3162	2018-06-11 20:30:14	40047	1528720214772	56
20	1	57365	0	5043	2018-06-11 20:31:08	40020	1528720268860	57
13	1	57365	0	11015	2018-06-11 20:31:09	40013	1528720269094	58
9	1	57365	0	5095	2018-06-11 20:31:09	40009	1528720269136	59
16	1	57365	0	3485	2018-06-11 20:31:09	40016	1528720269261	60
17	1	57365	0	4967	2018-06-11 20:31:09	40017	1528720269636	61
39	1	57365	0	2193	2018-06-11 20:31:10	40039	1528720270396	62
76	1	57365	0	5539	2018-06-11 20:31:10	40076	1528720270496	63
118	1	57365	0	6284	2018-06-11 20:31:10	40118	1528720270663	64
41	1	57365	0	6162	2018-06-11 20:31:10	40041	1528720270696	65
122	1	57365	0	5697	2018-06-11 20:31:10	40122	1528720270763	66
75	1	57365	0	5686	2018-06-11 20:31:10	40075	1528720270997	67
26	1	57365	0	6510	2018-06-11 20:31:11	40026	1528720271097	68
3	1	57367	0	6649	2018-06-11 20:31:11	40003	1528720271189	69
11	1	57365	0	7840	2018-06-11 20:31:11	40011	1528720271222	70
33	1	57365	0	4886	2018-06-11 20:31:11	40033	1528720271256	71
72	1	57365	0	3098	2018-06-11 20:31:11	40072	1528720271356	72
119	1	57365	0	5620	2018-06-11 20:31:11	40119	1528720271389	73
69	1	57365	0	3777	2018-06-11 20:31:11	40069	1528720271423	74
10	1	57365	0	6632	2018-06-11 20:31:11	40010	1528720271489	75
115	1	57365	0	5767	2018-06-11 20:31:11	40115	1528720271723	76
43	1	57365	0	8154	2018-06-11 20:31:11	40043	1528720271756	77
64	1	57365	0	8341	2018-06-11 20:31:11	40064	1528720271823	78
37	1	57365	0	8033	2018-06-11 20:31:11	40037	1528720271858	79
67	1	57365	0	5483	2018-06-11 20:31:11	40067	1528720271891	80
80	1	57365	0	5644	2018-06-11 20:31:11	40080	1528720271925	81
70	1	57365	0	11594	2018-06-11 20:31:12	40070	1528720272250	82
71	1	57365	0	4034	2018-06-11 20:31:12	40071	1528720272350	83
52	1	57365	0	4780	2018-06-11 20:31:12	40052	1528720272384	84
12	1	57365	0	2249	2018-06-11 20:31:12	40012	1528720272642	85
117	1	57365	0	5045	2018-06-11 20:31:12	40117	1528720272809	86
21	1	57365	0	4465	2018-06-11 20:31:12	40021	1528720272909	87
123	1	57365	0	5123	2018-06-11 20:31:12	40123	1528720272943	88
124	1	57365	0	2602	2018-06-11 20:31:12	40124	1528720272976	89
56	1	57365	0	8947	2018-06-11 20:31:13	40056	1528720273077	90
127	1	57365	0	7985	2018-06-11 20:31:13	40127	1528720273210	91
135	1	57365	0	5593	2018-06-11 20:31:13	40135	1528720273377	92
120	1	57365	0	5692	2018-06-11 20:31:13	40120	1528720273527	93
131	1	57365	0	8238	2018-06-11 20:31:13	40131	1528720273569	94
47	1	57368	0	6182	2018-06-11 20:31:13	40047	1528720273611	95
50	1	57365	0	7714	2018-06-11 20:31:13	40050	1528720273652	96
44	1	57365	0	2673	2018-06-11 20:31:13	40044	1528720273719	97
24	1	57365	0	2534	2018-06-11 20:31:13	40024	1528720273844	98
53	1	57365	0	8196	2018-06-11 20:31:13	40053	1528720273928	99
38	1	57365	0	6010	2018-06-11 20:31:13	40038	1528720273969	100
66	1	57365	0	8193	2018-06-11 20:31:14	40066	1528720274011	101
32	1	57365	0	2358	2018-06-11 20:31:14	40032	1528720274053	102
8	1	57365	0	9561	2018-06-11 20:31:14	40008	1528720274095	103
139	1	57365	0	5641	2018-06-11 20:31:14	40139	1528720274220	104
40	1	57365	0	6336	2018-06-11 20:31:14	40040	1528720274261	105
77	1	57365	0	5631	2018-06-11 20:31:14	40077	1528720274328	106
129	1	57365	0	8531	2018-06-11 20:31:14	40129	1528720274395	107
78	1	57365	0	2835	2018-06-11 20:31:14	40078	1528720274428	108
48	1	57365	0	3041	2018-06-11 20:31:14	40048	1528720274462	109
132	1	57365	0	2549	2018-06-11 20:31:14	40132	1528720274495	110
63	1	57365	0	8422	2018-06-11 20:31:14	40063	1528720274562	111
