nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
17	1	3	0	40869	0	41049	2018-06-11 20:29:48	40017	1528720188829	1
13	1	3	0	40977	0	41181	2018-06-11 20:29:48	40013	1528720188957	2
12	1	3	0	40907	0	41206	2018-06-11 20:29:48	40012	1528720188988	3
80	1	17	0	38854	0	41073	2018-06-11 20:29:49	40080	1528720189021	4
16	1	3	0	40907	0	41317	2018-06-11 20:29:49	40016	1528720189054	5
26	1	13	0	39762	0	41008	2018-06-11 20:29:49	40026	1528720189088	6
11	1	3	0	40928	0	41375	2018-06-11 20:29:49	40011	1528720189121	7
8	1	3	0	41343	0	41417	2018-06-11 20:29:49	40008	1528720189155	8
38	1	13	0	39730	0	41008	2018-06-11 20:29:49	40038	1528720189188	9
50	1	38	0	38992	0	39959	2018-06-11 20:29:49	40050	1528720189221	10
56	1	38	0	38914	0	39936	2018-06-11 20:29:49	40056	1528720189255	11
20	1	11	0	41457	0	41052	2018-06-11 20:29:49	40020	1528720189288	12
41	1	50	0	40033	0	39009	2018-06-11 20:29:49	40041	1528720189322	13
72	1	80	0	39431	0	39216	2018-06-11 20:29:49	40072	1528720189388	14
40	1	41	0	39494	0	40202	2018-06-11 20:29:49	40040	1528720189431	15
44	1	38	0	38957	0	39975	2018-06-11 20:29:49	40044	1528720189464	16
77	1	50	0	39340	0	39273	2018-06-11 20:29:49	40077	1528720189522	17
43	1	50	0	39193	0	39180	2018-06-11 20:29:49	40043	1528720189555	18
10	1	80	0	40876	0	38854	2018-06-11 20:29:49	40010	1528720189589	19
135	1	115	0	39789	0	39881	2018-06-11 20:29:49	40135	1528720189622	20
32	1	41	0	40310	0	40253	2018-06-11 20:29:49	40032	1528720189656	21
48	1	41	0	40178	0	40513	2018-06-11 20:29:49	40048	1528720189714	22
121	1	115	0	39973	0	40124	2018-06-11 20:29:49	40121	1528720189747	23
53	1	50	0	39195	0	39228	2018-06-11 20:29:49	40053	1528720189814	24
47	1	40	0	39645	0	39530	2018-06-11 20:29:49	40047	1528720189848	25
118	1	121	0	40165	0	40136	2018-06-11 20:29:49	40118	1528720189881	26
131	1	129	0	40241	0	39867	2018-06-11 20:29:49	40131	1528720189981	27
70	1	80	0	39186	0	39256	2018-06-11 20:29:50	40070	1528720190115	28
124	1	139	0	40352	0	40316	2018-06-11 20:29:50	40124	1528720190148	29
122	1	129	0	39832	0	39813	2018-06-11 20:29:50	40122	1528720190181	30
117	1	115	0	39709	0	39929	2018-06-11 20:29:50	40117	1528720190257	31
33	1	37	0	40296	0	40403	2018-06-11 20:29:50	40033	1528720190416	32
119	1	121	0	40397	0	40136	2018-06-11 20:29:50	40119	1528720190550	33
115	1	67	0	39851	0	39300	2018-06-11 20:29:50	40115	1528720190658	34
78	1	70	0	39466	0	39332	2018-06-11 20:29:50	40078	1528720190692	35
132	1	139	0	40342	0	40316	2018-06-11 20:29:50	40132	1528720190725	36
24	1	41	0	40455	0	40476	2018-06-11 20:29:50	40024	1528720190825	37
63	1	50	0	39396	0	39321	2018-06-11 20:29:50	40063	1528720190892	38
129	1	115	0	39738	0	39955	2018-06-11 20:29:50	40129	1528720190925	39
66	1	63	0	39663	0	39683	2018-06-11 20:29:50	40066	1528720190959	40
120	1	129	0	39890	0	39867	2018-06-11 20:29:51	40120	1528720191059	41
39	1	38	0	40364	0	40168	2018-06-11 20:29:51	40039	1528720191092	42
123	1	64	0	40249	0	40392	2018-06-11 20:29:51	40123	1528720191259	43
21	1	13	0	41060	0	41136	2018-06-11 20:29:51	40021	1528720191326	44
37	1	13	0	40361	0	41442	2018-06-11 20:29:51	40037	1528720191393	45
139	1	129	0	39822	0	39824	2018-06-11 20:29:51	40139	1528720191460	46
127	1	121	0	40551	0	40464	2018-06-11 20:29:51	40127	1528720191760	47
67	1	8	0	39300	0	41578	2018-06-11 20:29:51	40067	1528720191827	48
52	1	41	0	39137	0	40156	2018-06-11 20:29:51	40052	1528720191994	49
