nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
44	17	11	7410	2018-07-22 21:49:45	40044	1532267385632	1
52	17	11	7536	2018-07-22 21:49:45	40052	1532267385765	2
39	17	11	8248	2018-07-22 21:49:45	40039	1532267385890	3
66	17	11	6718	2018-07-22 21:49:46	40066	1532267386015	4
38	17	11	8245	2018-07-22 21:49:46	40038	1532267386057	5
10	17	11	10372	2018-07-22 21:49:46	40010	1532267386266	6
50	17	11	7407	2018-07-22 21:49:46	40050	1532267386574	7
70	17	11	6408	2018-07-22 21:49:46	40070	1532267386633	8
17	17	11	10248	2018-07-22 21:49:46	40017	1532267386708	9
9	17	11	10735	2018-07-22 21:49:46	40009	1532267386741	10
67	17	11	6925	2018-07-22 21:49:46	40067	1532267386775	11
47	17	11	7753	2018-07-22 21:49:46	40047	1532267386875	12
16	17	11	10414	2018-07-22 21:49:46	40016	1532267386908	13
26	17	11	9216	2018-07-22 21:49:46	40026	1532267386942	14
21	17	11	10504	2018-07-22 21:49:47	40021	1532267387114	15
24	17	11	9248	2018-07-22 21:49:47	40024	1532267387176	16
64	17	11	6695	2018-07-22 21:49:47	40064	1532267387242	17
11	17	11	10452	2018-07-22 21:49:47	40011	1532267387276	18
72	17	11	6663	2018-07-22 21:49:47	40072	1532267387309	19
4	17	11	10065	2018-07-22 21:49:47	40004	1532267387410	20
69	17	11	8684	2018-07-22 21:49:47	40069	1532267387444	21
20	17	11	10748	2018-07-22 21:49:47	40020	1532267387477	22
63	17	11	8423	2018-07-22 21:49:47	40063	1532267387544	23
80	17	11	6629	2018-07-22 21:49:47	40080	1532267387577	24
3	17	11	10575	2018-07-22 21:49:47	40003	1532267387611	25
8	17	11	10342	2018-07-22 21:49:47	40008	1532267387644	26
71	17	11	8393	2018-07-22 21:49:47	40071	1532267387703	27
37	17	11	9230	2018-07-22 21:49:47	40037	1532267387769	28
12	17	11	10599	2018-07-22 21:49:47	40012	1532267387803	29
13	17	11	10606	2018-07-22 21:49:47	40013	1532267387836	30
56	17	11	9396	2018-07-22 21:49:47	40056	1532267387919	31
10	0	11	52260	2018-07-22 21:50:27	40010	1532267427162	32
12	0	11	52513	2018-07-22 21:50:27	40012	1532267427312	33
4	0	11	52020	2018-07-22 21:50:27	40004	1532267427345	34
33	0	11	50945	2018-07-22 21:50:27	40033	1532267427521	35
20	0	11	52744	2018-07-22 21:50:27	40020	1532267427621	36
26	0	11	51094	2018-07-22 21:50:27	40026	1532267427704	37
11	0	11	52649	2018-07-22 21:50:27	40011	1532267427871	38
13	0	11	52493	2018-07-22 21:50:27	40013	1532267427996	39
9	0	11	53076	2018-07-22 21:50:28	40009	1532267428038	40
17	0	11	53215	2018-07-22 21:50:28	40017	1532267428205	41
38	0	11	51651	2018-07-22 21:50:28	40038	1532267428330	42
67	0	11	49887	2018-07-22 21:50:28	40067	1532267428430	43
8	0	11	52800	2018-07-22 21:50:28	40008	1532267428472	44
75	0	11	49840	2018-07-22 21:50:28	40075	1532267428514	45
37	0	11	51195	2018-07-22 21:50:28	40037	1532267428556	46
78	0	11	50318	2018-07-22 21:50:28	40078	1532267428631	47
21	0	11	53016	2018-07-22 21:50:28	40021	1532267428664	48
72	0	11	49377	2018-07-22 21:50:28	40072	1532267428764	49
66	0	11	50363	2018-07-22 21:50:28	40066	1532267428797	50
39	0	11	51207	2018-07-22 21:50:28	40039	1532267428898	51
43	0	11	51491	2018-07-22 21:50:28	40043	1532267428964	52
80	0	11	49191	2018-07-22 21:50:29	40080	1532267429031	53
63	0	11	52131	2018-07-22 21:50:29	40063	1532267429198	54
44	0	11	51967	2018-07-22 21:50:29	40044	1532267429231	55
77	0	11	50293	2018-07-22 21:50:29	40077	1532267429398	56
50	0	11	51378	2018-07-22 21:50:29	40050	1532267429432	57
32	0	11	52419	2018-07-22 21:50:29	40032	1532267429499	58
40	0	11	52237	2018-07-22 21:50:29	40040	1532267429532	59
71	0	11	51764	2018-07-22 21:50:29	40071	1532267429565	60
64	0	11	49802	2018-07-22 21:50:29	40064	1532267429599	61
69	0	11	52094	2018-07-22 21:50:29	40069	1532267429691	62
53	0	11	51708	2018-07-22 21:50:29	40053	1532267429757	63
56	0	11	52360	2018-07-22 21:50:29	40056	1532267429791	64
41	0	11	51652	2018-07-22 21:50:29	40041	1532267429841	65
70	0	11	49770	2018-07-22 21:50:29	40070	1532267429908	66
48	0	11	51820	2018-07-22 21:50:29	40048	1532267429942	67
52	0	11	51496	2018-07-22 21:50:29	40052	1532267429976	68
24	0	11	52893	2018-07-22 21:50:30	40024	1532267430042	69
47	0	11	51792	2018-07-22 21:50:30	40047	1532267430076	70
4	1	12	7021	2018-07-22 21:50:47	40004	1532267447277	71
