id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	111	0	3	11	9	1	2018-07-20 10:46:48	40003	1532054808533	1
20	100	111	3	10	0	0	2018-07-20 10:47:05	40020	1532054825613	2
80	71	111	3	14	0	0	2018-07-20 10:47:08	40080	1532054828036	3
4	41	111	3	12	2	1	2018-07-20 10:47:10	40004	1532054830405	4
10	100	111	3	10	0	0	2018-07-20 10:47:12	40010	1532054832589	5
12	1000	111	3	12	0	0	2018-07-20 10:47:18	40012	1532054838661	6
21	62	111	3	12	0	0	2018-07-20 10:47:19	40021	1532054839673	7
16	1000	152	4	14	0	0	2018-07-20 10:47:19	40016	1532054839853	8
11	55	111	3	11	0	0	2018-07-20 10:47:25	40011	1532054845785	9
17	1000	111	3	10	0	0	2018-07-20 10:47:26	40017	1532054846633	10
8	25	111	3	10	2	1	2018-07-20 10:47:26	40008	1532054846669	11
50	62	265	40	12	0	0	2018-07-20 10:47:30	40050	1532054850887	12
13	41	152	4	12	2	1	2018-07-20 10:47:33	40013	1532054853781	13
52	41	265	40	12	0	0	2018-07-20 10:47:34	40052	1532054854900	14
67	100	136	8	10	1	1	2018-07-20 10:47:37	40067	1532054857033	15
64	50	236	67	10	2	1	2018-07-20 10:47:38	40064	1532054858084	16
9	50	136	8	10	1	1	2018-07-20 10:47:40	40009	1532054860649	17
48	1000	265	40	11	0	0	2018-07-20 10:47:44	40048	1532054864911	18
63	142	286	64	14	1	1	2018-07-20 10:47:46	40063	1532054866105	19
47	1000	265	40	10	1	1	2018-07-20 10:47:50	40047	1532054870882	20
44	14	252	38	10	0	0	2018-07-20 10:47:50	40044	1532054870915	21
38	41	211	39	12	2	1	2018-07-20 10:47:51	40038	1532054871168	22
56	125	302	41	12	0	0	2018-07-20 10:47:51	40056	1532054871902	23
53	1000	315	77	0	0	0	2018-07-20 10:47:52	40053	1532054872901	24
77	50	265	40	10	1	1	2018-07-20 10:47:53	40077	1532054873107	25
40	13	252	38	12	7	1	2018-07-20 10:47:59	40040	1532054879737	26
43	62	265	40	12	0	0	2018-07-20 10:47:59	40043	1532054879869	27
32	111	302	41	11	1	1	2018-07-20 10:48:01	40032	1532054881160	28
24	111	302	41	11	0	0	2018-07-20 10:48:03	40024	1532054883821	29
39	25	186	9	10	1	1	2018-07-20 10:48:05	40039	1532054885170	30
37	125	193	13	12	0	0	2018-07-20 10:48:06	40037	1532054886171	31
70	71	386	66	14	3	1	2018-07-20 10:48:06	40070	1532054886932	32
66	100	286	64	10	1	1	2018-07-20 10:48:07	40066	1532054887076	33
72	100	428	63	10	0	0	2018-07-20 10:48:07	40072	1532054887108	34
41	37	265	40	11	2	1	2018-07-20 10:48:07	40041	1532054887882	35
26	71	193	13	14	0	0	2018-07-20 10:48:12	40026	1532054892009	36
71	100	457	70	10	0	0	2018-07-20 10:48:21	40071	1532054901014	37
33	1000	413	32	0	0	0	2018-07-20 10:48:22	40033	1532054902168	38
69	100	457	70	10	1	1	2018-07-20 10:48:26	40069	1532054906060	39
78	1000	457	70	0	0	0	2018-07-20 10:48:30	40078	1532054910123	40
75	1000	557	69	0	0	0	2018-07-20 10:48:57	40075	1532054937037	41
