addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	6	10	8	10	6	10	10	9	6	8	0	0	2018-07-20 12:04:57	40004	1532059497426	1
20	6	3	4	11	12	16	21	0	0	0	0	0	0	0	0	7	10	10	8	10	10	0	0	0	0	0	0	0	0	2018-07-20 12:04:57	40020	1532059497546	2
10	7	3	4	12	17	21	70	80	0	0	0	0	0	0	0	10	10	10	10	2	10	9	0	0	0	0	0	0	0	2018-07-20 12:04:57	40010	1532059497640	3
21	9	3	4	10	12	13	16	17	20	37	0	0	0	0	0	6	10	6	7	8	9	10	10	6	0	0	0	0	0	2018-07-20 12:04:57	40021	1532059497708	4
17	7	3	4	10	12	21	70	80	0	0	0	0	0	0	0	10	10	10	10	9	9	9	0	0	0	0	0	0	0	2018-07-20 12:04:57	40017	1532059497743	5
9	4	8	13	39	67	0	0	0	0	0	0	0	0	0	0	10	10	7	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:57	40009	1532059497776	6
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	8	10	8	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:57	40008	1532059497810	7
12	6	3	4	10	17	21	80	0	0	0	0	0	0	0	0	10	10	10	10	8	6	0	0	0	0	0	0	0	0	2018-07-20 12:04:57	40012	1532059497843	8
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	5	10	10	7	10	8	0	0	0	0	0	0	0	0	2018-07-20 12:04:57	40016	1532059497877	9
3	11	4	8	10	11	12	13	16	17	21	37	80	0	0	0	4	8	10	8	10	5	7	5	6	1	4	0	0	0	2018-07-20 12:04:57	40003	1532059497910	10
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	6	8	10	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:57	40011	1532059497945	11
13	12	3	4	8	9	11	16	21	26	33	37	38	67	0	0	4	5	6	9	10	4	6	5	4	10	2	5	0	0	2018-07-20 12:04:57	40013	1532059497977	12
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	9	10	10	10	10	9	7	9	5	9	10	0	0	0	2018-07-20 12:04:58	40040	1532059498610	13
24	8	32	33	38	40	41	44	52	56	0	0	0	0	0	0	6	9	1	5	9	10	9	7	0	0	0	0	0	0	2018-07-20 12:04:58	40024	1532059498771	14
26	5	13	37	38	39	56	0	0	0	0	0	0	0	0	0	9	9	6	9	8	0	0	0	0	0	0	0	0	0	2018-07-20 12:04:58	40026	1532059498874	15
43	11	40	41	44	47	48	50	52	53	63	64	77	0	0	0	10	10	10	9	10	10	9	4	9	1	10	0	0	0	2018-07-20 12:04:58	40043	1532059498968	16
38	10	13	26	33	37	39	40	41	43	44	50	0	0	0	0	3	8	9	10	10	8	1	1	10	8	0	0	0	0	2018-07-20 12:04:59	40038	1532059499170	17
