id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	17	0	3	14	8	1	2018-07-20 12:31:17	40003	1532061077037	1
20	1000	17	3	10	0	0	2018-07-20 12:31:32	40020	1532061092050	2
17	100	17	3	10	0	0	2018-07-20 12:31:32	40017	1532061092225	3
4	37	17	3	11	3	1	2018-07-20 12:31:36	40004	1532061096874	4
16	125	17	3	12	0	0	2018-07-20 12:31:38	40016	1532061098010	5
10	50	17	3	10	1	1	2018-07-20 12:31:38	40010	1532061098223	6
11	111	17	3	11	0	0	2018-07-20 12:31:39	40011	1532061099082	7
21	50	17	3	10	0	0	2018-07-20 12:31:45	40021	1532061105822	8
12	100	17	3	10	0	0	2018-07-20 12:31:46	40012	1532061106050	9
8	25	17	3	10	3	1	2018-07-20 12:31:53	40008	1532061113050	10
80	100	54	4	10	0	0	2018-07-20 12:31:56	40080	1532061116726	11
13	1000	54	4	10	0	0	2018-07-20 12:31:59	40013	1532061119854	12
52	47	139	63	14	0	0	2018-07-20 12:32:00	40052	1532061120816	13
67	1000	42	8	10	0	0	2018-07-20 12:32:03	40067	1532061123442	14
47	100	142	50	10	0	0	2018-07-20 12:32:04	40047	1532061124399	15
64	62	42	8	12	2	1	2018-07-20 12:32:04	40064	1532061124716	16
70	62	67	10	12	3	1	2018-07-20 12:32:06	40070	1532061126423	17
9	50	42	8	10	1	1	2018-07-20 12:32:07	40009	1532061127242	18
63	35	104	64	14	3	1	2018-07-20 12:32:08	40063	1532061128457	19
50	17	125	39	14	3	1	2018-07-20 12:32:09	40050	1532061129670	20
66	100	104	64	10	0	0	2018-07-20 12:32:11	40066	1532061131426	21
48	1000	152	40	10	0	0	2018-07-20 12:32:11	40048	1532061131623	22
44	18	136	38	11	0	0	2018-07-20 12:32:17	40044	1532061137693	23
41	35	139	63	14	0	0	2018-07-20 12:32:18	40041	1532061138707	24
77	1000	142	50	10	0	0	2018-07-20 12:32:19	40077	1532061139698	25
53	1000	142	50	0	0	0	2018-07-20 12:32:24	40053	1532061144673	26
43	37	139	63	11	0	0	2018-07-20 12:32:26	40043	1532061146589	27
40	16	136	38	10	1	1	2018-07-20 12:32:26	40040	1532061146704	28
33	71	101	37	14	0	0	2018-07-20 12:32:26	40033	1532061146871	29
72	1000	129	70	0	0	0	2018-07-20 12:32:27	40072	1532061147690	30
24	1000	172	56	14	0	0	2018-07-20 12:32:30	40024	1532061150884	31
39	33	92	9	10	1	1	2018-07-20 12:32:31	40039	1532061151267	32
78	1000	129	70	10	0	0	2018-07-20 12:32:34	40078	1532061154738	33
38	35	101	37	14	2	1	2018-07-20 12:32:36	40038	1532061156690	34
37	47	54	4	14	4	1	2018-07-20 12:32:38	40037	1532061158743	35
26	1000	101	37	10	0	0	2018-07-20 12:32:38	40026	1532061158853	36
32	1000	172	56	14	0	0	2018-07-20 12:32:38	40032	1532061158902	37
56	71	101	37	14	1	1	2018-07-20 12:32:39	40056	1532061159743	38
71	55	129	70	11	2	1	2018-07-20 12:32:42	40071	1532061162814	39
69	1000	184	71	0	0	0	2018-07-20 12:33:12	40069	1532061192662	40
75	1000	184	71	11	0	0	2018-07-20 12:33:18	40075	1532061198761	41
