id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	23	0	3	14	8	1	2018-07-20 11:06:43	40003	1532056003031	1
20	100	23	3	10	0	0	2018-07-20 11:06:49	40020	1532056009899	2
10	142	23	3	14	0	0	2018-07-20 11:06:50	40010	1532056010123	3
80	71	23	3	14	2	1	2018-07-20 11:06:51	40080	1532056011971	4
4	41	23	3	12	2	1	2018-07-20 11:06:54	40004	1532056014935	5
50	28	140	63	14	0	0	2018-07-20 11:06:56	40050	1532056016422	6
11	62	23	3	12	0	0	2018-07-20 11:06:57	40011	1532056017051	7
13	100	58	8	10	1	1	2018-07-20 11:06:57	40013	1532056017971	8
63	35	105	64	14	4	1	2018-07-20 11:06:59	40063	1532056019332	9
64	47	58	8	14	2	1	2018-07-20 11:07:00	40064	1532056020404	10
44	125	158	40	12	0	0	2018-07-20 11:07:02	40044	1532056022389	11
70	1000	94	80	10	2	1	2018-07-20 11:07:02	40070	1532056022451	12
12	1000	23	3	10	0	0	2018-07-20 11:07:02	40012	1532056022721	13
9	100	58	8	10	0	0	2018-07-20 11:07:02	40009	1532056022919	14
16	1000	64	4	10	0	0	2018-07-20 11:07:03	40016	1532056023676	15
21	100	23	3	10	0	0	2018-07-20 11:07:04	40021	1532056024011	16
72	100	94	80	10	1	1	2018-07-20 11:07:06	40072	1532056026989	17
66	100	105	64	10	0	0	2018-07-20 11:07:07	40066	1532056027456	18
8	35	23	3	14	4	1	2018-07-20 11:07:11	40008	1532056031019	19
17	1000	23	3	11	0	0	2018-07-20 11:07:11	40017	1532056031118	20
53	1000	162	43	14	0	0	2018-07-20 11:07:15	40053	1532056035352	21
77	100	158	40	10	0	0	2018-07-20 11:07:15	40077	1532056035453	22
78	1000	194	72	0	0	0	2018-07-20 11:07:15	40078	1532056035986	23
52	1000	158	40	10	0	0	2018-07-20 11:07:19	40052	1532056039382	24
67	1000	58	8	0	0	0	2018-07-20 11:07:21	40067	1532056041425	25
43	22	140	63	11	1	1	2018-07-20 11:07:22	40043	1532056042421	26
40	18	140	63	11	5	1	2018-07-20 11:07:23	40040	1532056043421	27
71	100	1094	70	10	0	0	2018-07-20 11:07:23	40071	1532056043485	28
24	142	283	44	14	0	0	2018-07-20 11:07:26	40024	1532056046186	29
39	100	135	37	10	0	0	2018-07-20 11:07:27	40039	1532056047367	30
33	1000	158	13	12	0	0	2018-07-20 11:07:29	40033	1532056049217	31
48	1000	158	40	10	0	0	2018-07-20 11:07:29	40048	1532056049446	32
41	28	140	63	14	0	0	2018-07-20 11:07:30	40041	1532056050133	33
38	27	135	37	11	0	0	2018-07-20 11:07:32	40038	1532056052356	34
26	1000	135	37	14	0	0	2018-07-20 11:07:34	40026	1532056054270	35
37	71	64	4	14	4	1	2018-07-20 11:07:34	40037	1532056054401	36
56	125	135	37	12	0	0	2018-07-20 11:07:35	40056	1532056055142	37
47	1000	158	40	10	0	0	2018-07-20 11:07:35	40047	1532056055401	38
75	1000	1194	69	11	0	0	2018-07-20 11:07:45	40075	1532056065436	39
69	100	1094	70	10	1	1	2018-07-20 11:07:49	40069	1532056069414	40
