nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	0	3	0	20350	0	20534	2018-06-10 21:10:55	40010	1528636255421	1
17	0	10	0	20402	0	20383	2018-06-10 21:10:55	40017	1528636255457	2
12	0	3	0	20479	0	20732	2018-06-10 21:10:55	40012	1528636255577	3
8	0	3	0	20458	0	20758	2018-06-10 21:10:55	40008	1528636255641	4
11	0	3	0	20892	0	20840	2018-06-10 21:10:55	40011	1528636255681	5
13	0	8	0	21070	0	20624	2018-06-10 21:10:55	40013	1528636255813	6
80	0	10	0	18810	0	20815	2018-06-10 21:10:55	40080	1528636255893	7
67	0	64	0	18952	0	18932	2018-06-10 21:10:55	40067	1528636255991	8
129	0	64	0	18947	0	18932	2018-06-10 21:10:56	40129	1528636256024	9
64	0	8	0	18903	0	20796	2018-06-10 21:10:56	40064	1528636256058	10
117	0	129	0	19050	0	18997	2018-06-10 21:10:56	40117	1528636256091	11
9	0	67	0	20964	0	19002	2018-06-10 21:10:56	40009	1528636256133	12
37	0	13	0	19940	0	21395	2018-06-10 21:10:56	40037	1528636256216	13
115	0	129	0	19524	0	19108	2018-06-10 21:10:56	40115	1528636256408	14
63	0	64	0	20470	0	19379	2018-06-10 21:10:56	40063	1528636256485	15
122	0	139	0	19970	0	19680	2018-06-10 21:10:56	40122	1528636256525	16
41	0	63	0	19419	0	20503	2018-06-10 21:10:56	40041	1528636256567	17
48	0	41	0	19822	0	19524	2018-06-10 21:10:56	40048	1528636256608	18
24	0	41	0	20434	0	19524	2018-06-10 21:10:56	40024	1528636256650	19
20	0	11	0	21036	0	21426	2018-06-10 21:10:56	40020	1528636256694	20
123	0	64	0	19557	0	19430	2018-06-10 21:10:56	40123	1528636256733	21
16	0	20	0	21560	0	21348	2018-06-10 21:10:56	40016	1528636256775	22
21	0	20	0	21479	0	21208	2018-06-10 21:10:56	40021	1528636256817	23
118	0	115	0	19449	0	19706	2018-06-10 21:10:56	40118	1528636256859	24
50	0	43	0	19819	0	19810	2018-06-10 21:10:56	40050	1528636256900	25
47	0	40	0	19963	0	20053	2018-06-10 21:10:56	40047	1528636256976	26
135	0	64	0	19433	0	19341	2018-06-10 21:10:57	40135	1528636257009	27
39	0	38	0	20438	0	20394	2018-06-10 21:10:57	40039	1528636257176	28
119	0	121	0	19448	0	19497	2018-06-10 21:10:57	40119	1528636257243	29
124	0	122	0	19813	0	20176	2018-06-10 21:10:57	40124	1528636257351	30
52	0	41	0	19903	0	19879	2018-06-10 21:10:57	40052	1528636257385	31
53	0	41	0	19824	0	19809	2018-06-10 21:10:57	40053	1528636257418	32
44	0	43	0	19958	0	19943	2018-06-10 21:10:57	40044	1528636257485	33
77	0	41	0	19854	0	19809	2018-06-10 21:10:57	40077	1528636257585	34
38	0	43	0	20375	0	19513	2018-06-10 21:10:57	40038	1528636257652	35
132	0	139	0	19406	0	19585	2018-06-10 21:10:57	40132	1528636257743	36
121	0	120	0	19452	0	19687	2018-06-10 21:10:57	40121	1528636257844	37
139	0	129	0	19269	0	19013	2018-06-10 21:10:57	40139	1528636257977	38
120	0	129	0	19506	0	19224	2018-06-10 21:10:58	40120	1528636258144	39
33	0	37	0	20443	0	20411	2018-06-10 21:10:58	40033	1528636258179	40
56	0	37	0	19500	0	20411	2018-06-10 21:10:58	40056	1528636258312	41
43	0	63	0	19414	0	20490	2018-06-10 21:10:58	40043	1528636258379	42
66	0	63	0	20491	0	20471	2018-06-10 21:10:58	40066	1528636258446	43
40	0	43	0	19958	0	19831	2018-06-10 21:10:58	40040	1528636258579	44
131	0	118	0	19612	0	19600	2018-06-10 21:10:58	40131	1528636258613	45
127	0	119	0	19849	0	19678	2018-06-10 21:10:58	40127	1528636258682	46
32	0	56	0	20958	0	20018	2018-06-10 21:10:58	40032	1528636258938	47
52	4608	16736	0	26771	0	0	2018-06-10 21:11:03	40052	1528636263632	48
77	4608	41	0	26814	0	26768	2018-06-10 21:11:03	40077	1528636263738	49
43	4608	41	0	26794	0	26780	2018-06-10 21:11:03	40043	1528636263772	50
44	4608	43	0	26892	0	26881	2018-06-10 21:11:03	40044	1528636263805	51
47	4608	43	0	26867	0	26845	2018-06-10 21:11:03	40047	1528636263897	52
41	4608	16736	0	26768	0	0	2018-06-10 21:11:03	40041	1528636263930	53
24	4608	41	0	27785	0	26879	2018-06-10 21:11:03	40024	1528636263964	54
56	4608	41	0	26941	0	26969	2018-06-10 21:11:03	40056	1528636263997	55
38	4608	43	0	27848	0	26990	2018-06-10 21:11:04	40038	1528636264030	56
40	4608	41	0	27318	0	27188	2018-06-10 21:11:04	40040	1528636264089	57
48	4608	41	0	27394	0	27101	2018-06-10 21:11:04	40048	1528636264122	58
66	4608	63	0	28368	0	28354	2018-06-10 21:11:04	40066	1528636264156	59
50	4608	43	0	27298	0	27293	2018-06-10 21:11:04	40050	1528636264189	60
9	4608	67	0	29333	0	27375	2018-06-10 21:11:04	40009	1528636264223	61
32	4608	56	0	28283	0	27347	2018-06-10 21:11:04	40032	1528636264256	62
135	4608	64	0	27451	0	27363	2018-06-10 21:11:04	40135	1528636264291	63
129	4608	63	0	27371	0	28440	2018-06-10 21:11:04	40129	1528636264323	64
8	4608	67	0	29369	0	27468	2018-06-10 21:11:04	40008	1528636264356	65
121	4608	80	0	27548	0	27516	2018-06-10 21:11:04	40121	1528636264390	66
12	4608	10	0	29580	0	29642	2018-06-10 21:11:04	40012	1528636264490	67
139	4608	129	0	27837	0	27586	2018-06-10 21:11:04	40139	1528636264523	68
69	4608	70	0	27325	0	27327	2018-06-10 21:11:04	40069	1528636264623	69
11	4608	13	0	30076	0	30152	2018-06-10 21:11:04	40011	1528636264657	70
119	4608	121	0	27848	0	27902	2018-06-10 21:11:04	40119	1528636264723	71
67	4608	64	0	27358	0	27342	2018-06-10 21:11:04	40067	1528636264757	72
71	4608	69	0	27818	0	27787	2018-06-10 21:11:04	40071	1528636264974	73
20	4608	11	0	30113	0	30508	2018-06-10 21:11:05	40020	1528636265116	74
124	4608	139	0	27828	0	27915	2018-06-10 21:11:05	40124	1528636265266	75
115	4608	131	0	27933	0	27660	2018-06-10 21:11:05	40115	1528636265299	76
16	4608	20	0	30741	0	30533	2018-06-10 21:11:05	40016	1528636265533	77
37	4608	38	0	28343	0	28308	2018-06-10 21:11:05	40037	1528636265616	78
39	4608	37	0	28814	0	28803	2018-06-10 21:11:05	40039	1528636265658	79
10	4608	80	0	29466	0	27444	2018-06-10 21:11:05	40010	1528636265741	80
127	4608	131	0	27891	0	27897	2018-06-10 21:11:05	40127	1528636265866	81
13	4608	37	0	30022	0	28551	2018-06-10 21:11:06	40013	1528636266075	82
21	4608	13	0	30054	0	30271	2018-06-10 21:11:06	40021	1528636266108	83
122	4608	139	0	28445	0	28159	2018-06-10 21:11:06	40122	1528636266142	84
26	4608	37	0	28828	0	28818	2018-06-10 21:11:06	40026	1528636266275	85
63	4608	41	0	28354	0	27253	2018-06-10 21:11:06	40063	1528636266342	86
123	4608	131	0	28019	0	28039	2018-06-10 21:11:06	40123	1528636266442	87
53	4608	41	0	27300	0	27291	2018-06-10 21:11:06	40053	1528636266476	88
75	4608	71	0	27822	0	27819	2018-06-10 21:11:06	40075	1528636266543	89
33	4608	38	0	28293	0	28237	2018-06-10 21:11:06	40033	1528636266709	90
118	4608	115	0	27935	0	28196	2018-06-10 21:11:06	40118	1528636266876	91
80	4608	70	0	27356	0	27334	2018-06-10 21:11:06	40080	1528636266910	92
3	4608	17	0	29944	0	29751	2018-06-10 21:11:06	40003	1528636266976	93
117	4608	129	0	27635	0	27586	2018-06-10 21:11:07	40117	1528636267010	94
120	4608	115	0	28042	0	28170	2018-06-10 21:11:07	40120	1528636267043	95
132	4608	71	0	27957	0	27896	2018-06-10 21:11:07	40132	1528636267177	96
17	4608	10	0	29486	0	29466	2018-06-10 21:11:07	40017	1528636267310	97
131	4608	64	0	27512	0	27363	2018-06-10 21:11:07	40131	1528636267344	98
70	4608	63	0	27273	0	28354	2018-06-10 21:11:07	40070	1528636267377	99
64	4608	63	0	27326	0	28400	2018-06-10 21:11:07	40064	1528636267511	100
72	4608	70	0	27790	0	27764	2018-06-10 21:11:07	40072	1528636267577	101
12	1	3	0	40848	0	41101	2018-06-10 21:11:15	40012	1528636275470	102
8	1	3	0	40934	0	41234	2018-06-10 21:11:15	40008	1528636275613	103
11	1	3	0	41318	0	41266	2018-06-10 21:11:15	40011	1528636275646	104
13	1	11	0	41646	0	41553	2018-06-10 21:11:15	40013	1528636275870	105
64	1	8	0	39413	0	41306	2018-06-10 21:11:15	40064	1528636275978	106
123	1	64	0	39565	0	39438	2018-06-10 21:11:16	40123	1528636276013	107
122	1	129	0	39996	0	39454	2018-06-10 21:11:16	40122	1528636276046	108
124	1	122	0	39655	0	40017	2018-06-10 21:11:16	40124	1528636276080	109
20	1	11	0	41399	0	41789	2018-06-10 21:11:16	40020	1528636276113	110
26	1	37	0	40435	0	40413	2018-06-10 21:11:16	40026	1528636276146	111
127	1	131	0	39666	0	39668	2018-06-10 21:11:16	40127	1528636276213	112
117	1	129	0	39684	0	39631	2018-06-10 21:11:16	40117	1528636276247	113
67	1	64	0	39470	0	39449	2018-06-10 21:11:16	40067	1528636276280	114
70	1	64	0	39612	0	39612	2018-06-10 21:11:16	40070	1528636276313	115
10	1	70	0	41792	0	39750	2018-06-10 21:11:16	40010	1528636276347	116
9	1	8	0	41405	0	41337	2018-06-10 21:11:16	40009	1528636276414	117
