nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
17	0	11	58467	2018-07-23 17:03:22	40017	1532336602410	1
9	0	11	58701	2018-07-23 17:03:22	40009	1532336602477	2
21	0	11	58712	2018-07-23 17:03:22	40021	1532336602711	3
12	0	11	58807	2018-07-23 17:03:22	40012	1532336602986	4
13	0	11	58892	2018-07-23 17:03:23	40013	1532336603203	5
37	0	11	56661	2018-07-23 17:03:23	40037	1532336603329	6
38	0	11	56875	2018-07-23 17:03:23	40038	1532336603429	7
47	0	11	56692	2018-07-23 17:03:23	40047	1532336603470	8
64	0	11	55902	2018-07-23 17:03:23	40064	1532336603512	9
70	0	11	56129	2018-07-23 17:03:23	40070	1532336603846	10
41	0	11	56866	2018-07-23 17:03:23	40041	1532336603888	11
48	0	11	56916	2018-07-23 17:03:23	40048	1532336603921	12
33	0	11	56861	2018-07-23 17:03:23	40033	1532336603988	13
78	0	11	56645	2018-07-23 17:03:24	40078	1532336604021	14
75	0	11	57270	2018-07-23 17:03:24	40075	1532336604058	15
56	0	11	56055	2018-07-23 17:03:24	40056	1532336604155	16
24	0	11	57254	2018-07-23 17:03:24	40024	1532336604188	17
72	0	11	56270	2018-07-23 17:03:24	40072	1532336604255	18
80	0	11	55917	2018-07-23 17:03:24	40080	1532336604288	19
39	0	11	57141	2018-07-23 17:03:24	40039	1532336604322	20
53	0	11	56634	2018-07-23 17:03:24	40053	1532336604355	21
63	0	11	56159	2018-07-23 17:03:24	40063	1532336604388	22
71	0	11	56642	2018-07-23 17:03:24	40071	1532336604505	23
43	0	11	57164	2018-07-23 17:03:24	40043	1532336604572	24
40	0	11	57792	2018-07-23 17:03:24	40040	1532336604605	25
67	0	11	55920	2018-07-23 17:03:24	40067	1532336604656	26
52	0	11	56389	2018-07-23 17:03:24	40052	1532336604722	27
16	0	11	58688	2018-07-23 17:03:24	40016	1532336604756	28
20	0	11	58853	2018-07-23 17:03:24	40020	1532336604789	29
26	0	11	57219	2018-07-23 17:03:24	40026	1532336604822	30
10	0	11	58950	2018-07-23 17:03:25	40010	1532336605082	31
66	0	11	56319	2018-07-23 17:03:25	40066	1532336605162	32
77	0	11	56853	2018-07-23 17:03:25	40077	1532336605223	33
69	0	11	57262	2018-07-23 17:03:25	40069	1532336605256	34
4	0	11	58797	2018-07-23 17:03:25	40004	1532336605290	35
8	0	11	58550	2018-07-23 17:03:25	40008	1532336605323	36
44	0	11	56346	2018-07-23 17:03:25	40044	1532336605356	37
32	0	11	57555	2018-07-23 17:03:25	40032	1532336605390	38
11	0	11	58856	2018-07-23 17:03:25	40011	1532336605425	39
50	0	11	56615	2018-07-23 17:03:25	40050	1532336605490	40
16	1	12	13591	2018-07-23 17:03:42	40016	1532336622409	41
67	1	12	11000	2018-07-23 17:03:42	40067	1532336622692	42
10	1	12	13755	2018-07-23 17:03:42	40010	1532336622726	43
21	1	12	13623	2018-07-23 17:03:42	40021	1532336622793	44
33	1	12	11843	2018-07-23 17:03:43	40033	1532336623060	45
4	1	12	13719	2018-07-23 17:03:43	40004	1532336623127	46
13	1	12	14077	2018-07-23 17:03:43	40013	1532336623160	47
56	1	12	11276	2018-07-23 17:03:43	40056	1532336623227	48
69	1	12	12408	2018-07-23 17:03:43	40069	1532336623293	49
17	1	12	13901	2018-07-23 17:03:43	40017	1532336623327	50
50	1	12	11746	2018-07-23 17:03:43	40050	1532336623594	51
8	1	12	13474	2018-07-23 17:03:43	40008	1532336623677	52
39	1	12	12153	2018-07-23 17:03:43	40039	1532336623736	53
80	1	12	10844	2018-07-23 17:03:43	40080	1532336623861	54
32	1	12	12487	2018-07-23 17:03:44	40032	1532336624028	55
9	1	12	14167	2018-07-23 17:03:44	40009	1532336624070	56
53	1	12	11815	2018-07-23 17:03:44	40053	1532336624186	57
72	1	12	11259	2018-07-23 17:03:44	40072	1532336624220	58
70	1	12	11208	2018-07-23 17:03:44	40070	1532336624311	59
43	1	12	12366	2018-07-23 17:03:44	40043	1532336624345	60
78	1	12	11055	2018-07-23 17:03:44	40078	1532336624412	61
64	1	12	11157	2018-07-23 17:03:44	40064	1532336624445	62
