nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	parent_ETD	local_ETD	delta_ETD	long_link_sender	MPD	shortcut_sender	tree_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
9	1	64	12	14207	12	11316	12	10	65535	0	115	1	0	2018-07-23 17:03:42	40009	1532336622960	55
11	1	3	12	13770	12	13806	0	5	5	0	260	0	0	2018-07-23 17:03:42	40011	1532336622993	56
56	1	37	12	11289	12	12063	12	17	5	0	402	0	0	2018-07-23 17:03:43	40056	1532336623026	57
66	1	63	12	11510	12	11511	17	17	65535	0	200	0	0	2018-07-23 17:03:43	40066	1532336623093	58
69	1	70	12	12425	12	11560	10	24	14	1	340	0	0	2018-07-23 17:03:43	40069	1532336623193	59
50	1	63	12	11759	12	11646	17	22	5	0	335	0	0	2018-07-23 17:03:43	40050	1532336623260	60
41	1	43	12	12121	12	12594	22	26	4	0	211	0	1	2018-07-23 17:03:43	40041	1532336623369	61
39	1	37	12	12169	12	12159	12	17	5	0	498	0	0	2018-07-23 17:03:43	40039	1532336623411	62
43	1	52	12	12383	12	11687	26	22	65535	0	121	1	1	2018-07-23 17:03:43	40043	1532336623452	63
52	1	63	12	11566	12	11450	17	26	9	0	139	0	1	2018-07-23 17:03:43	40052	1532336623552	64
32	1	52	12	12505	12	11659	26	33	7	0	93	1	0	2018-07-23 17:03:43	40032	1532336623636	65
53	1	43	12	11826	12	12438	22	31	9	0	55	1	0	2018-07-23 17:03:43	40053	1532336623777	66
40	1	43	12	13229	12	12503	22	22	65535	0	120	0	0	2018-07-23 17:03:43	40040	1532336623819	67
71	1	70	12	11742	12	11727	10	19	9	0	507	0	1	2018-07-23 17:03:43	40071	1532336623903	68
78	1	80	12	11072	12	11011	5	16	11	1	154	0	0	2018-07-23 17:03:43	40078	1532336623944	69
24	1	52	12	12552	12	11816	26	33	7	0	250	0	0	2018-07-23 17:03:43	40024	1532336623986	70
63	1	64	12	11311	12	11243	12	17	5	0	42	1	1	2018-07-23 17:03:44	40063	1532336624111	71
20	1	3	12	13786	12	13886	0	5	5	0	340	0	0	2018-07-23 17:03:44	40020	1532336624153	72
77	1	43	12	11917	12	12706	22	27	5	0	323	0	0	2018-07-23 17:03:44	40077	1532336624277	73
75	1	71	12	11888	12	11855	19	24	5	0	112	0	0	2018-07-23 17:03:44	40075	1532336624378	74
48	1	52	12	11872	12	11666	26	31	5	0	100	1	0	2018-07-23 17:03:44	40048	1532336624645	75
47	1	52	12	11644	12	11613	26	31	5	0	47	1	0	2018-07-23 17:03:44	40047	1532336624746	76
26	1	37	12	11908	12	11908	12	17	5	0	247	0	0	2018-07-23 17:03:44	40026	1532336624796	77
38	1	37	12	12169	12	12182	12	17	5	0	521	0	1	2018-07-23 17:03:44	40038	1532336624829	78
44	1	43	12	11794	12	12503	22	22	65535	0	120	1	0	2018-07-23 17:03:45	40044	1532336625080	79
12	1	3	12	13735	12	13759	0	5	5	0	213	0	0	2018-07-23 17:03:45	40012	1532336625113	80
17	2	3	12	33834	12	34026	0	5	5	0	65535	0	0	2018-07-23 17:04:02	40017	1532336642305	81
8	2	3	12	33944	12	34078	0	5	5	0	52	1	1	2018-07-23 17:04:02	40008	1532336642339	82
10	2	3	12	34124	12	34113	0	5	5	0	87	1	0	2018-07-23 17:04:02	40010	1532336642405	83
13	2	3	12	34325	12	34201	0	12	12	1	175	0	0	2018-07-23 17:04:02	40013	1532336642439	84
9	2	8	12	34156	12	34047	5	10	5	0	103	1	0	2018-07-23 17:04:02	40009	1532336642472	85
37	2	13	12	32277	12	34388	12	12	65535	0	63	1	1	2018-07-23 17:04:02	40037	1532336642539	86
20	2	3	12	34235	12	34335	0	5	5	0	309	0	0	2018-07-23 17:04:02	40020	1532336642572	87
21	2	13	12	34074	12	34362	12	5	65535	0	37	1	0	2018-07-23 17:04:02	40021	1532336642623	88
33	2	37	12	32432	12	32445	12	35	23	1	168	1	0	2018-07-23 17:04:02	40033	1532336642689	89
38	2	37	12	32470	12	32483	12	17	5	0	206	0	1	2018-07-23 17:04:02	40038	1532336642723	90
64	2	8	12	31590	12	34365	5	12	7	0	421	0	1	2018-07-23 17:04:02	40064	1532336642756	91
56	2	37	12	31663	12	32437	12	17	5	0	160	0	0	2018-07-23 17:04:02	40056	1532336642789	92
12	2	3	12	34177	12	34201	0	5	5	0	175	1	0	2018-07-23 17:04:02	40012	1532336642873	93
11	2	13	12	34284	12	34437	12	5	65535	0	112	1	0	2018-07-23 17:04:02	40011	1532336642906	94
26	2	38	12	32586	12	32566	17	17	65535	0	96	1	0	2018-07-23 17:04:02	40026	1532336642940	95
32	2	41	12	32787	12	32151	26	33	7	0	100	0	0	2018-07-23 17:04:02	40032	1532336642973	96
80	2	4	12	31849	12	34657	5	5	65535	0	457	0	1	2018-07-23 17:04:03	40080	1532336643007	97
43	2	41	12	32568	12	32082	26	22	65535	0	31	1	1	2018-07-23 17:04:03	40043	1532336643040	98
24	2	41	12	32781	12	32255	26	33	7	0	204	0	0	2018-07-23 17:04:03	40024	1532336643073	99
16	2	4	12	34597	12	34532	5	5	65535	0	332	0	0	2018-07-23 17:04:03	40016	1532336643207	100
44	2	38	12	32237	12	32990	17	22	5	0	520	0	0	2018-07-23 17:04:03	40044	1532336643240	101
52	2	41	12	32330	12	32533	26	26	65535	0	482	0	1	2018-07-23 17:04:03	40052	1532336643308	102
50	2	41	12	32146	12	32351	26	22	65535	0	300	0	0	2018-07-23 17:04:03	40050	1532336643342	103
41	2	38	12	32050	12	32566	17	26	9	0	96	1	1	2018-07-23 17:04:03	40041	1532336643375	104
67	2	64	12	31998	12	31941	12	10	65535	0	351	0	0	2018-07-23 17:04:03	40067	1532336643542	105
4	2	13	12	34200	12	34430	12	5	65535	0	105	1	1	2018-07-23 17:04:03	40004	1532336643676	106
63	2	64	12	31970	12	31902	12	17	5	0	312	0	1	2018-07-23 17:04:03	40063	1532336643817	107
70	2	63	12	32351	12	32378	17	10	65535	0	408	0	1	2018-07-23 17:04:03	40070	1532336643859	108
47	2	41	12	32148	12	32327	26	31	5	0	276	0	0	2018-07-23 17:04:03	40047	1532336643918	109
39	2	38	12	32712	12	32682	17	17	65535	0	212	0	0	2018-07-23 17:04:04	40039	1532336644001	110
77	2	43	12	32378	12	33168	22	27	5	0	600	0	0	2018-07-23 17:04:04	40077	1532336644043	111
72	2	80	12	32437	12	32342	5	11	6	0	493	0	1	2018-07-23 17:04:04	40072	1532336644143	112
40	2	43	12	33551	12	32826	22	22	65535	0	258	0	0	2018-07-23 17:04:04	40040	1532336644185	113
66	2	63	12	32158	12	32159	17	17	65535	0	189	1	0	2018-07-23 17:04:04	40066	1532336644477	114
69	2	70	12	33846	12	32981	10	24	14	1	630	0	0	2018-07-23 17:04:04	40069	1532336644560	115
53	2	41	12	32241	12	32374	26	31	5	0	323	0	0	2018-07-23 17:04:04	40053	1532336644635	116
48	2	41	12	32156	12	32160	26	31	5	0	109	1	0	2018-07-23 17:04:04	40048	1532336644735	117
78	2	72	12	32611	12	32639	11	16	5	0	201	0	0	2018-07-23 17:04:04	40078	1532336644902	118
8	3	3	12	54411	12	54545	0	5	5	0	38	1	1	2018-07-23 17:04:22	40008	1532336662345	119
16	3	3	12	54576	12	54630	0	5	5	0	123	0	0	2018-07-23 17:04:22	40016	1532336662385	120
12	3	3	12	54649	12	54673	0	5	5	0	166	0	0	2018-07-23 17:04:22	40012	1532336662453	121
21	3	3	12	54547	12	54718	0	5	5	0	211	0	0	2018-07-23 17:04:22	40021	1532336662487	122
80	3	3	12	51803	12	54731	0	5	5	0	224	0	1	2018-07-23 17:04:22	40080	1532336662520	123
11	3	3	12	54754	12	54790	0	5	5	0	283	0	0	2018-07-23 17:04:22	40011	1532336662554	124
4	3	3	12	54692	12	54805	0	5	5	0	298	0	1	2018-07-23 17:04:22	40004	1532336662587	125
20	3	3	12	54705	12	54805	0	5	5	0	298	0	0	2018-07-23 17:04:22	40020	1532336662620	126
13	3	4	12	55058	12	54814	5	12	7	0	122	1	0	2018-07-23 17:04:22	40013	1532336662754	127
67	3	64	12	52053	12	51996	12	10	65535	0	51	0	0	2018-07-23 17:04:22	40067	1532336662787	128
66	3	64	12	52201	12	52140	12	17	5	0	195	0	0	2018-07-23 17:04:22	40066	1532336662821	129
9	3	8	12	54921	12	54812	5	10	5	0	401	0	0	2018-07-23 17:04:22	40009	1532336662854	130
10	3	80	12	54921	12	51975	5	5	65535	0	171	0	0	2018-07-23 17:04:22	40010	1532336662921	131
70	3	80	12	52200	12	52154	5	10	5	0	350	0	1	2018-07-23 17:04:22	40070	1532336662954	132
64	3	8	12	51945	12	54720	5	12	7	0	309	0	1	2018-07-23 17:04:23	40064	1532336663005	133
63	3	64	12	52087	12	52019	12	17	5	0	74	1	1	2018-07-23 17:04:23	40063	1532336663038	134
72	3	63	12	52379	12	52356	17	11	65535	0	268	0	1	2018-07-23 17:04:23	40072	1532336663071	135
41	3	63	12	52781	12	52455	17	26	9	0	367	0	1	2018-07-23 17:04:23	40041	1532336663138	136
17	3	80	12	54829	12	52090	5	5	65535	0	286	0	0	2018-07-23 17:04:23	40017	1532336663188	137
50	3	63	12	52218	12	52105	17	22	5	0	17	1	0	2018-07-23 17:04:23	40050	1532336663255	138
78	3	72	12	52571	12	52598	11	16	5	0	219	0	0	2018-07-23 17:04:23	40078	1532336663322	139
53	3	43	12	53058	12	53670	22	31	9	0	244	0	0	2018-07-23 17:04:23	40053	1532336663489	140
24	3	41	12	53746	12	53220	26	33	7	0	439	0	0	2018-07-23 17:04:23	40024	1532336663522	141
39	3	38	12	53850	12	53820	17	17	65535	0	19	1	0	2018-07-23 17:04:23	40039	1532336663589	142
40	3	41	12	54010	12	52806	26	22	65535	0	25	1	0	2018-07-23 17:04:23	40040	1532336663656	143
43	3	41	12	53426	12	52940	26	22	65535	0	159	0	1	2018-07-23 17:04:23	40043	1532336663722	144
48	3	43	12	53117	12	53600	22	31	9	0	174	0	0	2018-07-23 17:04:23	40048	1532336663756	145
77	3	43	12	52881	12	53670	22	27	5	0	244	0	0	2018-07-23 17:04:23	40077	1532336663789	146
44	3	41	12	52678	12	52908	26	22	65535	0	127	1	0	2018-07-23 17:04:23	40044	1532336663822	147
26	3	38	12	54048	12	54029	17	17	65535	0	228	0	0	2018-07-23 17:04:23	40026	1532336663956	148
37	3	38	12	54056	12	54029	17	12	65535	0	228	0	1	2018-07-23 17:04:24	40037	1532336664056	149
38	3	41	12	53801	12	53272	26	17	65535	0	491	0	1	2018-07-23 17:04:24	40038	1532336664157	150
47	3	41	12	52643	12	52823	26	31	5	0	42	0	0	2018-07-23 17:04:24	40047	1532336664307	151
33	3	52	12	53773	12	53034	26	35	9	0	39	0	0	2018-07-23 17:04:24	40033	1532336664374	152
56	3	41	12	52911	12	53143	26	17	65535	0	362	0	0	2018-07-23 17:04:24	40056	1532336664407	153
52	3	41	12	52995	12	53198	26	26	65535	0	417	0	1	2018-07-23 17:04:24	40052	1532336664457	154
32	3	41	12	53707	12	53072	26	33	7	0	291	0	0	2018-07-23 17:04:24	40032	1532336664708	155
12	4	3	13	9577	13	9601	0	5	5	0	151	0	0	2018-07-23 17:04:42	40012	1532336682409	156
80	4	3	13	6732	13	9660	0	5	5	0	210	0	1	2018-07-23 17:04:42	40080	1532336682476	157
72	4	80	13	6834	13	6733	5	11	6	0	65535	0	1	2018-07-23 17:04:42	40072	1532336682509	158
11	4	3	13	9676	13	9712	0	5	5	0	262	0	0	2018-07-23 17:04:42	40011	1532336682542	159
20	4	3	13	9658	13	9758	0	5	5	0	308	0	0	2018-07-23 17:04:42	40020	1532336682576	160
70	4	80	13	6906	13	6860	5	10	5	0	127	1	1	2018-07-23 17:04:42	40070	1532336682643	161
13	4	3	13	9976	13	9852	0	12	12	1	402	0	0	2018-07-23 17:04:42	40013	1532336682676	162
78	4	72	13	7022	13	7049	11	16	5	0	215	0	0	2018-07-23 17:04:42	40078	1532336682743	163
17	4	80	13	9748	13	7009	5	5	65535	0	276	0	0	2018-07-23 17:04:42	40017	1532336682776	164
8	4	3	13	9868	13	10003	0	5	5	0	553	0	1	2018-07-23 17:04:42	40008	1532336682876	165
37	4	3	13	8004	13	9997	0	12	12	1	547	0	1	2018-07-23 17:04:42	40037	1532336682910	166
38	4	37	13	8077	13	8091	12	17	5	0	87	1	1	2018-07-23 17:04:42	40038	1532336682943	167
63	4	64	13	7310	13	7242	12	17	5	0	26	1	1	2018-07-23 17:04:42	40063	1532336682977	168
10	4	70	13	10186	13	7280	10	5	65535	0	373	0	0	2018-07-23 17:04:43	40010	1532336683077	169
39	4	38	13	8322	13	8291	17	17	65535	0	214	0	0	2018-07-23 17:04:43	40039	1532336683110	170
50	4	38	13	7415	13	8143	17	22	5	0	66	0	0	2018-07-23 17:04:43	40050	1532336683144	171
67	4	64	13	7506	13	7449	12	10	65535	0	233	0	0	2018-07-23 17:04:43	40067	1532336683177	172
33	4	37	13	8214	13	8228	12	35	23	1	224	1	0	2018-07-23 17:04:43	40033	1532336683244	173
40	4	38	13	8998	13	8316	17	22	5	0	239	0	0	2018-07-23 17:04:43	40040	1532336683311	174
56	4	37	13	7642	13	8417	12	17	5	0	413	0	0	2018-07-23 17:04:43	40056	1532336683369	175
21	4	37	13	9986	13	8158	12	5	65535	0	154	0	0	2018-07-23 17:04:43	40021	1532336683402	176
44	4	38	13	7589	13	8342	17	22	5	0	265	0	0	2018-07-23 17:04:43	40044	1532336683436	177
9	4	64	13	10558	13	7667	12	10	65535	0	451	0	0	2018-07-23 17:04:43	40009	1532336683469	178
16	4	37	13	10613	13	10784	12	5	65535	0	2780	0	0	2018-07-23 17:04:43	40016	1532336683586	179
77	4	43	13	7840	13	8629	22	27	5	0	55	1	0	2018-07-23 17:04:43	40077	1532336683653	180
64	4	8	13	7216	13	9991	5	12	7	0	122	1	1	2018-07-23 17:04:43	40064	1532336683820	181
71	4	70	13	7076	13	7061	10	19	9	0	154	0	1	2018-07-23 17:04:43	40071	1532336683887	182
32	4	41	13	8818	13	8183	26	33	7	0	168	0	0	2018-07-23 17:04:43	40032	1532336683920	183
26	4	37	13	8177	13	8179	12	17	5	0	175	0	0	2018-07-23 17:04:44	40026	1532336684020	184
66	4	64	13	7713	13	7653	12	17	5	0	437	0	0	2018-07-23 17:04:44	40066	1532336684087	185
48	4	41	13	8059	13	8064	26	31	5	0	49	1	0	2018-07-23 17:04:44	40048	1532336684187	186
75	4	71	13	7424	13	7391	19	24	5	0	315	0	0	2018-07-23 17:04:44	40075	1532336684339	187
43	4	63	13	8574	13	7769	17	22	5	0	458	0	1	2018-07-23 17:04:44	40043	1532336684437	188
52	4	41	13	8060	13	8263	26	26	65535	0	248	0	1	2018-07-23 17:04:44	40052	1532336684863	189
4	4	37	13	10715	13	10945	12	5	65535	0	2941	0	1	2018-07-23 17:04:44	40004	1532336684896	190
24	4	41	13	8805	13	8280	26	33	7	0	265	0	0	2018-07-23 17:04:45	40024	1532336685030	191
69	4	71	13	8204	13	7346	19	24	5	0	270	0	0	2018-07-23 17:04:45	40069	1532336685063	192
41	4	63	13	8014	13	7688	17	26	9	0	377	0	1	2018-07-23 17:04:45	40041	1532336685230	193
53	4	43	13	8175	13	8788	22	31	9	0	214	0	0	2018-07-23 17:04:45	40053	1532336685297	194
47	4	52	13	8190	13	8160	26	31	5	0	99	1	0	2018-07-23 17:04:45	40047	1532336685497	195
8	5	3	13	29806	13	29941	0	5	5	0	11	1	1	2018-07-23 17:05:02	40008	1532336702314	196
9	5	8	13	29955	13	29846	5	10	5	0	39	1	0	2018-07-23 17:05:02	40009	1532336702349	197
10	5	3	13	30035	13	30024	0	5	5	0	94	1	0	2018-07-23 17:05:02	40010	1532336702382	198
13	5	8	13	30190	13	29925	5	12	7	0	118	0	0	2018-07-23 17:05:02	40013	1532336702466	199
12	5	3	13	30035	13	30059	0	5	5	0	129	0	0	2018-07-23 17:05:02	40012	1532336702499	200
21	5	3	13	29918	13	30089	0	5	5	0	159	0	0	2018-07-23 17:05:02	40021	1532336702532	201
80	5	3	13	27208	13	30136	0	5	5	0	206	0	1	2018-07-23 17:05:02	40080	1532336702599	202
63	5	64	13	27447	13	27378	12	17	5	0	200	0	1	2018-07-23 17:05:02	40063	1532336702649	203
52	5	63	13	27591	13	27474	17	26	9	0	27	0	1	2018-07-23 17:05:02	40052	1532336702683	204
56	5	37	13	27242	13	28017	12	17	5	0	16	1	0	2018-07-23 17:05:02	40056	1532336702716	205
4	5	3	13	30135	13	30248	0	5	5	0	318	0	1	2018-07-23 17:05:02	40004	1532336702749	206
32	5	52	13	28547	13	27703	26	33	7	0	112	0	0	2018-07-23 17:05:02	40032	1532336702783	207
37	5	3	13	28001	13	29993	0	12	12	1	63	1	1	2018-07-23 17:05:02	40037	1532336702850	208
38	5	37	13	28264	13	28278	12	17	5	0	277	0	1	2018-07-23 17:05:02	40038	1532336702883	209
33	5	38	13	28483	13	28476	17	35	18	1	212	0	0	2018-07-23 17:05:02	40033	1532336702950	210
26	5	37	13	28249	13	28251	12	17	5	0	250	0	0	2018-07-23 17:05:02	40026	1532336702983	211
24	5	38	13	28285	13	28282	17	33	16	1	18	1	0	2018-07-23 17:05:03	40024	1532336703083	212
53	5	43	13	28172	13	28785	22	31	9	0	21	1	0	2018-07-23 17:05:03	40053	1532336703183	213
75	5	71	13	28020	13	27987	19	24	5	0	294	0	0	2018-07-23 17:05:03	40075	1532336703217	214
47	5	41	13	27859	13	28039	26	31	5	0	122	1	0	2018-07-23 17:05:03	40047	1532336703250	215
67	5	8	13	27113	13	29838	5	10	5	0	31	1	0	2018-07-23 17:05:03	40067	1532336703317	216
44	5	38	13	27518	13	28264	17	22	5	0	65535	0	0	2018-07-23 17:05:03	40044	1532336703350	217
77	5	52	13	27841	13	27943	26	27	1	0	352	0	0	2018-07-23 17:05:03	40077	1532336703384	218
69	5	71	13	28799	13	27941	19	24	5	0	248	0	0	2018-07-23 17:05:03	40069	1532336703484	219
50	5	63	13	27859	13	27746	17	22	5	0	299	0	0	2018-07-23 17:05:03	40050	1532336703584	220
66	5	64	13	27788	13	27728	12	17	5	0	550	0	0	2018-07-23 17:05:03	40066	1532336703684	221
78	5	72	13	28086	13	28113	11	16	5	0	289	0	0	2018-07-23 17:05:03	40078	1532336703734	222
39	5	38	13	28301	13	28264	17	17	65535	0	65535	0	0	2018-07-23 17:05:03	40039	1532336703768	223
16	5	3	13	30035	13	30089	0	5	5	0	159	1	0	2018-07-23 17:05:03	40016	1532336703801	224
64	5	8	13	27178	13	29953	5	12	7	0	146	0	1	2018-07-23 17:05:03	40064	1532336703918	225
48	5	52	13	28228	13	28024	26	31	5	0	433	0	0	2018-07-23 17:05:04	40048	1532336704052	226
71	5	70	13	27693	13	27679	10	19	9	0	41	1	1	2018-07-23 17:05:04	40071	1532336704085	227
17	5	3	13	30203	13	30399	0	5	5	0	469	0	0	2018-07-23 17:05:04	40017	1532336704120	228
72	5	70	13	27823	13	27768	10	11	1	0	130	1	1	2018-07-23 17:05:04	40072	1532336704152	229
20	5	3	13	30103	13	30203	0	5	5	0	273	0	0	2018-07-23 17:05:04	40020	1532336704252	230
70	5	80	13	27638	13	27591	5	10	5	0	382	0	1	2018-07-23 17:05:04	40070	1532336704319	231
43	5	41	13	28764	13	28279	26	22	65535	0	362	0	1	2018-07-23 17:05:04	40043	1532336704452	232
41	5	63	13	27917	13	27590	17	26	9	0	143	0	1	2018-07-23 17:05:04	40041	1532336704486	233
11	5	3	13	30112	13	30148	0	5	5	0	218	0	0	2018-07-23 17:05:04	40011	1532336704719	234
40	5	38	13	28993	13	28311	17	22	5	0	47	0	0	2018-07-23 17:05:04	40040	1532336704853	235
13	6	3	13	50613	13	50489	0	12	12	1	78	0	0	2018-07-23 17:05:22	40013	1532336722354	236
21	6	3	13	50356	13	50528	0	5	5	0	117	0	0	2018-07-23 17:05:22	40021	1532336722388	237
37	6	3	13	48536	13	50528	0	12	12	1	117	0	1	2018-07-23 17:05:22	40037	1532336722421	238
12	6	3	13	50569	13	50593	0	5	5	0	182	1	0	2018-07-23 17:05:22	40012	1532336722455	239
33	6	37	13	48567	13	48582	12	35	23	1	46	1	0	2018-07-23 17:05:22	40033	1532336722521	240
38	6	37	13	48674	13	48688	12	17	5	0	152	0	1	2018-07-23 17:05:22	40038	1532336722563	241
44	6	38	13	47970	13	48723	17	22	5	0	49	1	0	2018-07-23 17:05:22	40044	1532336722605	242
16	6	3	13	50474	13	50528	0	5	5	0	117	0	0	2018-07-23 17:05:22	40016	1532336722688	243
10	6	4	13	50884	13	50753	5	5	65535	0	155	1	0	2018-07-23 17:05:22	40010	1532336722730	244
78	6	72	13	48034	13	48061	11	16	5	0	241	0	0	2018-07-23 17:05:22	40078	1532336722772	245
56	6	37	13	47912	13	48688	12	17	5	0	152	0	0	2018-07-23 17:05:22	40056	1532336722830	246
71	6	70	13	48132	13	48118	10	19	9	0	83	1	1	2018-07-23 17:05:22	40071	1532336722872	247
50	6	41	13	48422	13	48629	26	22	65535	0	276	0	0	2018-07-23 17:05:23	40050	1532336723006	248
9	6	8	13	50946	13	50837	5	10	5	0	48	1	0	2018-07-23 17:05:23	40009	1532336723089	249
63	6	41	13	48046	13	48353	26	17	65535	0	65535	0	1	2018-07-23 17:05:23	40063	1532336723131	250
20	6	4	13	51079	13	51059	5	5	65535	0	461	0	0	2018-07-23 17:05:23	40020	1532336723172	251
64	6	63	13	48199	13	48254	17	12	65535	0	208	0	1	2018-07-23 17:05:23	40064	1532336723214	252
32	6	41	13	49519	13	48885	26	33	7	0	532	0	0	2018-07-23 17:05:23	40032	1532336723256	253
