nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	0	0	20960	2018-06-09 14:02:48	40010	1528524168950	1
13	0	0	21134	2018-06-09 14:02:49	40013	1528524169025	2
78	0	0	19566	2018-06-09 14:02:49	40078	1528524169533	3
120	0	0	20003	2018-06-09 14:02:49	40120	1528524169600	4
32	0	0	20416	2018-06-09 14:02:49	40032	1528524169666	5
26	0	0	20416	2018-06-09 14:02:49	40026	1528524169700	6
70	0	0	19292	2018-06-09 14:02:49	40070	1528524169777	7
123	0	0	19969	2018-06-09 14:02:49	40123	1528524169808	8
38	0	0	20063	2018-06-09 14:02:49	40038	1528524169842	9
64	0	0	19893	2018-06-09 14:02:49	40064	1528524169908	10
117	0	0	20039	2018-06-09 14:02:49	40117	1528524169942	11
41	0	0	19893	2018-06-09 14:02:50	40041	1528524170009	12
50	0	0	19893	2018-06-09 14:02:50	40050	1528524170067	13
127	0	0	20101	2018-06-09 14:02:50	40127	1528524170100	14
8	0	0	21506	2018-06-09 14:02:50	40008	1528524170204	15
39	0	0	20416	2018-06-09 14:02:50	40039	1528524170292	16
9	0	0	21462	2018-06-09 14:02:50	40009	1528524170393	17
37	0	0	20011	2018-06-09 14:02:50	40037	1528524170426	18
119	0	0	20311	2018-06-09 14:02:50	40119	1528524170459	19
129	0	0	19952	2018-06-09 14:02:50	40129	1528524170493	20
48	0	0	20192	2018-06-09 14:02:50	40048	1528524170559	21
131	0	0	19943	2018-06-09 14:02:50	40131	1528524170593	22
52	0	0	19823	2018-06-09 14:02:50	40052	1528524170626	23
122	0	0	20416	2018-06-09 14:02:50	40122	1528524170693	24
40	0	0	20455	2018-06-09 14:02:50	40040	1528524170760	25
20	0	0	22097	2018-06-09 14:02:50	40020	1528524170793	26
21	0	0	21695	2018-06-09 14:02:50	40021	1528524170860	27
67	0	0	19938	2018-06-09 14:02:50	40067	1528524170893	28
135	0	0	20446	2018-06-09 14:02:51	40135	1528524171060	29
77	0	0	20321	2018-06-09 14:02:51	40077	1528524171227	30
53	0	0	20428	2018-06-09 14:02:51	40053	1528524171261	31
69	0	0	20912	2018-06-09 14:02:51	40069	1528524171294	32
121	0	0	20305	2018-06-09 14:02:51	40121	1528524171352	33
115	0	0	20470	2018-06-09 14:02:51	40115	1528524171394	34
