nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
16	1000	10	16142	2018-07-23 05:38:44	40016	1532295524582	1
11	1000	10	16166	2018-07-23 05:38:44	40011	1532295524732	2
64	1000	10	14536	2018-07-23 05:38:44	40064	1532295524922	3
8	1000	10	16142	2018-07-23 05:38:44	40008	1532295524982	4
3	1000	10	16117	2018-07-23 05:38:45	40003	1532295525204	5
26	0	11	60451	2018-07-23 05:40:33	40026	1532295633161	6
56	0	11	59042	2018-07-23 05:40:33	40056	1532295633411	7
20	0	11	62047	2018-07-23 05:40:33	40020	1532295633586	8
39	0	11	60651	2018-07-23 05:40:33	40039	1532295633620	9
10	0	11	62017	2018-07-23 05:40:33	40010	1532295633653	10
80	0	11	59554	2018-07-23 05:40:33	40080	1532295633687	11
13	0	11	61861	2018-07-23 05:40:33	40013	1532295633879	12
37	0	11	60620	2018-07-23 05:40:33	40037	1532295633945	13
21	0	11	61856	2018-07-23 05:40:34	40021	1532295634179	14
38	0	11	60747	2018-07-23 05:40:34	40038	1532295634247	15
64	0	11	60782	2018-07-23 05:40:34	40064	1532295634280	16
8	0	11	62252	2018-07-23 05:40:34	40008	1532295634438	17
48	0	11	60252	2018-07-23 05:40:34	40048	1532295634555	18
78	0	11	60276	2018-07-23 05:40:34	40078	1532295634588	19
75	0	11	61034	2018-07-23 05:40:34	40075	1532295634722	20
50	0	11	60518	2018-07-23 05:40:34	40050	1532295634755	21
4	0	11	62170	2018-07-23 05:40:34	40004	1532295634788	22
33	0	11	60797	2018-07-23 05:40:34	40033	1532295634822	23
43	0	11	60382	2018-07-23 05:40:34	40043	1532295634855	24
11	0	11	61875	2018-07-23 05:40:34	40011	1532295634922	25
52	0	11	59965	2018-07-23 05:40:34	40052	1532295634989	26
40	0	11	59596	2018-07-23 05:40:35	40040	1532295635022	27
41	0	11	60534	2018-07-23 05:40:35	40041	1532295635055	28
66	0	11	60340	2018-07-23 05:40:35	40066	1532295635122	29
44	0	11	59820	2018-07-23 05:40:35	40044	1532295635222	30
47	0	11	59705	2018-07-23 05:40:35	40047	1532295635289	31
72	0	11	60722	2018-07-23 05:40:35	40072	1532295635322	32
70	0	11	59963	2018-07-23 05:40:35	40070	1532295635356	33
71	0	11	61308	2018-07-23 05:40:35	40071	1532295635389	34
67	0	11	60898	2018-07-23 05:40:35	40067	1532295635456	35
