nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
71	1	4	0	18475	0	19931	2017-03-30 00:41:35	40071	1490805695684	1
4	1	1	0	19904	0	20525	2017-03-30 00:41:35	40004	1490805695713	2
15	1	1	0	20027	0	20629	2017-03-30 00:41:35	40015	1490805695752	3
129	1	71	0	17684	0	18563	2017-03-30 00:41:35	40129	1490805695780	4
6	1	11	0	20473	0	20989	2017-03-30 00:41:35	40006	1490805695814	5
72	1	71	0	18171	0	18589	2017-03-30 00:41:35	40072	1490805695847	6
11	1	1	0	20933	0	20629	2017-03-30 00:41:35	40011	1490805695880	7
8	1	11	0	19858	0	20966	2017-03-30 00:41:35	40008	1490805695914	8
70	1	71	0	18550	0	18730	2017-03-30 00:41:35	40070	1490805695947	9
18	1	11	0	20169	0	21112	2017-03-30 00:41:35	40018	1490805695981	10
48	1	51	0	19778	0	18881	2017-03-30 00:41:36	40048	1490805696014	11
136	1	121	0	17980	0	17965	2017-03-30 00:41:36	40136	1490805696047	12
137	1	121	0	17936	0	17920	2017-03-30 00:41:36	40137	1490805696081	13
50	1	51	0	18410	0	18937	2017-03-30 00:41:36	40050	1490805696114	14
66	1	70	0	18942	0	18747	2017-03-30 00:41:36	40066	1490805696155	15
14	1	1	0	20376	0	21029	2017-03-30 00:41:36	40014	1490805696190	16
68	1	69	0	18997	0	18800	2017-03-30 00:41:36	40068	1490805696223	17
67	1	14	0	18690	0	20431	2017-03-30 00:41:36	40067	1490805696256	18
13	1	11	0	20040	0	21183	2017-03-30 00:41:36	40013	1490805696290	19
139	1	138	0	18382	0	18307	2017-03-30 00:41:36	40139	1490805696323	20
47	1	57	0	19003	0	18462	2017-03-30 00:41:36	40047	1490805696356	21
43	1	44	0	19000	0	18974	2017-03-30 00:41:36	40043	1490805696390	22
122	1	129	0	18767	0	17922	2017-03-30 00:41:36	40122	1490805696423	23
19	1	26	0	20513	0	20184	2017-03-30 00:41:36	40019	1490805696457	24
73	1	69	0	18513	0	18400	2017-03-30 00:41:36	40073	1490805696490	25
123	1	137	0	18790	0	17973	2017-03-30 00:41:36	40123	1490805696523	26
22	1	12	0	21602	0	21380	2017-03-30 00:41:36	40022	1490805696557	27
85	1	71	0	18476	0	18902	2017-03-30 00:41:36	40085	1490805696599	28
25	1	31	0	19917	0	19866	2017-03-30 00:41:36	40025	1490805696632	29
63	1	81	0	18435	0	18451	2017-03-30 00:41:36	40063	1490805696665	30
38	1	37	0	19811	0	19838	2017-03-30 00:41:36	40038	1490805696698	31
83	1	66	0	18628	0	19048	2017-03-30 00:41:36	40083	1490805696732	32
