nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
19	0	61459	0	4217	2017-03-30 16:35:43	40019	1490862943596	1
3	0	61459	0	4000	2017-03-30 16:35:43	40003	1490862943672	2
1	0	61461	0	4010	2017-03-30 16:35:43	40001	1490862943738	3
17	0	61459	0	1299	2017-03-30 16:35:43	40017	1490862943804	4
11	0	61461	0	935	2017-03-30 16:35:43	40011	1490862943938	5
20	0	61459	0	3884	2017-03-30 16:35:43	40020	1490862943971	6
22	0	61459	0	3672	2017-03-30 16:35:44	40022	1490862944005	7
6	0	61459	0	3598	2017-03-30 16:35:44	40006	1490862944071	8
21	0	61459	0	2888	2017-03-30 16:35:44	40021	1490862944105	9
12	0	61459	0	3746	2017-03-30 16:35:44	40012	1490862944172	10
7	0	61459	0	3205	2017-03-30 16:35:44	40007	1490862944205	11
4	0	61460	0	667	2017-03-30 16:35:44	40004	1490862944288	12
15	0	61459	0	3996	2017-03-30 16:35:44	40015	1490862944322	13
8	0	61459	0	3833	2017-03-30 16:35:44	40008	1490862944355	14
14	0	61459	0	2925	2017-03-30 16:35:44	40014	1490862944394	15
10	0	61459	0	2650	2017-03-30 16:35:44	40010	1490862944506	16
18	0	61459	0	3293	2017-03-30 16:35:44	40018	1490862944539	17
13	0	61459	0	3163	2017-03-30 16:35:44	40013	1490862944672	18
2	0	61459	0	3534	2017-03-30 16:35:44	40002	1490862944773	19
41	0	61459	0	4598	2017-03-30 16:35:45	40041	1490862945415	20
28	0	61459	0	3508	2017-03-30 16:35:45	40028	1490862945449	21
27	0	61459	0	918	2017-03-30 16:35:45	40027	1490862945482	22
26	0	61459	0	3586	2017-03-30 16:35:45	40026	1490862945566	23
34	0	61459	0	2832	2017-03-30 16:35:45	40034	1490862945632	24
43	0	61459	0	3765	2017-03-30 16:35:45	40043	1490862945699	25
35	0	61459	0	3119	2017-03-30 16:35:45	40035	1490862945749	26
39	0	61459	0	3576	2017-03-30 16:35:45	40039	1490862945883	27
24	0	61459	0	2915	2017-03-30 16:35:45	40024	1490862945916	28
36	0	61459	0	3171	2017-03-30 16:35:45	40036	1490862945983	29
38	0	61459	0	3887	2017-03-30 16:35:46	40038	1490862946050	30
30	0	61462	0	787	2017-03-30 16:35:46	40030	1490862946083	31
47	0	61459	0	2910	2017-03-30 16:35:46	40047	1490862946150	32
55	0	61459	0	3838	2017-03-30 16:35:46	40055	1490862946217	33
116	0	61459	0	1226	2017-03-30 16:35:46	40116	1490862946351	34
31	0	61459	0	3439	2017-03-30 16:35:46	40031	1490862946418	35
135	0	61459	0	1983	2017-03-30 16:35:46	40135	1490862946452	36
137	0	61459	0	874	2017-03-30 16:35:46	40137	1490862946585	37
37	0	61459	0	3321	2017-03-30 16:35:46	40037	1490862946618	38
33	0	61460	0	2981	2017-03-30 16:35:46	40033	1490862946685	39
85	0	61459	0	1051	2017-03-30 16:35:46	40085	1490862946719	40
52	0	61460	0	3874	2017-03-30 16:35:46	40052	1490862946794	41
72	0	61459	0	4196	2017-03-30 16:35:46	40072	1490862946827	42
76	0	61459	0	3622	2017-03-30 16:35:46	40076	1490862946861	43
122	0	61459	0	939	2017-03-30 16:35:46	40122	1490862946927	44
118	0	61459	0	2277	2017-03-30 16:35:47	40118	1490862947036	45
50	0	61459	0	2451	2017-03-30 16:35:47	40050	1490862947069	46
25	0	61461	0	1231	2017-03-30 16:35:47	40025	1490862947103	47
63	0	61459	0	2897	2017-03-30 16:35:47	40063	1490862947161	48
133	0	61459	0	950	2017-03-30 16:35:47	40133	1490862947203	49
119	0	61459	0	996	2017-03-30 16:35:47	40119	1490862947245	50
42	0	61459	0	3626	2017-03-30 16:35:47	40042	1490862947286	51
115	0	61459	0	2171	2017-03-30 16:35:47	40115	1490862947328	52
126	0	61459	0	1952	2017-03-30 16:35:47	40126	1490862947370	53
81	0	61459	0	2533	2017-03-30 16:35:47	40081	1490862947411	54
51	0	61462	0	4277	2017-03-30 16:35:47	40051	1490862947453	55
83	0	61459	0	720	2017-03-30 16:35:47	40083	1490862947495	56
67	0	61459	0	4551	2017-03-30 16:35:47	40067	1490862947537	57
121	0	61459	0	1977	2017-03-30 16:35:47	40121	1490862947579	58
66	0	61459	0	702	2017-03-30 16:35:47	40066	1490862947620	59
69	0	61459	0	1442	2017-03-30 16:35:47	40069	1490862947662	60
40	0	61459	0	3930	2017-03-30 16:35:47	40040	1490862947704	61
131	0	61459	0	1913	2017-03-30 16:35:47	40131	1490862947745	62
59	0	61459	0	3465	2017-03-30 16:35:47	40059	1490862947829	63
138	0	61459	0	1791	2017-03-30 16:35:47	40138	1490862947912	64
32	0	61459	0	3831	2017-03-30 16:35:47	40032	1490862947954	65
