nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	1	1	0	40824	0	40995	2017-03-30 16:35:23	40010	1490862923792	1
4	1	1	0	40833	0	41021	2017-03-30 16:35:23	40004	1490862923825	2
3	1	1	0	41148	0	41106	2017-03-30 16:35:23	40003	1490862923858	3
13	1	1	0	40897	0	41129	2017-03-30 16:35:23	40013	1490862923908	4
14	1	1	0	40784	0	41131	2017-03-30 16:35:23	40014	1490862923942	5
7	1	1	0	40778	0	41169	2017-03-30 16:35:23	40007	1490862923975	6
72	1	1	0	38186	0	41196	2017-03-30 16:35:24	40072	1490862924008	7
18	1	1	0	40781	0	41181	2017-03-30 16:35:24	40018	1490862924042	8
65	1	1	0	38166	0	41252	2017-03-30 16:35:24	40065	1490862924075	9
67	1	1	0	38274	0	41374	2017-03-30 16:35:24	40067	1490862924127	10
35	1	13	0	39746	0	41550	2017-03-30 16:35:24	40035	1490862924553	11
26	1	18	0	39958	0	41394	2017-03-30 16:35:24	40026	1490862924610	12
11	1	18	0	41615	0	41429	2017-03-30 16:35:24	40011	1490862924643	13
8	1	18	0	41632	0	41495	2017-03-30 16:35:24	40008	1490862924677	14
33	1	18	0	39901	0	41537	2017-03-30 16:35:24	40033	1490862924717	15
19	1	18	0	42073	0	41550	2017-03-30 16:35:24	40019	1490862924752	16
37	1	14	0	40137	0	41741	2017-03-30 16:35:24	40037	1490862924811	17
15	1	14	0	41732	0	41728	2017-03-30 16:35:24	40015	1490862924844	18
28	1	35	0	40447	0	40144	2017-03-30 16:35:24	40028	1490862924937	19
21	1	35	0	42174	0	40196	2017-03-30 16:35:24	40021	1490862924989	20
39	1	26	0	40307	0	40414	2017-03-30 16:35:25	40039	1490862925019	21
31	1	35	0	40436	0	40363	2017-03-30 16:35:25	40031	1490862925149	22
6	1	11	0	42083	0	42218	2017-03-30 16:35:25	40006	1490862925186	23
20	1	13	0	42224	0	42249	2017-03-30 16:35:25	40020	1490862925229	24
42	1	39	0	39450	0	40606	2017-03-30 16:35:25	40042	1490862925263	25
32	1	33	0	40599	0	40517	2017-03-30 16:35:25	40032	1490862925294	26
48	1	28	0	39701	0	40981	2017-03-30 16:35:25	40048	1490862925431	27
41	1	28	0	41122	0	40981	2017-03-30 16:35:25	40041	1490862925478	28
38	1	39	0	40818	0	40740	2017-03-30 16:35:25	40038	1490862925511	29
43	1	39	0	40859	0	40833	2017-03-30 16:35:25	40043	1490862925544	30
22	1	19	0	42485	0	42875	2017-03-30 16:35:25	40022	1490862925578	31
24	1	31	0	40956	0	40939	2017-03-30 16:35:25	40024	1490862925611	32
25	1	42	0	40885	0	39760	2017-03-30 16:35:25	40025	1490862925644	33
30	1	39	0	40954	0	40932	2017-03-30 16:35:25	40030	1490862925678	34
40	1	28	0	39911	0	41243	2017-03-30 16:35:25	40040	1490862925721	35
17	1	39	0	43010	0	41085	2017-03-30 16:35:25	40017	1490862925753	36
52	1	31	0	40036	0	41168	2017-03-30 16:35:25	40052	1490862925835	37
44	1	39	0	40042	0	41198	2017-03-30 16:35:25	40044	1490862925870	38
36	1	26	0	41192	0	41306	2017-03-30 16:35:25	40036	1490862925903	39
79	1	41	0	40517	0	41638	2017-03-30 16:35:25	40079	1490862925936	40
12	1	21	0	43025	0	43037	2017-03-30 16:35:25	40012	1490862925970	41
51	1	41	0	40271	0	41681	2017-03-30 16:35:26	40051	1490862926003	42
55	1	41	0	40765	0	41678	2017-03-30 16:35:26	40055	1490862926037	43
46	1	41	0	40282	0	41759	2017-03-30 16:35:26	40046	1490862926070	44
50	1	41	0	40174	0	41653	2017-03-30 16:35:26	40050	1490862926103	45
75	1	22	0	40410	0	43163	2017-03-30 16:35:26	40075	1490862926137	46
34	1	32	0	41509	0	41480	2017-03-30 16:35:26	40034	1490862926170	47
57	1	41	0	40182	0	41668	2017-03-30 16:35:26	40057	1490862926204	48
68	1	41	0	40255	0	41658	2017-03-30 16:35:26	40068	1490862926237	49
47	1	41	0	41585	0	41939	2017-03-30 16:35:26	40047	1490862926270	50
2	1	19	0	43118	0	43391	2017-03-30 16:35:26	40002	1490862926304	51
64	1	7	0	40352	0	43192	2017-03-30 16:35:26	40064	1490862926338	52
63	1	41	0	40166	0	41673	2017-03-30 16:35:26	40063	1490862926379	53
59	1	41	0	40410	0	41826	2017-03-30 16:35:26	40059	1490862926421	54
69	1	41	0	40061	0	41568	2017-03-30 16:35:26	40069	1490862926471	55
78	1	17	0	40510	0	43576	2017-03-30 16:35:26	40078	1490862926512	56
27	1	41	0	41597	0	41779	2017-03-30 16:35:26	40027	1490862926554	57
76	1	41	0	40319	0	41829	2017-03-30 16:35:26	40076	1490862926596	58
80	1	41	0	40217	0	41683	2017-03-30 16:35:26	40080	1490862926638	59
71	1	7	0	40396	0	43029	2017-03-30 16:35:26	40071	1490862926688	60
73	1	41	0	40250	0	41761	2017-03-30 16:35:26	40073	1490862926738	61
81	1	43	0	42867	0	44032	2017-03-30 16:35:28	40081	1490862928629	62
11	2	1	0	61282	0	61501	2017-03-30 16:35:43	40011	1490862943771	63
3	2	1	0	61583	0	61541	2017-03-30 16:35:43	40003	1490862943838	64
7	2	1	0	61176	0	61566	2017-03-30 16:35:43	40007	1490862943871	65
65	2	1	0	58458	0	61544	2017-03-30 16:35:43	40065	1490862943905	66
4	2	1	0	61283	0	61471	2017-03-30 16:35:44	40004	1490862944038	67
72	2	1	0	58559	0	61569	2017-03-30 16:35:44	40072	1490862944138	68
