nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
21	4608	0	25860	2018-06-09 21:39:06	40021	1528551546196	1
38	4608	0	24383	2018-06-09 21:39:06	40038	1528551546311	2
67	4608	0	24230	2018-06-09 21:39:06	40067	1528551546344	3
26	4608	0	24675	2018-06-09 21:39:06	40026	1528551546478	4
9	4608	0	25723	2018-06-09 21:39:06	40009	1528551546611	5
50	4608	0	23704	2018-06-09 21:39:06	40050	1528551546678	6
20	4608	0	26321	2018-06-09 21:39:06	40020	1528551546997	7
127	4608	0	24802	2018-06-09 21:39:07	40127	1528551547037	8
77	4608	0	24203	2018-06-09 21:39:07	40077	1528551547070	9
129	4608	0	24295	2018-06-09 21:39:07	40129	1528551547104	10
72	4608	0	24584	2018-06-09 21:39:07	40072	1528551547196	11
131	4608	0	24423	2018-06-09 21:39:07	40131	1528551547229	12
11	4608	0	25712	2018-06-09 21:39:07	40011	1528551547262	13
132	4608	0	24775	2018-06-09 21:39:07	40132	1528551547329	14
78	4608	0	25155	2018-06-09 21:39:07	40078	1528551547433	15
47	4608	0	24644	2018-06-09 21:39:07	40047	1528551547496	16
3	4608	0	26280	2018-06-09 21:39:07	40003	1528551547563	17
119	4608	0	24641	2018-06-09 21:39:07	40119	1528551547596	18
124	4608	0	24769	2018-06-09 21:39:07	40124	1528551547763	19
17	4608	0	26818	2018-06-09 21:39:07	40017	1528551547830	20
43	4608	0	24731	2018-06-09 21:39:07	40043	1528551547863	21
70	4608	0	24276	2018-06-09 21:39:07	40070	1528551547896	22
115	4608	0	24747	2018-06-09 21:39:07	40115	1528551547930	23
10	4608	0	26419	2018-06-09 21:39:07	40010	1528551547997	24
13	4608	0	25720	2018-06-09 21:39:08	40013	1528551548072	25
122	4608	0	24678	2018-06-09 21:39:08	40122	1528551548113	26
139	4608	0	24486	2018-06-09 21:39:08	40139	1528551548155	27
71	4608	0	25149	2018-06-09 21:39:08	40071	1528551548197	28
75	4608	0	25132	2018-06-09 21:39:08	40075	1528551548239	29
69	4608	0	24621	2018-06-09 21:39:08	40069	1528551548281	30
66	4608	0	24249	2018-06-09 21:39:08	40066	1528551548322	31
121	4608	0	24458	2018-06-09 21:39:08	40121	1528551548364	32
120	4608	0	25320	2018-06-09 21:39:08	40120	1528551548408	33
64	4608	0	24652	2018-06-09 21:39:08	40064	1528551548514	34
118	4608	0	25268	2018-06-09 21:39:08	40118	1528551548559	35
12	4608	0	26776	2018-06-09 21:39:08	40012	1528551548597	36
80	4608	0	24329	2018-06-09 21:39:08	40080	1528551548656	37
12	1	0	41191	2018-06-09 21:39:20	40012	1528551560614	38
8	1	0	41410	2018-06-09 21:39:20	40008	1528551560889	39
80	1	0	39351	2018-06-09 21:39:21	40080	1528551561023	40
78	1	0	39852	2018-06-09 21:39:21	40078	1528551561090	41
11	1	0	40691	2018-06-09 21:39:21	40011	1528551561156	42
63	1	0	39543	2018-06-09 21:39:21	40063	1528551561223	43
20	1	0	41355	2018-06-09 21:39:21	40020	1528551561290	44
10	1	0	40858	2018-06-09 21:39:21	40010	1528551561323	45
120	1	0	40616	2018-06-09 21:39:21	40120	1528551561448	46
75	1	0	40106	2018-06-09 21:39:21	40075	1528551561515	47
72	1	0	39516	2018-06-09 21:39:21	40072	1528551561549	48
70	1	0	39263	2018-06-09 21:39:21	40070	1528551561582	49
17	1	0	41250	2018-06-09 21:39:21	40017	1528551561615	50
64	1	0	39871	2018-06-09 21:39:21	40064	1528551561649	51
69	1	0	39601	2018-06-09 21:39:21	40069	1528551561716	52
132	1	0	40507	2018-06-09 21:39:21	40132	1528551561816	53
71	1	0	40148	2018-06-09 21:39:22	40071	1528551562117	54
12	2	0	61514	2018-06-09 21:39:40	40012	1528551580674	55
11	2	0	61072	2018-06-09 21:39:41	40011	1528551581041	56
8	2	0	61849	2018-06-09 21:39:41	40008	1528551581075	57
21	2	0	61475	2018-06-09 21:39:41	40021	1528551581243	58
10	2	0	61244	2018-06-09 21:39:41	40010	1528551581343	59
63	2	0	59989	2018-06-09 21:39:41	40063	1528551581376	60
20	2	0	61683	2018-06-09 21:39:41	40020	1528551581410	61
70	2	0	59645	2018-06-09 21:39:41	40070	1528551581543	62
38	2	0	61079	2018-06-09 21:39:41	40038	1528551581702	63
66	2	0	59833	2018-06-09 21:39:41	40066	1528551581735	64
9	2	0	61852	2018-06-09 21:39:42	40009	1528551582203	65
117	2	0	60673	2018-06-09 21:39:42	40117	1528551582487	66
33	2	0	60789	2018-06-09 21:39:42	40033	1528551582528	67
39	2	0	61308	2018-06-09 21:39:42	40039	1528551582570	68
37	2	0	60888	2018-06-09 21:39:42	40037	1528551582929	69
32	2	0	61216	2018-06-09 21:39:43	40032	1528551583012	70
72	2	0	59844	2018-06-09 21:39:43	40072	1528551583154	71
67	2	0	60375	2018-06-09 21:39:43	40067	1528551583480	72
56	2	0	60418	2018-06-09 21:39:43	40056	1528551583546	73
64	2	0	60277	2018-06-09 21:39:43	40064	1528551583847	74
13	2	0	61603	2018-06-09 21:39:43	40013	1528551583947	75
17	2	0	61566	2018-06-09 21:39:44	40017	1528551584014	76
78	2	0	60301	2018-06-09 21:39:44	40078	1528551584080	77
26	2	0	61323	2018-06-09 21:39:44	40026	1528551584147	78
80	2	0	59679	2018-06-09 21:39:44	40080	1528551584182	79
80	3	1	14453	2018-06-09 21:40:00	40080	1528551600647	80
12	3	1	16833	2018-06-09 21:40:00	40012	1528551600814	81
8	3	1	16757	2018-06-09 21:40:00	40008	1528551600973	82
17	3	1	16357	2018-06-09 21:40:01	40017	1528551601057	83
11	3	1	16393	2018-06-09 21:40:01	40011	1528551601289	84
72	3	1	15171	2018-06-09 21:40:01	40072	1528551601356	85
13	3	1	16555	2018-06-09 21:40:01	40013	1528551601390	86
139	3	1	15462	2018-06-09 21:40:01	40139	1528551601624	87
10	3	1	16565	2018-06-09 21:40:01	40010	1528551601724	88
37	3	1	15782	2018-06-09 21:40:01	40037	1528551601757	89
44	3	1	15242	2018-06-09 21:40:01	40044	1528551601891	90
