nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
8	0	61461	0	1177	2018-06-09 21:39:40	40008	1528551580382	1
13	0	61461	0	4016	2018-06-09 21:39:40	40013	1528551580449	2
12	0	61461	0	2378	2018-06-09 21:39:40	40012	1528551580507	3
17	0	61461	0	4493	2018-06-09 21:39:40	40017	1528551580574	4
20	0	61461	0	2554	2018-06-09 21:39:40	40020	1528551580607	5
3	0	61463	0	2491	2018-06-09 21:39:40	40003	1528551580741	6
10	0	61461	0	4047	2018-06-09 21:39:40	40010	1528551580774	7
21	0	61461	0	2787	2018-06-09 21:39:40	40021	1528551580808	8
11	0	61461	0	4512	2018-06-09 21:39:40	40011	1528551580874	9
16	0	61461	0	2612	2018-06-09 21:39:41	40016	1528551581477	10
9	0	61461	0	2722	2018-06-09 21:39:41	40009	1528551581510	11
120	0	61461	0	1512	2018-06-09 21:39:41	40120	1528551581635	12
38	0	61461	0	3513	2018-06-09 21:39:41	40038	1528551581794	13
47	0	61461	0	3303	2018-06-09 21:39:41	40047	1528551581961	14
43	0	61461	0	3257	2018-06-09 21:39:42	40043	1528551582001	15
52	0	61461	0	1281	2018-06-09 21:39:42	40052	1528551582069	16
124	0	61461	0	2753	2018-06-09 21:39:42	40124	1528551582103	17
132	0	61461	0	2623	2018-06-09 21:39:42	40132	1528551582136	18
24	0	61461	0	1177	2018-06-09 21:39:42	40024	1528551582169	19
75	0	61461	0	2362	2018-06-09 21:39:42	40075	1528551582236	20
127	0	61461	0	3443	2018-06-09 21:39:42	40127	1528551582269	21
122	0	61461	0	2707	2018-06-09 21:39:42	40122	1528551582303	22
76	0	61461	0	1161	2018-06-09 21:39:42	40076	1528551582336	23
119	0	61461	0	3875	2018-06-09 21:39:42	40119	1528551582370	24
123	0	61461	0	2197	2018-06-09 21:39:42	40123	1528551582403	25
118	0	61461	0	3115	2018-06-09 21:39:42	40118	1528551582653	26
66	0	61461	0	3350	2018-06-09 21:39:42	40066	1528551582695	27
44	0	61461	0	1752	2018-06-09 21:39:42	40044	1528551582737	28
53	0	61461	0	2833	2018-06-09 21:39:42	40053	1528551582779	29
115	0	61461	0	3077	2018-06-09 21:39:42	40115	1528551582821	30
121	0	61461	0	3703	2018-06-09 21:39:42	40121	1528551582887	31
139	0	61461	0	3241	2018-06-09 21:39:42	40139	1528551582970	32
40	0	61461	0	1170	2018-06-09 21:39:43	40040	1528551583071	33
50	0	61461	0	2961	2018-06-09 21:39:43	40050	1528551583112	34
70	0	61461	0	4733	2018-06-09 21:39:43	40070	1528551583196	35
48	0	61461	0	2492	2018-06-09 21:39:43	40048	1528551583237	36
117	0	61461	0	1585	2018-06-09 21:39:43	40117	1528551583279	37
41	0	61461	0	2879	2018-06-09 21:39:43	40041	1528551583313	38
33	0	61461	0	3249	2018-06-09 21:39:43	40033	1528551583346	39
129	0	61461	0	3009	2018-06-09 21:39:43	40129	1528551583379	40
77	0	61461	0	4132	2018-06-09 21:39:43	40077	1528551583413	41
71	0	61461	0	3953	2018-06-09 21:39:43	40071	1528551583446	42
37	0	61461	0	3352	2018-06-09 21:39:43	40037	1528551583513	43
69	0	61461	0	3935	2018-06-09 21:39:43	40069	1528551583613	44
67	0	61461	0	3472	2018-06-09 21:39:43	40067	1528551583646	45
32	0	61461	0	1073	2018-06-09 21:39:43	40032	1528551583680	46
39	0	61461	0	1165	2018-06-09 21:39:43	40039	1528551583713	47
131	0	61461	0	3141	2018-06-09 21:39:43	40131	1528551583747	48
72	0	61463	0	2319	2018-06-09 21:39:43	40072	1528551583780	49
63	0	61461	0	1434	2018-06-09 21:39:43	40063	1528551583813	50
135	0	61461	0	1964	2018-06-09 21:39:43	40135	1528551583880	51
26	0	61461	0	2707	2018-06-09 21:39:43	40026	1528551583980	52
56	0	61461	0	1341	2018-06-09 21:39:44	40056	1528551584047	53
64	0	61461	0	1180	2018-06-09 21:39:44	40064	1528551584214	54
78	0	61461	0	1214	2018-06-09 21:39:44	40078	1528551584247	55
80	0	61461	0	2681	2018-06-09 21:39:44	40080	1528551584281	56
3	1	57367	0	5436	2018-06-09 21:40:40	40003	1528551640391	57
8	1	57365	0	2543	2018-06-09 21:40:40	40008	1528551640449	58
13	1	57365	0	8239	2018-06-09 21:40:40	40013	1528551640482	59
12	1	57365	0	4771	2018-06-09 21:40:40	40012	1528551640516	60
20	1	57365	0	5111	2018-06-09 21:40:40	40020	1528551640583	61
17	1	57365	0	9458	2018-06-09 21:40:40	40017	1528551640616	62
10	1	57365	0	9108	2018-06-09 21:40:40	40010	1528551640800	63
