nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
11	0	61461	0	7698	2018-06-09 23:20:09	40011	1528557609101	1
3	0	61463	0	2889	2018-06-09 23:20:09	40003	1528557609352	2
16	0	61461	0	2361	2018-06-09 23:20:09	40016	1528557609477	3
124	0	61461	0	2730	2018-06-09 23:20:10	40124	1528557610053	4
127	0	61461	0	1987	2018-06-09 23:20:10	40127	1528557610153	5
38	0	61461	0	1871	2018-06-09 23:20:10	40038	1528557610220	6
119	0	61461	0	6604	2018-06-09 23:20:10	40119	1528557610253	7
139	0	61461	0	1427	2018-06-09 23:20:10	40139	1528557610320	8
132	0	61461	0	2845	2018-06-09 23:20:10	40132	1528557610554	9
117	0	61461	0	1301	2018-06-09 23:20:10	40117	1528557610587	10
78	0	61461	0	1098	2018-06-09 23:20:10	40078	1528557610754	11
32	0	61461	0	1094	2018-06-09 23:20:10	40032	1528557610787	12
69	0	61461	0	7564	2018-06-09 23:20:10	40069	1528557610821	13
13	0	61461	0	7671	2018-06-09 23:20:10	40013	1528557610912	14
26	0	61461	0	1087	2018-06-09 23:20:11	40026	1528557611018	15
80	0	61461	0	7534	2018-06-09 23:20:11	40080	1528557611205	16
72	0	61461	0	2481	2018-06-09 23:20:11	40072	1528557611239	17
21	0	61461	0	2534	2018-06-09 23:20:11	40021	1528557611273	18
120	0	61461	0	8385	2018-06-09 23:20:11	40120	1528557611439	19
71	0	61461	0	2485	2018-06-09 23:20:11	40071	1528557611573	20
122	0	61461	0	6325	2018-06-09 23:20:11	40122	1528557611773	21
76	0	61461	0	1411	2018-06-09 23:20:11	40076	1528557611974	22
37	0	61461	0	6344	2018-06-09 23:20:12	40037	1528557612007	23
64	0	61462	0	7463	2018-06-09 23:20:12	40064	1528557612107	24
47	0	61461	0	1224	2018-06-09 23:20:12	40047	1528557612266	25
63	0	61461	0	7739	2018-06-09 23:20:12	40063	1528557612483	26
41	0	61461	0	7451	2018-06-09 23:20:12	40041	1528557612616	27
121	0	61461	0	1580	2018-06-09 23:20:12	40121	1528557612683	28
48	0	61461	0	2638	2018-06-09 23:20:12	40048	1528557612750	29
129	0	61461	0	6564	2018-06-09 23:20:12	40129	1528557612783	30
67	0	61461	0	1380	2018-06-09 23:20:12	40067	1528557612817	31
20	0	61461	0	5640	2018-06-09 23:20:12	40020	1528557612950	32
24	0	61461	0	1120	2018-06-09 23:20:12	40024	1528557612984	33
8	0	61467	0	6336	2018-06-09 23:20:13	40008	1528557613117	34
