nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	0	61459	0	1220	2017-03-31 02:25:55	40003	1490898355032	1
2	0	61459	0	1285	2017-03-31 02:25:55	40002	1490898355156	2
13	0	61459	0	2748	2017-03-31 02:25:55	40013	1490898355212	3
10	0	61459	0	2455	2017-03-31 02:25:55	40010	1490898355245	4
20	0	61459	0	3678	2017-03-31 02:25:55	40020	1490898355278	5
12	0	61459	0	3900	2017-03-31 02:25:55	40012	1490898355312	6
7	0	61459	0	3813	2017-03-31 02:25:55	40007	1490898355436	7
6	0	61459	0	3421	2017-03-31 02:25:55	40006	1490898355604	8
11	0	61459	0	4327	2017-03-31 02:25:55	40011	1490898355737	9
1	0	61461	0	5343	2017-03-31 02:25:55	40001	1490898355954	10
21	0	61459	0	3752	2017-03-31 02:25:56	40021	1490898356055	11
4	0	61459	0	4227	2017-03-31 02:25:56	40004	1490898356288	12
22	0	61459	0	3672	2017-03-31 02:25:56	40022	1490898356522	13
14	0	61461	0	2752	2017-03-31 02:25:56	40014	1490898356689	14
15	0	61459	0	4523	2017-03-31 02:25:57	40015	1490898357129	15
31	0	61460	0	926	2017-03-31 02:25:57	40031	1490898357534	16
32	0	61459	0	3427	2017-03-31 02:25:57	40032	1490898357567	17
37	0	61463	0	5143	2017-03-31 02:25:57	40037	1490898357600	18
27	0	61460	0	3007	2017-03-31 02:25:57	40027	1490898357634	19
18	0	61459	0	4064	2017-03-31 02:25:57	40018	1490898357734	20
19	0	61459	0	3899	2017-03-31 02:25:57	40019	1490898357767	21
8	0	61459	0	4610	2017-03-31 02:25:57	40008	1490898357834	22
30	0	61459	0	3206	2017-03-31 02:25:57	40030	1490898357867	23
39	0	61459	0	3499	2017-03-31 02:25:57	40039	1490898357967	24
34	0	61460	0	486	2017-03-31 02:25:58	40034	1490898358034	25
64	0	61459	0	532	2017-03-31 02:25:58	40064	1490898358318	26
63	0	61460	0	2889	2017-03-31 02:25:58	40063	1490898358351	27
67	0	61459	0	4847	2017-03-31 02:25:58	40067	1490898358385	28
77	0	61461	0	3326	2017-03-31 02:25:58	40077	1490898358452	29
41	0	61459	0	4186	2017-03-31 02:25:58	40041	1490898358485	30
81	0	61459	0	3074	2017-03-31 02:25:58	40081	1490898358552	31
72	0	61459	0	5662	2017-03-31 02:25:58	40072	1490898358585	32
116	0	61460	0	3241	2017-03-31 02:25:58	40116	1490898358619	33
118	0	61461	0	3699	2017-03-31 02:25:58	40118	1490898358652	34
42	0	61459	0	3548	2017-03-31 02:25:58	40042	1490898358685	35
24	0	61459	0	2433	2017-03-31 02:25:58	40024	1490898358769	36
51	0	61460	0	688	2017-03-31 02:25:58	40051	1490898358811	37
33	0	61459	0	2567	2017-03-31 02:25:58	40033	1490898358852	38
128	0	61461	0	2710	2017-03-31 02:25:58	40128	1490898358936	39
71	0	61459	0	2742	2017-03-31 02:25:59	40071	1490898359019	40
134	0	61460	0	478	2017-03-31 02:25:59	40134	1490898359061	41
68	0	61459	0	4067	2017-03-31 02:25:59	40068	1490898359144	42
122	0	61459	0	2784	2017-03-31 02:25:59	40122	1490898359228	43
136	0	61459	0	3522	2017-03-31 02:25:59	40136	1490898359269	44
25	0	61459	0	3870	2017-03-31 02:25:59	40025	1490898359311	45
83	0	61461	0	3123	2017-03-31 02:25:59	40083	1490898359445	46
130	0	61460	0	468	2017-03-31 02:25:59	40130	1490898359528	47
85	0	61464	0	2623	2017-03-31 02:25:59	40085	1490898359578	48
69	0	61462	0	4570	2017-03-31 02:25:59	40069	1490898359612	49
48	0	61460	0	3617	2017-03-31 02:25:59	40048	1490898359645	50
138	0	61460	0	3423	2017-03-31 02:25:59	40138	1490898359678	51
117	0	61459	0	2648	2017-03-31 02:25:59	40117	1490898359712	52
26	0	61459	0	3367	2017-03-31 02:25:59	40026	1490898359745	53
66	0	61459	0	2410	2017-03-31 02:25:59	40066	1490898359778	54
38	0	61459	0	5345	2017-03-31 02:25:59	40038	1490898359912	55
17	0	61459	0	3817	2017-03-31 02:26:00	40017	1490898360012	56
119	0	61460	0	469	2017-03-31 02:26:00	40119	1490898360079	57
75	0	61461	0	2882	2017-03-31 02:26:00	40075	1490898360112	58
59	0	61460	0	3376	2017-03-31 02:26:00	40059	1490898360146	59
28	0	61459	0	3641	2017-03-31 02:26:00	40028	1490898360179	60
55	0	61459	0	2661	2017-03-31 02:26:00	40055	1490898360213	61
74	0	61460	0	479	2017-03-31 02:26:00	40074	1490898360246	62
123	0	61461	0	1081	2017-03-31 02:26:00	40123	1490898360279	63
84	0	61459	0	2523	2017-03-31 02:26:00	40084	1490898360313	64
80	0	61459	0	4979	2017-03-31 02:26:00	40080	1490898360346	65
70	0	61461	0	2427	2017-03-31 02:26:00	40070	1490898360413	66
76	0	61459	0	3722	2017-03-31 02:26:00	40076	1490898360480	67
135	0	61459	0	3742	2017-03-31 02:26:00	40135	1490898360513	68
