addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
20	6	3	4	11	12	16	21	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 15:01:55	40020	1531983715926	1
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	6	10	10	10	9	10	10	9	4	6	0	0	2018-07-19 15:01:56	40004	1531983716041	2
21	9	3	4	10	13	16	17	20	37	80	0	0	0	0	0	7	10	10	10	9	10	10	9	3	0	0	0	0	0	2018-07-19 15:01:56	40021	1531983716074	3
13	12	3	4	8	9	11	16	21	26	33	37	38	67	0	0	5	5	4	7	7	1	3	9	4	10	5	5	0	0	2018-07-19 15:01:56	40013	1531983716108	4
12	7	3	4	10	17	20	70	80	0	0	0	0	0	0	0	10	9	10	10	5	6	8	0	0	0	0	0	0	0	2018-07-19 15:01:56	40012	1531983716141	5
10	7	3	4	12	17	21	70	80	0	0	0	0	0	0	0	10	9	10	10	6	5	10	0	0	0	0	0	0	0	2018-07-19 15:01:56	40010	1531983716175	6
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	7	10	10	2	10	8	0	0	0	0	0	0	0	0	2018-07-19 15:01:56	40016	1531983716208	7
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	10	10	10	9	10	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:56	40017	1531983716290	8
3	11	4	8	10	11	12	13	16	17	20	21	80	0	0	0	6	8	10	7	10	9	6	6	1	5	5	0	0	0	2018-07-19 15:01:56	40003	1531983716333	9
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	7	10	7	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:56	40008	1531983716375	10
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	8	5	9	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:56	40011	1531983716417	11
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	10	5	6	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:56	40009	1531983716458	12
44	10	38	40	41	43	47	48	50	52	53	77	0	0	0	0	10	10	10	10	9	10	10	10	8	8	0	0	0	0	2018-07-19 15:01:57	40044	1531983717782	13
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	1	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 15:01:57	40039	1531983717850	14
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	5	10	10	7	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:57	40026	1531983717920	15
24	9	32	33	37	38	40	41	44	52	56	0	0	0	0	0	7	6	5	1	6	9	10	6	9	0	0	0	0	0	2018-07-19 15:01:57	40024	1531983717959	16
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	5	9	5	5	8	7	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40033	1531983718017	17
32	5	33	41	47	52	56	0	0	0	0	0	0	0	0	0	6	9	3	5	1	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40032	1531983718059	18
64	8	8	9	43	50	63	66	67	70	0	0	0	0	0	0	8	6	1	4	10	10	10	8	0	0	0	0	0	0	2018-07-19 15:01:58	40064	1531983718100	19
37	9	3	4	13	21	26	33	38	39	56	0	0	0	0	0	3	5	10	5	5	4	8	6	8	0	0	0	0	0	2018-07-19 15:01:58	40037	1531983718142	20
38	9	13	26	33	37	39	40	43	44	50	0	0	0	0	0	5	7	2	10	10	8	8	10	9	0	0	0	0	0	2018-07-19 15:01:58	40038	1531983718184	21
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40078	1531983718345	22
53	5	40	43	44	50	77	0	0	0	0	0	0	0	0	0	7	5	1	10	7	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40053	1531983718384	23
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	9	9	9	10	5	10	10	5	10	4	6	0	0	0	2018-07-19 15:01:58	40063	1531983718426	24
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	9	8	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40071	1531983718467	25
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	7	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40072	1531983718509	26
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40075	1531983718551	27
48	6	40	41	43	44	47	52	0	0	0	0	0	0	0	0	10	10	10	1	10	10	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40048	1531983718584	28
70	10	4	10	50	63	64	66	71	72	78	80	0	0	0	0	4	6	1	10	3	5	7	10	8	10	0	0	0	0	2018-07-19 15:01:58	40070	1531983718617	29
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	8	1	10	2	10	1	0	0	0	0	0	0	2018-07-19 15:01:58	40047	1531983718651	30
41	11	32	40	43	44	47	48	50	52	56	63	77	0	0	0	6	10	10	10	10	8	10	10	9	9	8	0	0	0	2018-07-19 15:01:58	40041	1531983718684	31
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	9	10	10	10	10	10	7	10	6	10	8	0	0	0	2018-07-19 15:01:58	40040	1531983718718	32
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	5	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40069	1531983718751	33
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	8	8	9	10	10	8	6	10	10	10	3	1	10	0	2018-07-19 15:01:58	40050	1531983718785	34
77	9	40	41	43	44	50	52	53	63	66	0	0	0	0	0	10	7	10	1	10	10	10	9	10	0	0	0	0	0	2018-07-19 15:01:58	40077	1531983718818	35
43	11	38	40	41	44	47	48	50	52	53	63	77	0	0	0	6	10	10	10	7	10	10	10	9	10	9	0	0	0	2018-07-19 15:01:58	40043	1531983718851	36
56	6	32	33	37	41	47	52	0	0	0	0	0	0	0	0	2	3	9	4	2	6	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40056	1531983718885	37
67	4	8	9	63	64	0	0	0	0	0	0	0	0	0	0	10	4	4	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40067	1531983718918	38
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 15:01:58	40066	1531983718951	39
80	8	3	10	12	17	21	70	72	78	0	0	0	0	0	0	6	10	10	10	2	10	3	6	0	0	0	0	0	0	2018-07-19 15:01:58	40080	1531983718985	40
52	11	33	40	41	43	44	47	48	50	56	63	77	0	0	0	6	10	10	10	9	10	10	7	9	7	8	0	0	0	2018-07-19 15:01:59	40052	1531983719018	41
